################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0          0   0.00000000E+00   0.00000000E+00
         0          0   1.76315961E+00   1.76351859E+00
         0          0   1.11641986E+00   1.11671102E+00
         0          1   0.00000000E+00   0.00000000E+00
         0          1  -2.21826700E-01  -2.22352176E-01
         0          1  -4.22042760E-02  -4.22001009E-02
         0          2   0.00000000E+00   0.00000000E+00
         0          2  -1.54133291E+00  -1.54116642E+00
         0          2  -1.07421559E+00  -1.07451092E+00
         1          0   0.00000000E+00   0.00000000E+00
         1          0   0.00000000E+00  -2.42861287E-17
         1          0  -1.03959229E-05   2.25354462E-03
         1          1   0.00000000E+00   0.00000000E+00
         1          1   6.70177422E-06   7.05211218E-04
         1          1   5.19796147E-06  -1.12677231E-03
         1          2   0.00000000E+00   0.00000000E+00
         1          2  -6.70177422E-06  -7.05211218E-04
         1          2   5.19796147E-06  -1.12677231E-03
         2          0   3.48613218E-02   3.51861774E-02
         2          0   0.00000000E+00  -1.11022302E-16
         2          0  -1.93850160E-01  -1.95656610E-01
         2          1  -1.74306609E-02  -1.75930887E-02
         2          1  -9.18085858E-02  -9.12365698E-02
         2          1   9.69250798E-02   9.78283050E-02
         2          2  -1.74306609E-02  -1.75930887E-02
         2          2   9.18085858E-02   9.12365698E-02
         2          2   9.69250798E-02   9.78283050E-02
         3          0  -1.52801106E-02  -1.52012247E-02
         3          0   1.28836804E-01   1.29333144E-01
         3          0  -8.04533284E-02  -7.92314030E-02
         3          1   1.54259477E-02   1.54259015E-02
         3          1  -1.24673433E-01  -1.25304477E-01
         3          1   8.49670551E-02   8.45280821E-02
         3          2  -1.45869837E-04  -2.24676791E-04
         3          2  -4.16340368E-03  -4.02866672E-03
         3          2  -4.51372667E-03  -5.29667917E-03
         4          0  -1.52801106E-02  -1.52012247E-02
         4          0  -1.28836804E-01  -1.29333144E-01
         4          0  -8.04533284E-02  -7.92314030E-02
         4          1  -1.45869837E-04  -2.24676791E-04
         4          1   4.16340368E-03   4.02866672E-03
         4          1  -4.51372667E-03  -5.29667917E-03
         4          2   1.54259477E-02   1.54259015E-02
         4          2   1.24673433E-01   1.25304477E-01
         4          2   8.49670551E-02   8.45280821E-02
         5          0   0.00000000E+00   0.00000000E+00
         5          0   4.31762164E+00   4.31691707E+00
         5          0   1.04063643E+00   1.04068040E+00
         5          1   0.00000000E+00   0.00000000E+00
         5          1  -1.67329500E+00  -1.67294000E+00
         5          1   1.04398516E+00   1.04374823E+00
