################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0          0   0.00000000E+00   0.00000000E+00
         0          0   1.76315961E+00   1.76340638E+00
         0          0   1.11641986E+00   1.11649510E+00
         0          1   0.00000000E+00   0.00000000E+00
         0          1  -2.21826700E-01  -2.22057204E-01
         0          1  -4.22042760E-02  -4.21425196E-02
         0          2   0.00000000E+00   0.00000000E+00
         0          2  -1.54133291E+00  -1.54134918E+00
         0          2  -1.07421559E+00  -1.07435258E+00
         1          0   0.00000000E+00   0.00000000E+00
         1          0   0.00000000E+00   6.07153217E-17
         1          0  -1.03959229E-05   1.27435377E-03
         1          1   0.00000000E+00   0.00000000E+00
         1          1   6.70177422E-06   2.92245550E-04
         1          1   5.19796147E-06  -6.37176887E-04
         1          2   0.00000000E+00   0.00000000E+00
         1          2  -6.70177422E-06  -2.92245550E-04
         1          2   5.19796147E-06  -6.37176887E-04
         2          0   3.48613218E-02   3.51441394E-02
         2          0   0.00000000E+00   6.41847686E-17
         2          0  -1.93850160E-01  -1.95422853E-01
         2          1  -1.74306609E-02  -1.75720697E-02
         2          1  -9.18085858E-02  -9.16128486E-02
         2          1   9.69250798E-02   9.77114264E-02
         2          2  -1.74306609E-02  -1.75720697E-02
         2          2   9.18085858E-02   9.16128486E-02
         2          2   9.69250798E-02   9.77114264E-02
         3          0  -1.52801106E-02  -1.52529944E-02
         3          0   1.28836804E-01   1.29156340E-01
         3          0  -8.04533284E-02  -7.99299399E-02
         3          1   1.54259477E-02   1.54377760E-02
         3          1  -1.24673433E-01  -1.25080133E-01
         3          1   8.49670551E-02   8.48159534E-02
         3          2  -1.45869837E-04  -1.84781597E-04
         3          2  -4.16340368E-03  -4.07620668E-03
         3          2  -4.51372667E-03  -4.88601351E-03
         4          0  -1.52801106E-02  -1.52529944E-02
         4          0  -1.28836804E-01  -1.29156340E-01
