################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0          0   0.00000000E+00   0.00000000E+00
         0          0   1.76315961E+00   1.84228118E+00
         0          0   1.11641986E+00   1.14704820E+00
         0          1   0.00000000E+00   0.00000000E+00
         0          1  -2.21826700E-01  -1.96556221E-01
         0          1  -4.22042760E-02  -3.65472020E-02
         0          2   0.00000000E+00   0.00000000E+00
         0          2  -1.54133291E+00  -1.64572496E+00
         0          2  -1.07421559E+00  -1.11050100E+00
         1          0   0.00000000E+00   0.00000000E+00
         1          0   0.00000000E+00   1.70002901E-16
         1          0  -1.03959229E-05  -4.88604442E-03
         1          1   0.00000000E+00   0.00000000E+00
         1          1   6.70177422E-06  -9.97762330E-03
         1          1   5.19796147E-06   2.44302221E-03
         1          2   0.00000000E+00   0.00000000E+00
         1          2  -6.70177422E-06   9.97762330E-03
         1          2   5.19796147E-06   2.44302221E-03
         2          0   3.48613218E-02   3.46580645E-02
         2          0   0.00000000E+00   2.77555756E-17
         2          0  -1.93850160E-01  -1.92719980E-01
         2          1  -1.74306609E-02  -1.73290323E-02
         2          1  -9.18085858E-02  -9.15410217E-02
         2          1   9.69250798E-02   9.63599901E-02
         2          2  -1.74306609E-02  -1.73290323E-02
         2          2   9.18085858E-02   9.15410217E-02
         2          2   9.69250798E-02   9.63599901E-02
         3          0  -1.52801106E-02  -1.49516745E-02
         3          0   1.28836804E-01   1.24054038E-01
         3          0  -8.04533284E-02  -8.01225578E-02
         3          1   1.54259477E-02   1.57326237E-02
         3          1  -1.24673433E-01  -1.32213940E-01
         3          1   8.49670551E-02   8.31404308E-02
         3          2  -1.45869837E-04  -7.80949222E-04
         3          2  -4.16340368E-03   8.15990280E-03
         3          2  -4.51372667E-03  -3.01787309E-03
         4          0  -1.52801106E-02  -1.49516745E-02
         4          0  -1.28836804E-01  -1.24054038E-01
         4          0  -8.04533284E-02  -8.01225578E-02
         4          1  -1.45869837E-04  -7.80949222E-04
         4          1   4.16340368E-03  -8.15990280E-03
         4          1  -4.51372667E-03  -3.01787309E-03
         4          2   1.54259477E-02   1.57326237E-02
         4          2   1.24673433E-01   1.32213940E-01
         4          2   8.49670551E-02   8.31404308E-02
         5          0   0.00000000E+00   0.00000000E+00
         5          0   4.31762164E+00   4.21576501E+00
         5          0   1.04063643E+00   1.03202635E+00
         5          1   0.00000000E+00   0.00000000E+00
         5          1  -1.67329500E+00  -1.65519800E+00
         5          1   1.04398516E+00   1.01240862E+00
         5          2   0.00000000E+00   0.00000000E+00
         5          2  -2.64432664E+00  -2.56056701E+00
         5          2  -2.08462159E+00  -2.04443497E+00
         6          0   0.00000000E+00   0.00000000E+00
         6          0  -2.64657621E+00  -2.49758748E+00
         6          0   1.64096835E+00   1.64850122E+00
         6          1   0.00000000E+00   0.00000000E+00
         6          1   2.84256734E+00   2.65229937E+00
         6          1  -1.85540685E+00  -1.80424100E+00
         6          2   0.00000000E+00   0.00000000E+00
         6          2  -1.95991099E-01  -1.54711893E-01
         6          2   2.14438500E-01   1.55739781E-01
         8          0   0.00000000E+00   0.00000000E+00
         8          0   0.00000000E+00   7.11236625E-17
         8          0   2.22154315E+00   2.21210483E+00
         8          1   0.00000000E+00   0.00000000E+00
         8          1   1.33006608E+00   1.54322140E+00
         8          1  -1.11077158E+00  -1.10605241E+00
         8          2   0.00000000E+00   0.00000000E+00
         8          2  -1.33006608E+00  -1.54322140E+00
         8          2  -1.11077158E+00  -1.10605241E+00
         9          0   0.00000000E+00   0.00000000E+00
         9          0   1.19142560E+00   1.21309371E+00
         9          0  -1.03832664E+00  -1.08498896E+00
         9          1   0.00000000E+00   0.00000000E+00
         9          1  -9.99330159E-01  -1.01638979E+00
         9          1   9.95365684E-01   1.02722858E+00
         9          2   0.00000000E+00   0.00000000E+00
         9          2  -1.92095406E-01  -1.96703922E-01
         9          2   4.29609227E-02   5.77603826E-02
        10          0   0.00000000E+00   0.00000000E+00
        10          0  -1.19142560E+00  -1.21309371E+00
        10          0  -1.03832664E+00  -1.08498896E+00
        10          1   0.00000000E+00   0.00000000E+00
        10          1   1.92095406E-01   1.96703922E-01
        10          1   4.29609227E-02   5.77603826E-02
        10          2   0.00000000E+00   0.00000000E+00
        10          2   9.99330159E-01   1.01638979E+00
        10          2   9.95365684E-01   1.02722858E+00
        11          0  -3.48613218E-02  -3.46580645E-02
        11          0   0.00000000E+00   2.77555756E-17
        11          0  -1.93850160E-01  -1.92719980E-01
        11          1   1.74306609E-02   1.73290323E-02
        11          1  -9.18085858E-02  -9.15410217E-02
        11          1   9.69250798E-02   9.63599901E-02
        11          2   1.74306609E-02   1.73290323E-02
        11          2   9.18085858E-02   9.15410217E-02
