################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0          0   0.00000000E+00   0.00000000E+00
         0          0   1.76315961E+00   1.76480414E+00
         0          0   1.11641986E+00   1.11692643E+00
         0          1   0.00000000E+00   0.00000000E+00
         0          1  -2.21826700E-01  -2.22795625E-01
         0          1  -4.22042760E-02  -4.19139720E-02
         0          2   0.00000000E+00   0.00000000E+00
         0          2  -1.54133291E+00  -1.54200852E+00
         0          2  -1.07421559E+00  -1.07501246E+00
         1          0   0.00000000E+00   0.00000000E+00
         1          0   0.00000000E+00   1.07552856E-16
         1          0  -1.03959229E-05   2.58277780E-03
         1          1   0.00000000E+00   0.00000000E+00
         1          1   6.70177422E-06   1.12464829E-03
         1          1   5.19796147E-06  -1.29138890E-03
         1          2   0.00000000E+00   0.00000000E+00
         1          2  -6.70177422E-06  -1.12464829E-03
         1          2   5.19796147E-06  -1.29138890E-03
         2          0   3.48613218E-02   3.52520598E-02
         2          0   0.00000000E+00   1.68268177E-16
         2          0  -1.93850160E-01  -1.96022956E-01
         2          1  -1.74306609E-02  -1.76260299E-02
         2          1  -9.18085858E-02  -9.11546071E-02
         2          1   9.69250798E-02   9.80114780E-02
         2          2  -1.74306609E-02  -1.76260299E-02
         2          2   9.18085858E-02   9.11546071E-02
         2          2   9.69250798E-02   9.80114780E-02
         3          0  -1.52801106E-02  -1.52168636E-02
         3          0   1.28836804E-01   1.29650104E-01
         3          0  -8.04533284E-02  -7.91851907E-02
         3          1   1.54259477E-02   1.54744627E-02
         3          1  -1.24673433E-01  -1.25956865E-01
         3          1   8.49670551E-02   8.46150442E-02
         3          2  -1.45869837E-04  -2.57599080E-04
         3          2  -4.16340368E-03  -3.69323942E-03
         3          2  -4.51372667E-03  -5.42985343E-03
         4          0  -1.52801106E-02  -1.52168636E-02
         4          0  -1.28836804E-01  -1.29650104E-01
         4          0  -8.04533284E-02  -7.91851907E-02
         4          1  -1.45869837E-04  -2.57599080E-04
         4          1   4.16340368E-03   3.69323942E-03
         4          1  -4.51372667E-03  -5.42985343E-03
         4          2   1.54259477E-02   1.54744627E-02
         4          2   1.24673433E-01   1.25956865E-01
         4          2   8.49670551E-02   8.46150442E-02
         5          0   0.00000000E+00   0.00000000E+00
         5          0   4.31762164E+00   4.31627659E+00
         5          0   1.04063643E+00   1.04085841E+00
         5          1   0.00000000E+00   0.00000000E+00
         5          1  -1.67329500E+00  -1.67214912E+00
         5          1   1.04398516E+00   1.04344792E+00
         5          2   0.00000000E+00   0.00000000E+00
         5          2  -2.64432664E+00  -2.64412747E+00
         5          2  -2.08462159E+00  -2.08430634E+00
         6          0   0.00000000E+00   0.00000000E+00
         6          0  -2.64657621E+00  -2.64645982E+00
         6          0   1.64096835E+00   1.64289731E+00
         6          1   0.00000000E+00   0.00000000E+00
         6          1   2.84256734E+00   2.84168858E+00
         6          1  -1.85540685E+00  -1.85639357E+00
         6          2   0.00000000E+00   0.00000000E+00
         6          2  -1.95991099E-01  -1.95228764E-01
         6          2   2.14438500E-01   2.13496258E-01
         8          0   0.00000000E+00   0.00000000E+00
         8          0   0.00000000E+00  -5.20417043E-17
         8          0   2.22154315E+00   2.22093913E+00
         8          1   0.00000000E+00   0.00000000E+00
         8          1   1.33006608E+00   1.33268452E+00
         8          1  -1.11077158E+00  -1.11046956E+00
         8          2   0.00000000E+00   0.00000000E+00
         8          2  -1.33006608E+00  -1.33268452E+00
         8          2  -1.11077158E+00  -1.11046956E+00
         9          0   0.00000000E+00   0.00000000E+00
         9          0   1.19142560E+00   1.19039960E+00
         9          0  -1.03832664E+00  -1.03878243E+00
         9          1   0.00000000E+00   0.00000000E+00
         9          1  -9.99330159E-01  -9.99583711E-01
         9          1   9.95365684E-01   9.95194988E-01
         9          2   0.00000000E+00   0.00000000E+00
         9          2  -1.92095406E-01  -1.90815889E-01
         9          2   4.29609227E-02   4.35874413E-02
        10          0   0.00000000E+00   0.00000000E+00
        10          0  -1.19142560E+00  -1.19039960E+00
        10          0  -1.03832664E+00  -1.03878243E+00
        10          1   0.00000000E+00   0.00000000E+00
        10          1   1.92095406E-01   1.90815889E-01
        10          1   4.29609227E-02   4.35874413E-02
        10          2   0.00000000E+00   0.00000000E+00
        10          2   9.99330159E-01   9.99583711E-01
        10          2   9.95365684E-01   9.95194988E-01
        11          0  -3.48613218E-02  -3.52520598E-02
        11          0   0.00000000E+00   1.68268177E-16
        11          0  -1.93850160E-01  -1.96022956E-01
        11          1   1.74306609E-02   1.76260299E-02
        11          1  -9.18085858E-02  -9.11546071E-02
        11          1   9.69250798E-02   9.80114780E-02
        11          2   1.74306609E-02   1.76260299E-02
        11          2   9.18085858E-02   9.11546071E-02
        11          2   9.69250798E-02   9.80114780E-02
        12          0   1.52801106E-02   1.52168636E-02
        12          0   1.28836804E-01   1.29650104E-01
        12          0  -8.04533284E-02  -7.91851907E-02
        12          1  -1.54259477E-02  -1.54744627E-02
        12          1  -1.24673433E-01  -1.25956865E-01
        12          1   8.49670551E-02   8.46150442E-02
        12          2   1.45869837E-04   2.57599080E-04
        12          2  -4.16340368E-03  -3.69323942E-03
        12          2  -4.51372667E-03  -5.42985343E-03
        13          0   1.52801106E-02   1.52168636E-02
        13          0  -1.28836804E-01  -1.29650104E-01
        13          0  -8.04533284E-02  -7.91851907E-02
        13          1   1.45869837E-04   2.57599080E-04
        13          1   4.16340368E-03   3.69323942E-03
        13          1  -4.51372667E-03  -5.42985343E-03
        13          2  -1.54259477E-02  -1.54744627E-02
        13          2   1.24673433E-01   1.25956865E-01
        13          2   8.49670551E-02   8.46150442E-02
        14          0   0.00000000E+00   0.00000000E+00
        14          0  -4.31762164E+00  -4.31627659E+00
        14          0   1.04063643E+00   1.04085841E+00
        14          1   0.00000000E+00   0.00000000E+00
        14          1   2.64432664E+00   2.64412747E+00
        14          1  -2.08462159E+00  -2.08430634E+00
        14          2   0.00000000E+00   0.00000000E+00
        14          2   1.67329500E+00   1.67214912E+00
        14          2   1.04398516E+00   1.04344792E+00
        15          0   0.00000000E+00   0.00000000E+00
        15          0   1.67473506E+00   1.66568946E+00
        15          0  -6.54810352E-01  -6.64357972E-01
        15          1   0.00000000E+00   0.00000000E+00
        15          1  -1.81281446E+00  -1.80216321E+00
        15          1   8.55617640E-01   8.57083262E-01
        15          2   0.00000000E+00   0.00000000E+00
        15          2   1.38079400E-01   1.36473755E-01
        15          2  -2.00807321E-01  -1.92725290E-01
        16          0   0.00000000E+00   0.00000000E+00
        16          0   2.64657621E+00   2.64645982E+00
        16          0   1.64096835E+00   1.64289731E+00
        16          1   0.00000000E+00   0.00000000E+00
        16          1   1.95991099E-01   1.95228764E-01
        16          1   2.14438500E-01   2.13496258E-01
        16          2   0.00000000E+00   0.00000000E+00
        16          2  -2.84256734E+00  -2.84168858E+00
        16          2  -1.85540685E+00  -1.85639357E+00
        17          0   0.00000000E+00   0.00000000E+00
        17          0   0.00000000E+00  -3.76434994E-16
        17          0  -2.07046296E+00  -2.07138506E+00
        17          1   0.00000000E+00   0.00000000E+00
        17          1  -8.05582324E-01  -8.06480366E-01
        17          1   1.03523147E+00   1.03569253E+00
        17          2   0.00000000E+00   0.00000000E+00
        17          2   8.05582324E-01   8.06480366E-01
        17          2   1.03523147E+00   1.03569253E+00
        18          0   0.00000000E+00   0.00000000E+00
        18          0  -1.76315961E+00  -1.76480414E+00
        18          0   1.11641986E+00   1.11692643E+00
        18          1   0.00000000E+00   0.00000000E+00
        18          1   1.54133291E+00   1.54200852E+00
        18          1  -1.07421559E+00  -1.07501246E+00
        18          2   0.00000000E+00   0.00000000E+00
        18          2   2.21826700E-01   2.22795625E-01
        18          2  -4.22042760E-02  -4.19139720E-02
        19          0   0.00000000E+00   0.00000000E+00
        19          0   1.76315961E+00   1.76480414E+00
        19          0   1.11641986E+00   1.11692643E+00
