begin
lattice 24.62350800000000 0.00000000000000 0.00000000000000
lattice 0.00000000000000 24.62350800000000 0.00000000000000
lattice 0.00000000000000 0.00000000000000 24.62350800000000
atom 3.73529083800000 2.32784115700000 3.50130485600000 O -0.22638936000000 0.00000000000000 -0.00645552842323 -0.00285415389742 -0.02790286677244
atom 5.24652432000000 3.39306130100000 3.62736853600000 H 0.12079343000000 0.00000000000000 0.00451276576278 -0.00056749009836 0.00514077234165
atom 3.55867696400000 2.03893971200000 1.62815844200000 H 0.12722538000000 0.00000000000000 0.00011778978899 0.00221191192407 0.02347848977351
atom 4.65226190900000 21.14679965300000 16.17445580600000 O -0.24035019000000 0.00000000000000 -0.00029965411942 -0.00708107598357 0.02691109641414
atom 4.19704560100000 22.52289876500000 15.07469145500000 H 0.13251887000000 0.00000000000000 -0.00157240264887 0.00281761818103 -0.01839893612735
atom 5.01204700900000 19.58853087000000 15.27405764000000 H 0.13573370000000 0.00000000000000 0.00273612418272 0.00635631514773 -0.00614166094522
atom 16.85715743500000 3.32722321600000 5.01745162800000 O -0.21401032000000 0.00000000000000 0.01024058661890 0.01600294036029 0.03518695650115
atom 16.30770044800000 2.33027890500000 3.63628804700000 H 0.10855953000000 0.00000000000000 -0.00826866991131 -0.02493305848284 -0.03036834452100
atom 17.36711913000000 2.07136742500000 6.33213461700000 H 0.12138490000000 0.00000000000000 -0.00668797264197 0.00710042061056 -0.00317430557352
atom 18.11779423500000 -0.37470449400000 19.25197051300000 O -0.25364225000000 0.00000000000000 -0.02432681006210 -0.01276347612068 0.01210583533559
atom 16.52163642800000 0.33761104500000 19.92773684400000 H 0.12080920000000 0.00000000000000 0.00230009239632 -0.01186026178742 -0.00979811109619
atom 19.14860245200000 1.08843165900000 19.42714819400000 H 0.11415569000000 0.00000000000000 0.02125105181873 0.02209793648881 -0.00610971060832
atom 17.75713986100000 0.05097160300000 9.13034769100000 O -0.21531763000000 0.00000000000000 -0.00533572865979 -0.00180405063903 0.00558959406895
atom 16.25947461800000 23.84684141600000 9.84821713700000 H 0.13374117000000 0.00000000000000 -0.00161375557375 0.01028317357232 -0.00272798801969
atom 18.54097967200000 23.23154634500000 8.34775509900000 H 0.14615057000000 0.00000000000000 0.01466579321076 -0.00662230400171 -0.00445832798797
atom 12.01331501600000 3.78036082400000 -0.07130128500000 O -0.25368905000000 0.00000000000000 0.00541597426627 0.02469089815834 -0.00540870987605
atom 13.29485219500000 5.20302280700000 -0.12894362400000 H 0.11407803000000 0.00000000000000 -0.01288271272323 -0.02646204282487 -0.00140331589326
atom 12.91972251300000 2.25975429800000 0.42451769400000 H 0.11654060000000 0.00000000000000 0.00673498347949 0.00390795327156 -0.00051351915266
atom 12.52989075500000 5.21237695500000 15.82733187600000 O -0.25398635000000 0.00000000000000 -0.00000739000104 0.00808695262815 0.00653870842159
atom 12.42591798200000 4.30629071200000 14.23442439900000 H 0.11263432000000 0.00000000000000 0.00018769145460 -0.01126770087741 -0.00133789823304
atom 12.76491608700000 3.87692586800000 17.15807754300000 H 0.10075324000000 0.00000000000000 -0.00225366756512 -0.00030119573136 -0.00783583111036
atom 20.03318360400000 16.54442653400000 23.91317082900000 O -0.26062087000000 0.00000000000000 0.00653421003397 -0.02859024959639 -0.00519935098568
atom 21.35504755500000 15.17737921300000 23.39727539200000 H 0.11192817000000 0.00000000000000 -0.03173756533511 0.02612819276274 0.00723255795995
atom 18.35435024600000 15.84621024700000 23.38593703100000 H 0.12327726000000 0.00000000000000 0.01974845376615 0.00599812941356 0.00459603803201
atom 12.14451875300000 18.05282542500000 18.70627408200000 O -0.21034117000000 0.00000000000000 -0.01490751209189 -0.01161004810321 0.02671170901608
atom 13.50718190700000 18.02457400800000 17.52600736600000 H 0.12439557000000 0.00000000000000 0.02008811459345 0.00154169433924 -0.00821213006515
atom 12.73184586600000 16.99455947600000 20.14921283400000 H 0.14489108000000 0.00000000000000 -0.00323150129094 0.00621538824239 -0.01657337434363
