################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         8          0   0.00000000E+00   0.00000000E+00
         8          0   5.86207000E-04   6.12532822E-04
         8          0   2.19801000E-04   2.04880330E-04
         8          1   0.00000000E+00   0.00000000E+00
         8          1   4.33300300E-03   4.27512387E-03
         8          1   4.08233300E-03   4.04185125E-03
         8          2   0.00000000E+00   0.00000000E+00
         8          2  -4.91920900E-03  -4.88765670E-03
         8          2  -4.30213300E-03  -4.24673158E-03
        11          0  -3.28000000E-07  -1.77305661E-07
        11          0   2.30900000E-06   4.09073400E-05
        11          0   5.91600000E-06  -1.08349554E-05
        11          1  -4.02000000E-07  -1.99067375E-07
        11          1   4.06410000E-05   1.65077402E-06
        11          1   3.90320000E-05   2.20838384E-05
        11          2   7.30000000E-07   3.76373036E-07
        11          2  -4.29500000E-05  -4.25581140E-05
        11          2  -4.49480000E-05  -1.12488830E-05
        25          0   0.00000000E+00   0.00000000E+00
        25          0  -2.92817120E-02  -2.91400784E-02
        25          0   2.14053360E-02   2.13144648E-02
        25          1   0.00000000E+00   0.00000000E+00
        25          1  -3.59306340E-02  -3.56429460E-02
        25          1  -2.95747960E-02  -2.93232330E-02
        25          2   0.00000000E+00   0.00000000E+00
        25          2   6.52123460E-02   6.47830245E-02
        25          2   8.16946000E-03   8.00876826E-03
        30          0  -9.39000000E-07  -2.07600866E-07
        30          0   1.58800000E-05   5.06309543E-05
        30          0  -1.87390000E-05  -3.42907279E-05
        30          1  -6.79850000E-05  -6.65728412E-05
        30          1   1.05099800E-03   1.00685095E-03
        30          1   8.04187000E-04   7.83673830E-04
        30          2   6.89240000E-05   6.67804421E-05
        30          2  -1.06687800E-03  -1.05748191E-03
        30          2  -7.85448000E-04  -7.49383102E-04
        33          0   0.00000000E+00   0.00000000E+00
        33          0   3.19865000E-03   3.43452916E-03
        33          0   3.02523400E-03   2.92337562E-03
        33          1   0.00000000E+00   0.00000000E+00
        33          1  -3.91359030E-02  -3.90429272E-02
        33          1  -2.65197340E-02  -2.63570903E-02
        33          2   0.00000000E+00   0.00000000E+00
        33          2   3.59372530E-02   3.56083980E-02
        33          2   2.34944990E-02   2.34337147E-02
        51          0   0.00000000E+00   0.00000000E+00
        51          0  -9.26896650E-02  -9.29830508E-02
        51          0   4.31211920E-02   4.32796713E-02
        51          1   0.00000000E+00   0.00000000E+00
        51          1   8.46245300E-03   8.42040259E-03
        51          1  -1.06552510E-02  -1.07188335E-02
        51          2   0.00000000E+00   0.00000000E+00
        51          2   8.42272120E-02   8.45626482E-02
        51          2  -3.24659420E-02  -3.25608378E-02
        70          0   0.00000000E+00   0.00000000E+00
        70          0  -1.11409780E-01  -1.11332948E-01
        70          0   4.49927070E-02   4.49468280E-02
        70          1   0.00000000E+00   0.00000000E+00
        70          1   1.06916350E-02   1.07741784E-02
        70          1  -1.51199130E-02  -1.50599374E-02
        70          2   0.00000000E+00   0.00000000E+00
        70          2   1.00718145E-01   1.00558770E-01
        70          2  -2.98727940E-02  -2.98868906E-02
        73          0   0.00000000E+00   0.00000000E+00
        73          0   2.29135956E-01   2.29418721E-01
        73          0  -1.09367564E-01  -1.09528114E-01
        73          1   0.00000000E+00   0.00000000E+00
        73          1   2.06456370E-02   2.02981962E-02
        73          1  -6.77591600E-03  -7.10251242E-03
        73          2   0.00000000E+00   0.00000000E+00
        73          2  -2.49781592E-01  -2.49716917E-01
        73          2   1.16143480E-01   1.16630627E-01
