################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0          0   0.00000000E+00   0.00000000E+00
         0          0   1.74100000E-06  -5.28544847E-05
         0          0   6.94400000E-06   2.00303458E-05
         0          1   0.00000000E+00   0.00000000E+00
         0          1  -1.74100000E-06   5.28544847E-05
         0          1   6.94400000E-06   2.00303458E-05
         0          2   0.00000000E+00   0.00000000E+00
         0          2   0.00000000E+00   1.73472348E-18
         0          2  -1.38880000E-05  -4.00606917E-05
         1          0   4.02000000E-07   1.06976224E-06
         1          0  -4.06410000E-05  -9.50512549E-05
         1          0   3.90320000E-05   5.20151015E-05
         1          1   3.28000000E-07  -1.83273153E-07
         1          1  -2.30900000E-06   5.24057949E-05
         1          1   5.91600000E-06   1.90287454E-05
         1          2  -7.30000000E-07  -8.86489083E-07
         1          2   4.29500000E-05   4.26454600E-05
         1          2  -4.49480000E-05  -7.10438469E-05
         2          0   3.28000000E-07  -1.83273153E-07
         2          0   2.30900000E-06  -5.24057949E-05
         2          0   5.91600000E-06   1.90287454E-05
         2          1   4.02000000E-07   1.06976224E-06
         2          1   4.06410000E-05   9.50512549E-05
         2          1   3.90320000E-05   5.20151015E-05
         2          2  -7.30000000E-07  -8.86489083E-07
         2          2  -4.29500000E-05  -4.26454600E-05
         2          2  -4.49480000E-05  -7.10438469E-05
         3          0  -8.10000000E-07  -9.66197080E-07
         3          0  -3.11650000E-05  -8.55672688E-05
         3          0   4.37080000E-05   5.66920002E-05
         3          1  -8.10000000E-07  -9.66197080E-07
         3          1   3.11650000E-05   8.55672688E-05
         3          1   4.37080000E-05   5.66920002E-05
         3          2   1.62000000E-06   1.93239416E-06
         3          2   0.00000000E+00   2.60208521E-17
         3          2  -8.74160000E-05  -1.13384000E-04
         4          0   0.00000000E+00   0.00000000E+00
         4          0   7.23757900E-03   7.17757572E-03
         4          0  -4.59517500E-03  -4.56152864E-03
         4          1   0.00000000E+00   0.00000000E+00
         4          1  -6.00699000E-04  -5.76321669E-04
         4          1   5.99195000E-04   6.04689165E-04
         4          2   0.00000000E+00   0.00000000E+00
         4          2  -6.63688000E-03  -6.60125405E-03
         4          2   3.99598000E-03   3.95683947E-03
         5          0   0.00000000E+00   0.00000000E+00
         5          0  -5.77982000E-04  -6.58774228E-04
         5          0  -5.79644000E-04  -5.61093279E-04
         5          1   0.00000000E+00   0.00000000E+00
         5          1   6.94855200E-03   7.00300303E-03
         5          1   4.29169300E-03   4.28963244E-03
         5          2   0.00000000E+00   0.00000000E+00
         5          2  -6.37057000E-03  -6.34422881E-03
         5          2  -3.71204900E-03  -3.72853916E-03
         6          0   0.00000000E+00   0.00000000E+00
         6          0  -6.36876300E-03  -6.39700600E-03
         6          0   4.87681800E-03   4.86930932E-03
