################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         8          0   0.00000000E+00   0.00000000E+00
         8          0   5.86207000E-04   5.59614381E-04
         8          0   2.19801000E-04   2.00175485E-04
         8          1   0.00000000E+00   0.00000000E+00
         8          1   4.33300300E-03   4.34278817E-03
         8          1   4.08233300E-03   4.04944436E-03
         8          2   0.00000000E+00   0.00000000E+00
         8          2  -4.91920900E-03  -4.90240255E-03
         8          2  -4.30213300E-03  -4.24961984E-03
        11          0  -3.28000000E-07   2.32380369E-07
        11          0   2.30900000E-06  -1.70318420E-05
        11          0   5.91600000E-06  -1.40958554E-05
        11          1  -4.02000000E-07  -5.54903329E-07
        11          1   4.06410000E-05   5.97208220E-05
        11          1   3.90320000E-05   1.89241637E-05
        11          2   7.30000000E-07   3.22522960E-07
        11          2  -4.29500000E-05  -4.26889801E-05
        11          2  -4.49480000E-05  -4.82830835E-06
        25          0   0.00000000E+00   0.00000000E+00
        25          0  -2.92817120E-02  -2.92770151E-02
        25          0   2.14053360E-02   2.13637137E-02
        25          1   0.00000000E+00   0.00000000E+00
        25          1  -3.59306340E-02  -3.56900983E-02
        25          1  -2.95747960E-02  -2.94194748E-02
        25          2   0.00000000E+00   0.00000000E+00
        25          2   6.52123460E-02   6.49671134E-02
        25          2   8.16946000E-03   8.05576106E-03
        30          0  -9.39000000E-07   1.80268139E-06
        30          0   1.58800000E-05  -5.47793317E-06
        30          0  -1.87390000E-05  -3.80720273E-05
        30          1  -6.79850000E-05  -6.84747458E-05
        30          1   1.05099800E-03   1.06620415E-03
        30          1   8.04187000E-04   7.82402009E-04
        30          2   6.89240000E-05   6.66720644E-05
        30          2  -1.06687800E-03  -1.06072621E-03
        30          2  -7.85448000E-04  -7.44329982E-04
        33          0   0.00000000E+00   0.00000000E+00
        33          0   3.19865000E-03   3.30419316E-03
        33          0   3.02523400E-03   2.94389480E-03
        33          1   0.00000000E+00   0.00000000E+00
        33          1  -3.91359030E-02  -3.90202461E-02
        33          1  -2.65197340E-02  -2.64242705E-02
        33          2   0.00000000E+00   0.00000000E+00
        33          2   3.59372530E-02   3.57160529E-02
        33          2   2.34944990E-02   2.34803757E-02
        51          0   0.00000000E+00   0.00000000E+00
        51          0  -9.26896650E-02  -9.29713856E-02
        51          0   4.31211920E-02   4.33051625E-02
        51          1   0.00000000E+00   0.00000000E+00
        51          1   8.46245300E-03   8.28203336E-03
        51          1  -1.06552510E-02  -1.07846274E-02
        51          2   0.00000000E+00   0.00000000E+00
        51          2   8.42272120E-02   8.46893523E-02
        51          2  -3.24659420E-02  -3.25205350E-02
        70          0   0.00000000E+00   0.00000000E+00
        70          0  -1.11409780E-01  -1.11419235E-01
        70          0   4.49927070E-02   4.50016092E-02
        70          1   0.00000000E+00   0.00000000E+00
        70          1   1.06916350E-02   1.07019750E-02
        70          1  -1.51199130E-02  -1.51060840E-02
        70          2   0.00000000E+00   0.00000000E+00
        70          2   1.00718145E-01   1.00717260E-01
        70          2  -2.98727940E-02  -2.98955251E-02
        73          0   0.00000000E+00   0.00000000E+00
        73          0   2.29135956E-01   2.29503253E-01
        73          0  -1.09367564E-01  -1.09566029E-01
        73          1   0.00000000E+00   0.00000000E+00
        73          1   2.06456370E-02   2.04513152E-02
        73          1  -6.77591600E-03  -6.99003505E-03
        73          2   0.00000000E+00   0.00000000E+00
        73          2  -2.49781592E-01  -2.49954568E-01
        73          2   1.16143480E-01   1.16556064E-01
