################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0          0   0.00000000E+00   0.00000000E+00
         0          0   5.39331390E-02   5.57326030E-02
         0          0   3.41500720E-02   3.41221322E-02
         0          1   0.00000000E+00   0.00000000E+00
         0          1  -6.78543800E-03  -7.08669179E-03
         0          1  -1.29098300E-03  -7.45243072E-04
         0          2   0.00000000E+00   0.00000000E+00
         0          2  -4.71477010E-02  -4.86459112E-02
         0          2  -3.28590890E-02  -3.33768891E-02
         1          0   0.00000000E+00   0.00000000E+00
         1          0   0.00000000E+00  -2.77555756E-17
         1          0  -3.18000000E-07   1.55005961E-03
         1          1   0.00000000E+00   0.00000000E+00
         1          1   2.05000000E-07   1.53427865E-03
         1          1   1.59000000E-07  -7.75029807E-04
         1          2   0.00000000E+00   0.00000000E+00
         1          2  -2.05000000E-07  -1.53427865E-03
         1          2   1.59000000E-07  -7.75029807E-04
         2          0   1.06637000E-03   1.48187903E-03
         2          0   0.00000000E+00  -1.73472348E-17
         2          0  -5.92966600E-03  -8.24015135E-03
         2          1  -5.33185000E-04  -7.40939515E-04
         2          1  -2.80832500E-03  -4.47824999E-03
         2          1   2.96483300E-03   4.12007568E-03
         2          2  -5.33185000E-04  -7.40939515E-04
         2          2   2.80832500E-03   4.47824999E-03
         2          2   2.96483300E-03   4.12007568E-03
         3          0  -4.67402000E-04  -5.76052977E-04
         3          0   3.94097800E-03   4.99988230E-03
         3          0  -2.46098000E-03  -2.93388179E-03
         3          1   4.71863000E-04   5.58432864E-04
         3          1  -3.81362500E-03  -4.32995239E-03
         3          1   2.59905000E-03   3.20320594E-03
         3          2  -4.46200000E-06   1.76201128E-05
         3          2  -1.27354000E-04  -6.69929905E-04
         3          2  -1.38070000E-04  -2.69324153E-04
         4          0  -4.67402000E-04  -5.76052977E-04
         4          0  -3.94097800E-03  -4.99988230E-03
         4          0  -2.46098000E-03  -2.93388179E-03
         4          1  -4.46200000E-06   1.76201128E-05
         4          1   1.27354000E-04   6.69929905E-04
         4          1  -1.38070000E-04  -2.69324153E-04
         4          2   4.71863000E-04   5.58432864E-04
         4          2   3.81362500E-03   4.32995239E-03
         4          2   2.59905000E-03   3.20320594E-03
         5          0   0.00000000E+00   0.00000000E+00
         5          0   1.32071360E-01   1.34305802E-01
         5          0   3.18319390E-02   3.36293552E-02
         5          1   0.00000000E+00   0.00000000E+00
         5          1  -5.11842780E-02  -5.35993220E-02
         5          1   3.19343730E-02   3.19246740E-02
         5          2   0.00000000E+00   0.00000000E+00
         5          2  -8.08870820E-02  -8.07064799E-02
         5          2  -6.37663120E-02  -6.55540293E-02
         6          0   0.00000000E+00   0.00000000E+00
         6          0  -8.09558940E-02  -8.00490178E-02
         6          0   5.01954410E-02   5.56556174E-02
         6          1   0.00000000E+00   0.00000000E+00
         6          1   8.69510500E-02   8.89876906E-02
         6          1  -5.67548820E-02  -5.93309552E-02
         6          2   0.00000000E+00   0.00000000E+00
         6          2  -5.99515500E-03  -8.93867276E-03
         6          2   6.55944100E-03   3.67533779E-03
         8          0   0.00000000E+00   0.00000000E+00
         8          0   0.00000000E+00   4.85722573E-17
         8          0   6.79545940E-02   6.73598995E-02
         8          1   0.00000000E+00   0.00000000E+00
         8          1   4.06852780E-02   4.22610353E-02
         8          1  -3.39772970E-02  -3.36799497E-02
         8          2   0.00000000E+00   0.00000000E+00
         8          2  -4.06852780E-02  -4.22610353E-02
         8          2  -3.39772970E-02  -3.36799497E-02
         9          0   0.00000000E+00   0.00000000E+00
         9          0   3.64444160E-02   3.46218715E-02
         9          0  -3.17612850E-02  -3.48797305E-02
         9          1   0.00000000E+00   0.00000000E+00
         9          1  -3.05684250E-02  -3.00749022E-02
         9          1   3.04471560E-02   3.13408809E-02
         9          2   0.00000000E+00   0.00000000E+00
         9          2  -5.87599000E-03  -4.54696935E-03
         9          2   1.31412800E-03   3.53884962E-03
        10          0   0.00000000E+00   0.00000000E+00
        10          0  -3.64444160E-02  -3.46218715E-02
        10          0  -3.17612850E-02  -3.48797305E-02
        10          1   0.00000000E+00   0.00000000E+00
        10          1   5.87599000E-03   4.54696935E-03
        10          1   1.31412800E-03   3.53884962E-03
        10          2   0.00000000E+00   0.00000000E+00
        10          2   3.05684250E-02   3.00749022E-02
        10          2   3.04471560E-02   3.13408809E-02
        11          0  -1.06637000E-03  -1.48187903E-03
        11          0   0.00000000E+00  -1.73472348E-17
        11          0  -5.92966600E-03  -8.24015135E-03
        11          1   5.33185000E-04   7.40939515E-04
        11          1  -2.80832500E-03  -4.47824999E-03
        11          1   2.96483300E-03   4.12007568E-03
        11          2   5.33185000E-04   7.40939515E-04
        11          2   2.80832500E-03   4.47824999E-03
        11          2   2.96483300E-03   4.12007568E-03
        12          0   4.67402000E-04   5.76052977E-04
        12          0   3.94097800E-03   4.99988230E-03
        12          0  -2.46098000E-03  -2.93388179E-03
        12          1  -4.71863000E-04  -5.58432864E-04
        12          1  -3.81362500E-03  -4.32995239E-03
        12          1   2.59905000E-03   3.20320594E-03
        12          2   4.46200000E-06  -1.76201128E-05
        12          2  -1.27354000E-04  -6.69929905E-04
        12          2  -1.38070000E-04  -2.69324153E-04
        13          0   4.67402000E-04   5.76052977E-04
        13          0  -3.94097800E-03  -4.99988230E-03
        13          0  -2.46098000E-03  -2.93388179E-03
        13          1   4.46200000E-06  -1.76201128E-05
        13          1   1.27354000E-04   6.69929905E-04
        13          1  -1.38070000E-04  -2.69324153E-04
        13          2  -4.71863000E-04  -5.58432864E-04
        13          2   3.81362500E-03   4.32995239E-03
        13          2   2.59905000E-03   3.20320594E-03
        14          0   0.00000000E+00   0.00000000E+00
        14          0  -1.32071360E-01  -1.34305802E-01
        14          0   3.18319390E-02   3.36293552E-02
        14          1   0.00000000E+00   0.00000000E+00
        14          1   8.08870820E-02   8.07064799E-02
        14          1  -6.37663120E-02  -6.55540293E-02
        14          2   0.00000000E+00   0.00000000E+00
        14          2   5.11842780E-02   5.35993220E-02
        14          2   3.19343730E-02   3.19246740E-02
        15          0   0.00000000E+00   0.00000000E+00
        15          0   5.12283280E-02   5.26166137E-02
        15          0  -2.00299380E-02  -2.01401256E-02
        15          1   0.00000000E+00   0.00000000E+00
        15          1  -5.54520270E-02  -5.52159124E-02
        15          1   2.61724150E-02   2.66758579E-02
        15          2   0.00000000E+00   0.00000000E+00
        15          2   4.22369900E-03   2.59929867E-03
        15          2  -6.14247800E-03  -6.53573222E-03
        16          0   0.00000000E+00   0.00000000E+00
        16          0   8.09558940E-02   8.00490178E-02
        16          0   5.01954410E-02   5.56556174E-02
        16          1   0.00000000E+00   0.00000000E+00
        16          1   5.99515500E-03   8.93867276E-03
        16          1   6.55944100E-03   3.67533779E-03
        16          2   0.00000000E+00   0.00000000E+00
        16          2  -8.69510500E-02  -8.89876906E-02
        16          2  -5.67548820E-02  -5.93309552E-02
        17          0   0.00000000E+00   0.00000000E+00
        17          0   0.00000000E+00  -2.08166817E-17
        17          0  -6.33332150E-02  -6.39721382E-02
        17          1   0.00000000E+00   0.00000000E+00
        17          1  -2.46418890E-02  -2.04929189E-02
        17          1   3.16666070E-02   3.19860691E-02
        17          2   0.00000000E+00   0.00000000E+00
        17          2   2.46418890E-02   2.04929189E-02
        17          2   3.16666070E-02   3.19860691E-02
        18          0   0.00000000E+00   0.00000000E+00
        18          0  -5.39331390E-02  -5.57326030E-02
        18          0   3.41500720E-02   3.41221322E-02
        18          1   0.00000000E+00   0.00000000E+00
        18          1   4.71477010E-02   4.86459112E-02
        18          1  -3.28590890E-02  -3.33768891E-02
        18          2   0.00000000E+00   0.00000000E+00
        18          2   6.78543800E-03   7.08669179E-03
        18          2  -1.29098300E-03  -7.45243072E-04
        19          0   0.00000000E+00   0.00000000E+00
        19          0   5.39331390E-02   5.57326030E-02
        19          0   3.41500720E-02   3.41221322E-02
        19          1   0.00000000E+00   0.00000000E+00
        19          1  -6.78543800E-03  -7.08669179E-03
        19          1  -1.29098300E-03  -7.45243072E-04
        19          2   0.00000000E+00   0.00000000E+00
