################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0          0   0.00000000E+00   0.00000000E+00
         0          0   5.39331390E-02   5.47472526E-02
         0          0   3.41500720E-02   3.33293688E-02
         0          1   0.00000000E+00   0.00000000E+00
         0          1  -6.78543800E-03  -6.92348133E-03
         0          1  -1.29098300E-03  -6.39692513E-04
         0          2   0.00000000E+00   0.00000000E+00
         0          2  -4.71477010E-02  -4.78237713E-02
         0          2  -3.28590890E-02  -3.26896763E-02
         1          0   0.00000000E+00   0.00000000E+00
         1          0   0.00000000E+00   9.32413868E-18
         1          0  -3.18000000E-07   1.71846070E-03
         1          1   0.00000000E+00   0.00000000E+00
         1          1   2.05000000E-07   1.83749409E-03
         1          1   1.59000000E-07  -8.59230349E-04
         1          2   0.00000000E+00   0.00000000E+00
         1          2  -2.05000000E-07  -1.83749409E-03
         1          2   1.59000000E-07  -8.59230349E-04
         2          0   1.06637000E-03   1.47734176E-03
         2          0   0.00000000E+00  -1.82145965E-17
         2          0  -5.92966600E-03  -8.21492134E-03
         2          1  -5.33185000E-04  -7.38670878E-04
         2          1  -2.80832500E-03  -4.36096771E-03
         2          1   2.96483300E-03   4.10746067E-03
         2          2  -5.33185000E-04  -7.38670878E-04
         2          2   2.80832500E-03   4.36096771E-03
         2          2   2.96483300E-03   4.10746067E-03
         3          0  -4.67402000E-04  -5.66332574E-04
         3          0   3.94097800E-03   4.95147660E-03
         3          0  -2.46098000E-03  -2.85939789E-03
         3          1   4.71863000E-04   5.38643535E-04
         3          1  -3.81362500E-03  -4.09089586E-03
         3          1   2.59905000E-03   3.14915457E-03
         3          2  -4.46200000E-06   2.76890386E-05
         3          2  -1.27354000E-04  -8.60580741E-04
         3          2  -1.38070000E-04  -2.89756685E-04
         4          0  -4.67402000E-04  -5.66332574E-04
         4          0  -3.94097800E-03  -4.95147660E-03
         4          0  -2.46098000E-03  -2.85939789E-03
         4          1  -4.46200000E-06   2.76890386E-05
         4          1   1.27354000E-04   8.60580741E-04
         4          1  -1.38070000E-04  -2.89756685E-04
         4          2   4.71863000E-04   5.38643535E-04
         4          2   3.81362500E-03   4.09089586E-03
         4          2   2.59905000E-03   3.14915457E-03
         5          0   0.00000000E+00   0.00000000E+00
         5          0   1.32071360E-01   1.32791353E-01
         5          0   3.18319390E-02   3.20009901E-02
         5          1   0.00000000E+00   0.00000000E+00
         5          1  -5.11842780E-02  -5.47235953E-02
         5          1   3.19343730E-02   3.21112556E-02
         5          2   0.00000000E+00   0.00000000E+00
         5          2  -8.08870820E-02  -7.80677578E-02
         5          2  -6.37663120E-02  -6.41122457E-02
         6          0   0.00000000E+00   0.00000000E+00
         6          0  -8.09558940E-02  -7.75370665E-02
         6          0   5.01954410E-02   5.36108237E-02
         6          1   0.00000000E+00   0.00000000E+00
         6          1   8.69510500E-02   8.68999378E-02
         6          1  -5.67548820E-02  -5.73100492E-02
         6          2   0.00000000E+00   0.00000000E+00
         6          2  -5.99515500E-03  -9.36287124E-03
         6          2   6.55944100E-03   3.69922551E-03
         8          0   0.00000000E+00   0.00000000E+00
         8          0   0.00000000E+00   3.46944695E-17
         8          0   6.79545940E-02   6.35141562E-02
         8          1   0.00000000E+00   0.00000000E+00
         8          1   4.06852780E-02   3.93887135E-02
         8          1  -3.39772970E-02  -3.17570781E-02
         8          2   0.00000000E+00   0.00000000E+00
         8          2  -4.06852780E-02  -3.93887135E-02
         8          2  -3.39772970E-02  -3.17570781E-02
         9          0   0.00000000E+00   0.00000000E+00
         9          0   3.64444160E-02   3.46573604E-02
         9          0  -3.17612850E-02  -3.58177676E-02
         9          1   0.00000000E+00   0.00000000E+00
         9          1  -3.05684250E-02  -3.10910367E-02
         9          1   3.04471560E-02   3.18856811E-02
         9          2   0.00000000E+00   0.00000000E+00
         9          2  -5.87599000E-03  -3.56632369E-03
         9          2   1.31412800E-03   3.93208644E-03
        10          0   0.00000000E+00   0.00000000E+00
        10          0  -3.64444160E-02  -3.46573604E-02
        10          0  -3.17612850E-02  -3.58177676E-02
        10          1   0.00000000E+00   0.00000000E+00
        10          1   5.87599000E-03   3.56632369E-03
        10          1   1.31412800E-03   3.93208644E-03
        10          2   0.00000000E+00   0.00000000E+00
        10          2   3.05684250E-02   3.10910367E-02
        10          2   3.04471560E-02   3.18856811E-02
        11          0  -1.06637000E-03  -1.47734176E-03
        11          0   0.00000000E+00  -1.82145965E-17
        11          0  -5.92966600E-03  -8.21492134E-03
        11          1   5.33185000E-04   7.38670878E-04
        11          1  -2.80832500E-03  -4.36096771E-03
        11          1   2.96483300E-03   4.10746067E-03
