################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2851529173738832E-01 a         1     0     1     1     1
 -1.7340143913701433E-01 a         2     0     1     1     2
  2.7457348716954649E-01 a         3     0     1     1     3
  5.6229609928075602E-02 a         4     0     1     1     4
  2.2859780227651846E-01 a         5     0     1     1     5
  1.6949275789518592E-01 a         6     0     1     1     6
 -3.1640614136465350E-01 a         7     0     1     1     7
 -1.6226089109286237E-01 a         8     0     1     1     8
 -2.5850143839457601E-01 a         9     0     1     1     9
  4.7697058100875134E-01 a        10     0     1     1    10
 -1.1462520055628397E-01 a        11     0     1     1    11
  3.5377171162236654E-01 a        12     0     1     1    12
  1.0724986776793397E-01 a        13     0     1     1    13
  2.8295292930071803E-01 a        14     0     1     1    14
  6.9229081300268225E-02 a        15     0     1     1    15
  3.6951497632708763E-01 a        16     0     1     1    16
 -4.1164690336972551E-02 a        17     0     1     1    17
  3.9072667243497378E-01 a        18     0     1     1    18
 -9.7236237681348842E-02 a        19     0     1     1    19
 -3.9457080387480609E-01 a        20     0     1     1    20
 -1.7182188218507016E-01 a        21     0     1     1    21
 -1.3342244792734020E-01 a        22     0     1     1    22
 -1.6029228198647646E-01 a        23     0     1     1    23
 -2.5567742241928859E-01 a        24     0     1     1    24
  2.8323188909413538E-01 a        25     0     1     1    25
 -2.4260650307990106E-01 a        26     0     2     1     1
  1.1320060489991646E-01 a        27     0     2     1     2
 -2.2653912813935340E-01 a        28     0     2     1     3
  4.0276950350804624E-01 a        29     0     2     1     4
  1.5982458565731113E-02 a        30     0     2     1     5
 -3.5365997888548201E-01 a        31     0     2     1     6
 -2.7342522707062954E-02 a        32     0     2     1     7
 -2.9011779010272631E-01 a        33     0     2     1     8
 -1.3471805805372827E-01 a        34     0     2     1     9
  3.9499932474061389E-01 a        35     0     2     1    10
 -1.2922941922569897E-01 a        36     0     2     1    11
  1.9046072858886523E-01 a        37     0     2     1    12
  1.2507565625070802E-01 a        38     0     2     1    13
  1.0664826260110418E-02 a        39     0     2     1    14
  2.4659463595347253E-01 a        40     0     2     1    15
  1.0405851515460135E-01 a        41     0     2     1    16
  6.7200383827225846E-02 a        42     0     2     1    17
  5.9196905875517991E-01 a        43     0     2     1    18
 -2.1005657882597931E-01 a        44     0     2     1    19
 -3.1610446185979940E-01 a        45     0     2     1    20
  8.0790445472688613E-02 a        46     0     2     1    21
 -3.9331412701247959E-01 a        47     0     2     1    22
 -4.6826899288852847E-01 a        48     0     2     1    23
 -3.9482277086722445E-01 a        49     0     2     1    24
  7.7671150404888797E-02 a        50     0     2     1    25
 -3.7815577659843519E-01 a        51     0     3     1     1
  4.0605416542773548E-01 a        52     0     3     1     2
  2.3318877278688183E-01 a        53     0     3     1     3
 -6.9582907607242575E-02 a        54     0     3     1     4
  5.2381109213600829E-01 a        55     0     3     1     5
 -1.4858846750549934E-01 a        56     0     3     1     6
 -2.0372929247336602E-01 a        57     0     3     1     7
  1.4865372844861927E-01 a        58     0     3     1     8
  1.5038648974370372E-01 a        59     0     3     1     9
  2.3574375031817085E-02 a        60     0     3     1    10
 -2.3811929778306987E-01 a        61     0     3     1    11
  2.2024369232401197E-02 a        62     0     3     1    12
 -4.3185004732496528E-02 a        63     0     3     1    13
  1.3734179891520386E-02 a        64     0     3     1    14
  2.1125148710686201E-01 a        65     0     3     1    15
  2.3252087567104587E-02 a        66     0     3     1    16
  2.1369622794905380E-01 a        67     0     3     1    17
 -1.1078732961623615E-02 a        68     0     3     1    18
  3.8014498902654598E-01 a        69     0     3     1    19
 -3.6033784255102952E-01 a        70     0     3     1    20
  1.8801694281865854E-02 a        71     0     3     1    21
  1.6069088425293970E-01 a        72     0     3     1    22
 -3.1217376644174573E-02 a        73     0     3     1    23
  9.9121768194669987E-02 a        74     0     3     1    24
 -1.8371570434050785E-01 a        75     0     3     1    25
 -4.7104999726490321E-02 a        76     0     4     1     1
 -4.5627262569054909E-02 a        77     0     4     1     2
 -8.7438816616390247E-02 a        78     0     4     1     3
  2.7769804576614776E-01 a        79     0     4     1     4
  2.6233690206307891E-01 a        80     0     4     1     5
  2.4301658940479634E-01 a        81     0     4     1     6
 -5.0308471621516769E-02 a        82     0     4     1     7
 -7.7142514850339336E-02 a        83     0     4     1     8
 -1.2486566691437453E-01 a        84     0     4     1     9
  7.1612309671007668E-01 a        85     0     4     1    10
 -7.2769150479911976E-02 a        86     0     4     1    11
  3.8368473406180720E-01 a        87     0     4     1    12
  1.6929679795773600E-01 a        88     0     4     1    13
