################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0285464936427602E-01 a         1     0     1     1     1
 -4.0594485047985307E-01 a         2     0     1     1     2
 -1.4086447029252513E-01 a         3     0     1     1     3
 -4.9338328017571056E-02 a         4     0     1     1     4
 -2.3381836842885007E-01 a         5     0     1     1     5
 -5.1634083910076023E-01 a         6     0     1     1     6
  2.3184301828873830E-01 a         7     0     1     1     7
 -3.9722883260530958E-02 a         8     0     1     1     8
  1.2121947781703248E+00 a         9     0     1     1     9
 -1.8025237703043820E-01 a        10     0     1     1    10
  2.4347652700011074E-01 a        11     0     1     1    11
 -1.0206495889040229E-01 a        12     0     1     1    12
  4.1805752860396178E-01 a        13     0     1     1    13
  2.6684288069783302E-01 a        14     0     1     1    14
  3.9410594721810577E-01 a        15     0     1     1    15
  3.5380068913656160E-01 a        16     0     1     1    16
 -6.1487894816443081E-02 a        17     0     1     1    17
  4.5891109434870231E-01 a        18     0     1     1    18
 -5.4485871855543766E-01 a        19     0     1     1    19
 -1.5094585855929299E-01 a        20     0     1     1    20
  9.0588302738137588E-02 a        21     0     1     1    21
 -1.1829345087910226E-01 a        22     0     1     1    22
 -1.4568846738322461E-01 a        23     0     1     1    23
 -3.5096188563518588E-01 a        24     0     1     1    24
  6.4417899993064787E-01 a        25     0     1     1    25
 -1.3732859961740967E-01 a        26     0     2     1     1
 -7.2624517004054057E-01 a        27     0     2     1     2
 -4.4766064345813372E-01 a        28     0     2     1     3
  5.0659825651431922E-01 a        29     0     2     1     4
 -2.1169017924561179E-01 a        30     0     2     1     5
 -3.6013333423280586E-01 a        31     0     2     1     6
  4.2305919764037597E-01 a        32     0     2     1     7
  1.1547918884364039E-01 a        33     0     2     1     8
  7.7050265212063218E-01 a        34     0     2     1     9
 -1.9644246876122065E-01 a        35     0     2     1    10
  3.8709075831701178E-01 a        36     0     2     1    11
  5.5848766998220123E-01 a        37     0     2     1    12
 -6.8256236877175275E-02 a        38     0     2     1    13
 -2.2663369023713531E-01 a        39     0     2     1    14
  7.8543295859905937E-01 a        40     0     2     1    15
  3.5765428002091387E-01 a        41     0     2     1    16
  1.9336066984147932E-01 a        42     0     2     1    17
  9.7254031437965599E-02 a        43     0     2     1    18
 -1.5549953865042229E-01 a        44     0     2     1    19
 -9.1873766879049662E-02 a        45     0     2     1    20
  6.3699501314090989E-01 a        46     0     2     1    21
  7.6188009341342261E-02 a        47     0     2     1    22
  8.9001854652808576E-01 a        48     0     2     1    23
 -5.1094386510520083E-02 a        49     0     2     1    24
  6.9253754728053663E-01 a        50     0     2     1    25
  1.1057614610353361E-01 a        51     0     3     1     1
 -5.9623025587451428E-01 a        52     0     3     1     2
  5.2882014063314234E-02 a        53     0     3     1     3
  4.6930995454617186E-01 a        54     0     3     1     4
 -2.7006404763248038E-01 a        55     0     3     1     5
 -5.6879521285265189E-01 a        56     0     3     1     6
  7.9902483763201659E-01 a        57     0     3     1     7
  1.1919365110853679E-01 a        58     0     3     1     8
  6.9826627223480353E-01 a        59     0     3     1     9
 -1.4698258594364919E-01 a        60     0     3     1    10
  3.7043540460215457E-01 a        61     0     3     1    11
  8.6384364257582613E-02 a        62     0     3     1    12
  1.5693252708221500E-01 a        63     0     3     1    13
 -1.3210858368517664E-01 a        64     0     3     1    14
  1.1225870696226795E-01 a        65     0     3     1    15
 -6.0634420901433290E-02 a        66     0     3     1    16
 -5.3503121247549759E-02 a        67     0     3     1    17
  5.1104585526500557E-01 a        68     0     3     1    18
 -5.6577343019774540E-01 a        69     0     3     1    19
 -2.9932875645733525E-01 a        70     0     3     1    20
  1.6716612067497871E-01 a        71     0     3     1    21
  8.7046253552262753E-02 a        72     0     3     1    22
 -3.5360927248882368E-01 a        73     0     3     1    23
 -1.4947735012070434E-01 a        74     0     3     1    24
  2.7043617138169118E-01 a        75     0     3     1    25
 -2.4074074424752773E-01 a        76     0     4     1     1
