################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         2          0   1.90774446E-01   2.93670445E-01
         2          0  -1.15111682E-01  -8.54060976E-01
         2          0   1.89612496E-01   3.60959688E-01
         2          1  -5.27841471E-02  -3.01013356E-01
         2          1   4.15685543E-01   8.54783257E-01
         2          1  -1.00517043E+00  -6.83461095E-01
         2          2   4.15133371E-02   6.51820260E-03
         2          2  -4.03701739E-01  -2.85377718E-02
         2          2   8.70713052E-01   1.41624551E-01
         2          3  -7.05475505E-01  -6.32113178E-01
         2          3  -1.22809459E+00  -1.12589786E+00
         2          3  -4.30303273E-02  -1.63192611E-01
         2          4   7.43186691E-01   6.78529167E-01
         2          4   6.93310556E-01   9.45947960E-01
         2          4   4.71786538E-01   8.88060822E-01
         2          5  -2.83529388E-01  -2.31973010E-01
         2          5   3.59277400E-01   4.00959500E-01
         2          5  -2.75680137E-01  -4.87232724E-01
         2          6  -2.28779631E-01  -1.27223148E+00
         2          6   2.12928600E-01   8.28400755E-02
         2          6   1.34127443E-02   9.35992124E-01
         2          7   1.00388827E+00   1.35269876E+00
         2          7  -7.53757581E-01  -4.69834364E-01
         2          7  -1.34797963E-01  -5.07071304E-01
         2          8  -8.78562266E-01  -2.51349110E-01
         2          8   8.74783426E-01   4.13032575E-01
         2          8   1.44815933E-01  -1.51335833E-01
         2          9  -1.79835702E-01  -8.75885992E-01
         2          9   1.43085504E+00   1.66427153E+00
         2          9   3.19864980E-02   1.81507624E+00
         2         10   6.19953948E-02   7.21978634E-01
         2         10  -2.61021651E-01  -1.19001427E+00
         2         10  -5.88992673E-01  -2.28207345E+00
         2         11   1.59059944E-01   1.85695989E-01
         2         11  -8.42242738E-01  -9.95853733E-01
         2         11   7.89545894E-01   6.72017311E-01
         2         12  -7.25217335E-01  -3.01077849E+00
         2         12   3.70343793E-01   5.00155603E-01
         2         12  -5.23029898E-02  -2.62783272E-01
         2         13   6.91965221E-01   2.11848706E+00
         2         13  -9.27967292E-01  -1.79441512E+00
         2         13   2.36919408E-01   3.04400684E-01
         2         14  -3.26297582E-01   3.68632930E-01
         2         14   5.06037090E-01   1.20534727E+00
         2         14  -1.75528000E-01   1.32756317E-01
         2         15  -5.88096032E-01  -2.56821539E-01
         2         15  -2.37657319E-02   5.56704170E-02
         2         15   4.24417576E-01   7.44681815E-01
         2         16   2.69587931E-01   3.44802649E-01
         2         16   2.43560200E-01   1.91425392E-01
         2         16   1.90856519E-01   2.03887697E-01
         2         17  -2.41651522E-02   7.68541860E-02
         2         17  -2.10455646E-01  -2.84595494E-01
         2         17  -1.01982018E+00  -9.57290169E-01
         2         18  -2.38649033E-01   1.77450226E+00
         2         18   6.64559580E-01   4.34339125E-01
         2         18   3.98041081E-02   1.63555693E-01
         2         19   6.05281827E-01  -1.08428934E+00
         2         19   7.82124865E-02   4.22528131E-01
         2         19  -2.09974900E-01  -3.45642706E-01
         2         20   1.75704212E-02   6.18010578E-02
         2         20  -7.23829413E-01  -2.19340531E-01
         2         20  -3.08967590E-02  -1.19957885E-01
         2         21   7.72788621E-01   5.24767617E-01
         2         21   5.89948189E-01   3.44123288E-01
         2         21  -2.55027918E-02   2.27169713E-01
         2         22  -5.29980902E-01  -3.59018235E-01
         2         22   1.56002167E-02   1.05867019E-01
         2         22   6.46008389E-01   4.48269444E-01
         2         23  -3.77001545E-01  -7.77999176E-02
         2         23  -7.07637686E-01  -4.14695020E-01
         2         23  -7.32900460E-01  -5.62983468E-01
         2         24  -4.39536150E-01  -3.92049453E-01
         2         24  -3.74276955E-01  -3.64362284E-01
         2         24   1.06199850E-01   6.56077206E-01
         2         25   1.51596029E-01   8.14613689E-02
         2         25  -4.01318404E-02  -6.87285583E-02
         2         25   6.52733758E-01   3.28744458E-01
         2         26   5.24662471E-01   6.32925228E-01
         2         26   3.88898794E-01   3.74881388E-01
         2         26  -8.51683880E-01  -6.96146212E-01
         2         27  -4.69826644E-01   2.77654257E-01
         2         27   1.06712503E+00   2.04911209E+00
         2         27  -8.88235918E-01  -2.05628687E+00
         2         28   3.41617995E-01   5.66429474E-02
         2         28  -1.22151562E+00  -2.08544841E+00
         2         28   8.49605415E-01   1.54907675E+00
         2         29   5.15802826E-01   1.97503400E-02
         2         29  -1.91905203E-01  -3.55434153E-04
         2         29  -1.37919396E-01   9.46504147E-02
         2         30  -4.06314856E-01  -3.96248765E-01
         2         30  -2.79954292E-01   3.32783637E-01
         2         30   7.45172025E-01   1.88008946E+00
         2         31   6.51878732E-01   4.15841453E-01
         2         31   4.72059803E-01   2.67310741E-01
         2         31   4.95286774E-01   7.75702894E-02
         2         32  -3.08766385E-01  -5.37911130E-02
         2         32  -1.81362891E-01  -3.71952686E-01
         2         32  -1.17695437E+00  -2.05600070E+00
         2         33   1.39012609E-01   8.23415966E-01
         2         33   3.18284520E-01   8.66545782E-01
         2         33  -9.63514653E-01  -3.14211397E+00
         2         34   6.50334658E-01   8.95603085E-01
         2         34  -1.04808873E+00  -1.91396709E+00
         2         34   5.66085815E-01   1.09926849E+00
         2         35  -7.97380053E-01  -1.89065586E+00
