################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.7156731188868588E-01 a         1     0     1     1     1
 -3.0709705434203149E-01 a         2     0     1     1     2
  2.8913878503636770E-01 a         3     0     1     1     3
  2.8259303762525130E-03 a         4     0     1     1     4
  1.1926327141744320E-01 a         5     0     1     1     5
  1.0605188335271212E-01 a         6     0     1     1     6
 -1.2237599369556709E-01 a         7     0     1     1     7
 -2.6546509448626565E-01 a         8     0     1     1     8
 -2.5655015330360974E-03 a         9     0     1     1     9
  1.6463220301796241E-01 a        10     0     1     1    10
 -4.2628309306574685E-01 a        11     0     1     1    11
 -3.0590503739379982E-01 a        12     0     1     1    12
 -2.0931164600798660E-01 a        13     0     1     1    13
  2.1792124322164272E-01 a        14     0     1     1    14
  1.7129541747344545E-02 a        15     0     1     1    15
  2.6568911374649462E-01 a        16     0     1     1    16
 -9.7180065770599011E-02 a        17     0     1     1    17
  3.4013780891059481E-01 a        18     0     1     1    18
 -1.8122561135713855E-01 a        19     0     1     1    19
 -3.2916409321557483E-01 a        20     0     1     1    20
 -5.6401515356377052E-02 a        21     0     1     1    21
  8.6098419510790447E-02 a        22     0     1     1    22
 -4.5614226243518413E-01 a        23     0     1     1    23
 -1.2014981221314305E-01 a        24     0     1     1    24
  4.8805573086773146E-01 a        25     0     1     1    25
 -7.8073365243832793E-02 a        26     0     2     1     1
  8.7571513605550808E-02 a        27     0     2     1     2
 -6.1619490369188082E-02 a        28     0     2     1     3
  3.5510856855939654E-01 a        29     0     2     1     4
 -8.5792801388270085E-02 a        30     0     2     1     5
 -4.3785349729466855E-01 a        31     0     2     1     6
  2.0932941715485334E-01 a        32     0     2     1     7
 -4.1986609388097756E-01 a        33     0     2     1     8
  1.5976891351117159E-01 a        34     0     2     1     9
  3.1575577878486594E-01 a        35     0     2     1    10
 -2.9268132229518534E-01 a        36     0     2     1    11
 -5.8290830022546292E-01 a        37     0     2     1    12
 -1.9533609586156303E-01 a        38     0     2     1    13
 -4.9212189846761505E-02 a        39     0     2     1    14
  2.3375745078052423E-01 a        40     0     2     1    15
  3.4616380203921562E-02 a        41     0     2     1    16
  1.1121436597066096E-02 a        42     0     2     1    17
  5.5536136491052135E-01 a        43     0     2     1    18
 -3.1219147391044949E-01 a        44     0     2     1    19
 -2.1818026080662850E-01 a        45     0     2     1    20
  1.8960094351653703E-01 a        46     0     2     1    21
 -1.5866537072859488E-01 a        47     0     2     1    22
 -7.2312470697391129E-01 a        48     0     2     1    23
 -2.3730709793802565E-01 a        49     0     2     1    24
  3.5691359075792783E-01 a        50     0     2     1    25
 -2.9208583938198884E-01 a        51     0     3     1     1
  3.0019883306713324E-01 a        52     0     3     1     2
  2.8149364137164667E-01 a        53     0     3     1     3
 -1.1317319488074074E-01 a        54     0     3     1     4
  4.7941125373735904E-01 a        55     0     3     1     5
 -1.9969614529521579E-01 a        56     0     3     1     6
 -6.7055673073730976E-02 a        57     0     3     1     7
  7.2634134048092075E-02 a        58     0     3     1     8
  4.2361411608162730E-01 a        59     0     3     1     9
