################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0628691378444174E-01 a         1     0     1     1     1
  6.4656526357051033E-02 a         2     0     1     1     2
 -2.1503438665303248E-01 a         3     0     1     1     3
 -2.6412280275522165E-01 a         4     0     1     1     4
 -3.3251404957393434E-02 a         5     0     1     1     5
 -4.9500736837221787E-01 a         6     0     1     1     6
 -1.9195869737950749E-01 a         7     0     1     1     7
  1.0801067495840737E-01 a         8     0     1     1     8
  2.3491117666723826E-01 a         9     0     1     1     9
  1.1590882813839910E-01 a        10     0     1     1    10
 -2.8839031689418437E-01 a        11     0     1     1    11
 -3.4409057541020915E-01 a        12     0     1     1    12
  2.4854815083192935E-01 a        13     0     1     1    13
  2.1573104555206912E-01 a        14     0     1     1    14
 -1.9577195124600841E-01 a        15     0     1     1    15
  1.7776583286509711E-03 a        16     0     1     1    16
  1.8314430280277416E-01 a        17     0     1     1    17
  1.2677081950455876E-01 a        18     0     1     1    18
 -2.6056051058900870E-01 a        19     0     1     1    19
  2.2680680850034034E-02 a        20     0     1     1    20
  1.2593396910511070E-01 a        21     0     1     1    21
  1.6197423566075805E-01 a        22     0     1     1    22
 -9.2334747865977632E-02 a        23     0     1     1    23
 -5.1088730176125766E-02 a        24     0     1     1    24
 -1.4772832148529723E-02 a        25     0     1     1    25
 -1.2921959565355959E-01 a        26     0     2     1     1
 -2.4742543112323059E-01 a        27     0     2     1     2
 -1.9658552003677318E-01 a        28     0     2     1     3
  2.5774609741829169E-01 a        29     0     2     1     4
  3.2919716814192179E-01 a        30     0     2     1     5
 -3.4209510099551543E-01 a        31     0     2     1     6
 -1.4696386720267768E-02 a        32     0     2     1     7
  2.8083494699765105E-01 a        33     0     2     1     8
  1.9286862582739259E-01 a        34     0     2     1     9
  8.2452341322953690E-02 a        35     0     2     1    10
 -3.3986720801341776E-02 a        36     0     2     1    11
  2.6695159512430799E-01 a        37     0     2     1    12
 -2.0573575941364830E-01 a        38     0     2     1    13
  2.2791908985084985E-01 a        39     0     2     1    14
  1.6702616244040347E-01 a        40     0     2     1    15
  9.3057923419904778E-02 a        41     0     2     1    16
  1.2224240789453804E-01 a        42     0     2     1    17
  1.0951810046104742E-01 a        43     0     2     1    18
  1.1628197195930312E-01 a        44     0     2     1    19
  1.2724116354037637E-01 a        45     0     2     1    20
