################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8350483758143082E-01 a         1     0     1     1     1
 -2.1797274023536309E-01 a         2     0     1     1     2
  1.8904004822183851E-01 a         3     0     1     1     3
  4.7568969452904050E-02 a         4     0     1     1     4
  2.2362691592689535E-01 a         5     0     1     1     5
  1.0193990973303158E-01 a         6     0     1     1     6
 -3.1783784016989547E-01 a         7     0     1     1     7
 -1.7708031522584086E-01 a         8     0     1     1     8
 -1.9599520862522035E-01 a         9     0     1     1     9
  4.0804081586757535E-01 a        10     0     1     1    10
 -3.2297415565513415E-01 a        11     0     1     1    11
  1.2584450632972330E-01 a        12     0     1     1    12
  7.8471191865440104E-02 a        13     0     1     1    13
  2.7104766311416989E-01 a        14     0     1     1    14
  4.8580188604962486E-02 a        15     0     1     1    15
  2.4647644097634874E-01 a        16     0     1     1    16
 -1.0301184677598944E-02 a        17     0     1     1    17
  3.7361305099707542E-01 a        18     0     1     1    18
 -1.0987787396015852E-01 a        19     0     1     1    19
 -3.6223193642370394E-01 a        20     0     1     1    20
 -9.6872161165705711E-02 a        21     0     1     1    21
 -1.1219354860851431E-01 a        22     0     1     1    22
 -4.0460585937724314E-01 a        23     0     1     1    23
 -2.0313953668367749E-01 a        24     0     1     1    24
  2.8779710699342320E-01 a        25     0     1     1    25
 -1.1589119228200022E-01 a        26     0     2     1     1
  1.1284294943338177E-01 a        27     0     2     1     2
 -3.4356761913200101E-01 a        28     0     2     1     3
  3.6649381001985076E-01 a        29     0     2     1     4
  1.4181396803752695E-02 a        30     0     2     1     5
 -4.0259387003272840E-01 a        31     0     2     1     6
  1.5404785453034512E-02 a        32     0     2     1     7
 -3.1614261729388538E-01 a        33     0     2     1     8
 -9.6162154150370133E-02 a        34     0     2     1     9
  3.5172601883954407E-01 a        35     0     2     1    10
 -2.7444708003832308E-01 a        36     0     2     1    11
 -6.2993367627720231E-02 a        37     0     2     1    12
  7.5723442129661520E-02 a        38     0     2     1    13
  4.0148917713756019E-03 a        39     0     2     1    14
  2.8193518096072068E-01 a        40     0     2     1    15
 -5.4745140836917117E-02 a        41     0     2     1    16
  8.3582456907335012E-02 a        42     0     2     1    17
  5.7787529553589889E-01 a        43     0     2     1    18
 -2.2830621442694693E-01 a        44     0     2     1    19
 -2.3424215321494604E-01 a        45     0     2     1    20
  1.0752736136397839E-01 a        46     0     2     1    21
 -3.5073267930942159E-01 a        47     0     2     1    22
 -6.6386477698714208E-01 a        48     0     2     1    23
 -2.8108950692085988E-01 a        49     0     2     1    24
  9.4627461435351182E-02 a        50     0     2     1    25
 -3.6167300375094619E-01 a        51     0     3     1     1
  3.8876699702302103E-01 a        52     0     3     1     2
  1.8478258601988157E-01 a        53     0     3     1     3
 -7.1960441900390082E-02 a        54     0     3     1     4
  5.3978679243499172E-01 a        55     0     3     1     5
 -2.1978357369041371E-01 a        56     0     3     1     6
 -2.3233465771912001E-01 a        57     0     3     1     7
  1.2978073317080421E-01 a        58     0     3     1     8
  2.2127810764895814E-01 a        59     0     3     1     9
 -1.6230563937660186E-02 a        60     0     3     1    10
 -3.9046205320011812E-01 a        61     0     3     1    11
 -1.5308677433426243E-01 a        62     0     3     1    12
 -5.6942046416674767E-02 a        63     0     3     1    13
 -5.4125819925488232E-04 a        64     0     3     1    14
  1.8314634609322078E-01 a        65     0     3     1    15
 -6.7654426890485647E-02 a        66     0     3     1    16
  2.5514736418319267E-01 a        67     0     3     1    17
 -2.8048692380427623E-02 a        68     0     3     1    18
  3.7747618498884977E-01 a        69     0     3     1    19
 -3.3782793873551376E-01 a        70     0     3     1    20
  7.3709898882718783E-02 a        71     0     3     1    21
  1.7304025873826601E-01 a        72     0     3     1    22
 -2.5225471050900944E-01 a        73     0     3     1    23
  1.2723273798581042E-01 a        74     0     3     1    24
 -1.7475929968657636E-01 a        75     0     3     1    25
  5.8753796264260874E-02 a        76     0     4     1     1
  1.9330094213893066E-02 a        77     0     4     1     2
 -1.5659890506086302E-01 a        78     0     4     1     3
  2.4558830183386227E-01 a        79     0     4     1     4
  2.7419709724237640E-01 a        80     0     4     1     5
  1.9420013355379062E-01 a        81     0     4     1     6
 -4.0606432128064487E-02 a        82     0     4     1     7
 -1.1021985195358339E-01 a        83     0     4     1     8
 -8.3037024020834196E-02 a        84     0     4     1     9
  6.9848107933598536E-01 a        85     0     4     1    10
 -1.2155240960667762E-01 a        86     0     4     1    11
  1.9485733054666435E-01 a        87     0     4     1    12
  1.4144232480894203E-01 a        88     0     4     1    13
 -4.5326373302105059E-02 a        89     0     4     1    14
 -2.0877429212083001E-01 a        90     0     4     1    15
 -9.5584706625941429E-02 a        91     0     4     1    16
 -6.1606565445035212E-02 a        92     0     4     1    17
  4.1980708752018636E-01 a        93     0     4     1    18
  2.1467769557385583E-01 a        94     0     4     1    19
 -3.0102644702524173E-01 a        95     0     4     1    20
 -2.6068004179644522E-01 a        96     0     4     1    21
  2.0299586308854509E-01 a        97     0     4     1    22
 -4.7107416806319113E-01 a        98     0     4     1    23
 -4.4424015857828586E-01 a        99     0     4     1    24
 -3.3257326009455401E-01 a       100     0     4     1    25
 -3.4518566204399931E-01 a       101     0     5     1     1
  3.3663413127606762E-01 a       102     0     5     1     2
  4.1456578435079344E-01 a       103     0     5     1     3
  3.7278375334206271E-01 a       104     0     5     1     4
  4.4142514432565144E-01 a       105     0     5     1     5
  9.8926132493870680E-02 a       106     0     5     1     6
 -1.0211217182631570E-01 a       107     0     5     1     7
 -2.3445974636178230E-02 a       108     0     5     1     8
  2.5523576484869798E-01 a       109     0     5     1     9
  4.7606803998857816E-01 a       110     0     5     1    10
 -1.4957529871714989E-01 a       111     0     5     1    11
 -7.7096434193171803E-02 a       112     0     5     1    12
 -1.5564972550030690E-01 a       113     0     5     1    13
 -4.8273109123863858E-02 a       114     0     5     1    14
  2.3961922247100953E-01 a       115     0     5     1    15
  2.4807702498375189E-01 a       116     0     5     1    16
 -1.0934555620691465E-01 a       117     0     5     1    17
 -2.5662579445279399E-01 a       118     0     5     1    18
  3.5239942743165370E-01 a       119     0     5     1    19
 -1.2411258560366142E-01 a       120     0     5     1    20
  2.3771884816769664E-01 a       121     0     5     1    21
 -3.2112472343689780E-01 a       122     0     5     1    22
 -1.0432425396780741E-02 a       123     0     5     1    23
 -3.4083408886597910E-01 a       124     0     5     1    24
  3.2909852999459555E-01 a       125     0     5     1    25
 -8.8558626726458450E-02 a       126     0     6     1     1
 -9.1520499960375534E-02 a       127     0     6     1     2
  1.7727866708888859E-01 a       128     0     6     1     3
  3.9775449150788877E-01 a       129     0     6     1     4
  3.5090512820574726E-01 a       130     0     6     1     5
 -2.5099865573295643E-01 a       131     0     6     1     6
  4.5263355215828360E-02 a       132     0     6     1     7
  6.1938064452742830E-02 a       133     0     6     1     8
  3.4865717234152782E-01 a       134     0     6     1     9
  6.7182931818825742E-01 a       135     0     6     1    10
  3.9493770011938170E-02 a       136     0     6     1    11
 -6.9011432153871177E-02 a       137     0     6     1    12
  4.2998312425409640E-01 a       138     0     6     1    13
  4.0262413539129273E-02 a       139     0     6     1    14
  1.3642201482672053E-01 a       140     0     6     1    15
  2.0809845215424969E-01 a       141     0     6     1    16
  5.3901819612343149E-01 a       142     0     6     1    17
  3.4398221151439023E-01 a       143     0     6     1    18
  9.6162409052163361E-02 a       144     0     6     1    19
 -2.9832917739269699E-01 a       145     0     6     1    20
 -2.6703922717882050E-01 a       146     0     6     1    21
  8.5654304966218522E-02 a       147     0     6     1    22
 -2.6810111607950066E-01 a       148     0     6     1    23
  3.5264239454247628E-02 a       149     0     6     1    24
 -2.9888988375694248E-01 a       150     0     6     1    25
  1.5297668592496025E-02 a       151     0     7     1     1
  2.2252395631179758E-01 a       152     0     7     1     2
  2.3151591722777443E-01 a       153     0     7     1     3
  1.0433547806193116E-01 a       154     0     7     1     4
 -6.4490041783832538E-02 a       155     0     7     1     5
 -1.5675651812614391E-01 a       156     0     7     1     6
 -7.5605322704634784E-02 a       157     0     7     1     7
  3.2313042027818756E-01 a       158     0     7     1     8
  2.9355311233362374E-01 a       159     0     7     1     9
  3.0590851668736396E-01 a       160     0     7     1    10
  1.3985766757274395E-01 a       161     0     7     1    11
 -2.2479337705648234E-01 a       162     0     7     1    12
 -1.0516879835604197E-01 a       163     0     7     1    13
  5.3485023570068506E-02 a       164     0     7     1    14
 -1.4869674738565605E-01 a       165     0     7     1    15
  2.7702475307421676E-01 a       166     0     7     1    16
  3.8792788942622702E-01 a       167     0     7     1    17
  1.9230523476768455E-01 a       168     0     7     1    18
  6.2857802790436360E-02 a       169     0     7     1    19
  6.6816514079268308E-02 a       170     0     7     1    20
  1.9978964988372777E-01 a       171     0     7     1    21
  9.6659310736201737E-02 a       172     0     7     1    22
  6.9518902261689053E-02 a       173     0     7     1    23
 -1.7680598546260289E-02 a       174     0     7     1    24
 -1.1530637554747698E-01 a       175     0     7     1    25
 -1.6306060775239115E-01 a       176     0     8     1     1
  1.1004833000343687E-02 a       177     0     8     1     2
  2.8450935153957230E-01 a       178     0     8     1     3
  1.6487030002939720E-01 a       179     0     8     1     4
  5.5190702737795994E-01 a       180     0     8     1     5
 -2.6754331297307376E-02 a       181     0     8     1     6
 -4.6901727256594328E-01 a       182     0     8     1     7
 -9.5929941352463313E-02 a       183     0     8     1     8
 -2.2336965052212451E-01 a       184     0     8     1     9
  6.2281568397985254E-01 a       185     0     8     1    10
  5.2875400739054468E-01 a       186     0     8     1    11
  4.0599526896904448E-01 a       187     0     8     1    12
  6.8614763983359736E-02 a       188     0     8     1    13
  4.2406200593425525E-01 a       189     0     8     1    14
  1.7782939403560453E-02 a       190     0     8     1    15
 -1.1779109112809324E-01 a       191     0     8     1    16
  4.4595254357911818E-01 a       192     0     8     1    17
  3.9721549720187044E-01 a       193     0     8     1    18
 -3.6777852311670266E-02 a       194     0     8     1    19
