################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8264280406268951E-01 a         1     0     1     1     1
 -2.6820841856069627E-01 a         2     0     1     1     2
  1.7765298050583772E-01 a         3     0     1     1     3
 -2.7949708215324255E-02 a         4     0     1     1     4
  1.0955353288763005E-01 a         5     0     1     1     5
  1.5500264438060285E-01 a         6     0     1     1     6
 -7.8328547662735545E-02 a         7     0     1     1     7
 -1.1653201057218941E-01 a         8     0     1     1     8
 -1.7941651645880771E-01 a         9     0     1     1     9
  8.4559055611819908E-02 a        10     0     1     1    10
 -1.9463052312599435E-01 a        11     0     1     1    11
  2.8498945580369256E-01 a        12     0     1     1    12
  4.5777980124175302E-04 a        13     0     1     1    13
  2.8655866040445610E-01 a        14     0     1     1    14
  1.4293844674131842E-01 a        15     0     1     1    15
  1.4791552716905007E-01 a        16     0     1     1    16
 -8.7303754131843242E-02 a        17     0     1     1    17
  3.5778576938192641E-01 a        18     0     1     1    18
 -1.1294009047260851E-01 a        19     0     1     1    19
 -3.3724941283872117E-01 a        20     0     1     1    20
 -6.5832199555612550E-02 a        21     0     1     1    21
 -1.0920565730603209E-01 a        22     0     1     1    22
  4.1956424039128262E-02 a        23     0     1     1    23
 -8.7403541645297345E-02 a        24     0     1     1    24
  2.5434096227485481E-01 a        25     0     1     1    25
 -1.9220421831123150E-01 a        26     0     2     1     1
  7.9126529204422827E-02 a        27     0     2     1     2
 -2.3379430709413188E-01 a        28     0     2     1     3
  3.2260150580808866E-01 a        29     0     2     1     4
 -1.4894020137062300E-02 a        30     0     2     1     5
 -3.3045432394096003E-01 a        31     0     2     1     6
  2.0876562327795017E-01 a        32     0     2     1     7
 -2.3969099551473680E-01 a        33     0     2     1     8
 -5.5140418958080355E-02 a        34     0     2     1     9
 -1.0665687754635117E-01 a        35     0     2     1    10
 -2.0376610066735140E-01 a        36     0     2     1    11
  1.2346185608088647E-01 a        37     0     2     1    12
  3.4150664453241143E-02 a        38     0     2     1    13
  2.4111356137134353E-02 a        39     0     2     1    14
  2.7627866382516336E-01 a        40     0     2     1    15
 -1.5793306463487675E-02 a        41     0     2     1    16
 -6.9871328189742045E-04 a        42     0     2     1    17
  5.6494163204044112E-01 a        43     0     2     1    18
 -2.1053811452982071E-01 a        44     0     2     1    19
 -2.7859190936542955E-01 a        45     0     2     1    20
  1.7627020950037550E-01 a        46     0     2     1    21
 -3.8601072406386777E-01 a        47     0     2     1    22
 -2.7940897918389773E-01 a        48     0     2     1    23
