################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0023944551748224E-01 a         1     0     1     1     1
 -4.5054077867485059E-01 a         2     0     1     1     2
 -3.6164532572330160E-01 a         3     0     1     1     3
 -1.6566152256416800E-01 a         4     0     1     1     4
 -3.6936056279791163E-01 a         5     0     1     1     5
 -4.8890734227529575E-01 a         6     0     1     1     6
  2.7136222755997003E-01 a         7     0     1     1     7
 -1.2923803977320000E-01 a         8     0     1     1     8
  1.0643683690774899E+00 a         9     0     1     1     9
  1.6280529254991655E-02 a        10     0     1     1    10
  2.1501889886535627E-01 a        11     0     1     1    11
 -1.7825598877189172E-01 a        12     0     1     1    12
  4.5895240765659789E-01 a        13     0     1     1    13
  1.7464577584130297E-01 a        14     0     1     1    14
  1.3959732990382892E-01 a        15     0     1     1    15
  3.3350878373307991E-01 a        16     0     1     1    16
  1.5493751085891344E-01 a        17     0     1     1    17
  5.1464917268690458E-01 a        18     0     1     1    18
 -5.5175653810407976E-01 a        19     0     1     1    19
 -9.4238848285083651E-02 a        20     0     1     1    20
  4.5844876058341241E-03 a        21     0     1     1    21
 -1.6014068179587559E-01 a        22     0     1     1    22
 -1.1636217184857942E-01 a        23     0     1     1    23
 -1.6467077342393344E-01 a        24     0     1     1    24
  4.1991552118880437E-01 a        25     0     1     1    25
 -1.8233554357949813E-01 a        26     0     2     1     1
 -8.5911931810186182E-01 a        27     0     2     1     2
 -4.7447355308257833E-01 a        28     0     2     1     3
  1.7696385328615674E-01 a        29     0     2     1     4
 -2.3546490780319643E-01 a        30     0     2     1     5
 -3.5885879184775110E-01 a        31     0     2     1     6
  5.3353153305802026E-01 a        32     0     2     1     7
  6.6350523681254034E-02 a        33     0     2     1     8
  7.9970196059566878E-01 a        34     0     2     1     9
 -7.4446857442274111E-02 a        35     0     2     1    10
