################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5152285737180075E-01 a         1     0     1     1     1
 -2.7950557093792577E-01 a         2     0     1     1     2
  1.3867825368759479E-01 a         3     0     1     1     3
 -7.9080111638112106E-03 a         4     0     1     1     4
  1.6422206532836467E-01 a         5     0     1     1     5
  1.3698285518948694E-01 a         6     0     1     1     6
 -1.7132230481531663E-01 a         7     0     1     1     7
 -1.8407892781012089E-01 a         8     0     1     1     8
 -1.6996002077921590E-01 a         9     0     1     1     9
  1.4017807933524623E-01 a        10     0     1     1    10
 -4.8995251092002062E-01 a        11     0     1     1    11
 -7.8399822940625877E-02 a        12     0     1     1    12
 -4.7217735307087338E-02 a        13     0     1     1    13
  2.5474382429603348E-01 a        14     0     1     1    14
  8.2390115971009689E-02 a        15     0     1     1    15
  2.3770978976222670E-01 a        16     0     1     1    16
 -4.3215107479620707E-02 a        17     0     1     1    17
  3.6764106775839883E-01 a        18     0     1     1    18
 -1.5413060340196116E-01 a        19     0     1     1    19
 -3.4304463906645638E-01 a        20     0     1     1    20
 -9.2829363743189147E-03 a        21     0     1     1    21
 -3.9375887008742193E-02 a        22     0     1     1    22
 -3.3887028022680232E-01 a        23     0     1     1    23
 -1.7068261100697360E-01 a        24     0     1     1    24
  2.6964319757676958E-01 a        25     0     1     1    25
  1.9780249210906639E-03 a        26     0     2     1     1
 -3.8747050140525832E-02 a        27     0     2     1     2
 -4.7596251863562850E-01 a        28     0     2     1     3
  2.9941030422476234E-01 a        29     0     2     1     4
 -4.7030472288085094E-02 a        30     0     2     1     5
 -3.8117433541783230E-01 a        31     0     2     1     6
  1.8015834286442847E-01 a        32     0     2     1     7
 -3.2547239604321138E-01 a        33     0     2     1     8
 -7.9163725157956888E-02 a        34     0     2     1     9
  2.7401961961260241E-01 a        35     0     2     1    10
 -5.6380803954787617E-01 a        36     0     2     1    11
 -4.4632038499925758E-01 a        37     0     2     1    12
 -1.8038532635746554E-01 a        38     0     2     1    13
 -1.5302284234440980E-02 a        39     0     2     1    14
  3.1310559440090002E-01 a        40     0     2     1    15
 -1.2104846080722195E-01 a        41     0     2     1    16
  4.7196786840965697E-02 a        42     0     2     1    17
  5.7371205945478609E-01 a        43     0     2     1    18
 -2.7955132473363631E-01 a        44     0     2     1    19
 -2.2742325122395982E-01 a        45     0     2     1    20
  2.4900440405541319E-01 a        46     0     2     1    21
 -2.7171212772719394E-01 a        47     0     2     1    22
 -6.4848503938672453E-01 a        48     0     2     1    23
 -2.0801624007612352E-01 a        49     0     2     1    24
  4.4816643212703268E-02 a        50     0     2     1    25
 -3.3514001906536589E-01 a        51     0     3     1     1
  3.5247620732165741E-01 a        52     0     3     1     2
  1.6368373058222871E-01 a        53     0     3     1     3
 -1.0487692576078941E-01 a        54     0     3     1     4
  5.0392584058349377E-01 a        55     0     3     1     5
 -1.8581205757749880E-01 a        56     0     3     1     6
 -1.1356660036237021E-01 a        57     0     3     1     7
  1.2364722211003974E-01 a        58     0     3     1     8
  2.6523366089071809E-01 a        59     0     3     1     9
 -2.8666712952935230E-01 a        60     0     3     1    10
 -4.7443336305971612E-01 a        61     0     3     1    11
 -2.5973592927411099E-01 a        62     0     3     1    12
 -1.2171901652046299E-01 a        63     0     3     1    13
 -1.6070042076628006E-02 a        64     0     3     1    14
  2.1891545251992478E-01 a        65     0     3     1    15
