################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4493833140294410E-01 a         1     0     1     1     1
 -2.2586333254603996E-01 a         2     0     1     1     2
  2.2433917572356266E-01 a         3     0     1     1     3
  4.8178108583700259E-02 a         4     0     1     1     4
  1.8518673367983005E-01 a         5     0     1     1     5
  1.6060858453291571E-01 a         6     0     1     1     6
 -2.6733025253932502E-01 a         7     0     1     1     7
 -1.5533656257139111E-01 a         8     0     1     1     8
 -2.4669110902611158E-01 a         9     0     1     1     9
  4.0831740896799318E-01 a        10     0     1     1    10
 -1.6784367945002418E-01 a        11     0     1     1    11
  3.2725541361780808E-01 a        12     0     1     1    12
  7.5731567122031621E-02 a        13     0     1     1    13
  2.8428964573797488E-01 a        14     0     1     1    14
  7.5276896444514657E-02 a        15     0     1     1    15
  3.0759304933216375E-01 a        16     0     1     1    16
 -4.2095641788457420E-02 a        17     0     1     1    17
  3.5830707740339157E-01 a        18     0     1     1    18
 -1.2370242675838974E-01 a        19     0     1     1    19
 -3.8486294273647170E-01 a        20     0     1     1    20
 -1.4698248087309637E-01 a        21     0     1     1    21
 -1.0051585008397174E-01 a        22     0     1     1    22
 -1.1524728565583903E-01 a        23     0     1     1    23
 -2.2099523329152992E-01 a        24     0     1     1    24
  2.7256103671700571E-01 a        25     0     1     1    25
 -2.8140047263642087E-01 a        26     0     2     1     1
  7.1602578982178255E-02 a        27     0     2     1     2
 -2.5964946047908699E-01 a        28     0     2     1     3
  4.2144059512840409E-01 a        29     0     2     1     4
  4.5223351125393711E-02 a        30     0     2     1     5
 -3.6033922852488282E-01 a        31     0     2     1     6
  9.7480176191214844E-03 a        32     0     2     1     7
 -2.8949876727465124E-01 a        33     0     2     1     8
 -1.3440816770945432E-01 a        34     0     2     1     9
  3.6081387992102482E-01 a        35     0     2     1    10
 -1.5511284645294487E-01 a        36     0     2     1    11
  1.9606602895130146E-01 a        37     0     2     1    12
  1.2705799627659153E-01 a        38     0     2     1    13
  1.1504048978297817E-02 a        39     0     2     1    14
  2.4069010478317387E-01 a        40     0     2     1    15
  6.3156453904090956E-02 a        41     0     2     1    16
  9.7185649847666783E-02 a        42     0     2     1    17
  5.6176306807485976E-01 a        43     0     2     1    18
 -2.1484898406918665E-01 a        44     0     2     1    19
 -3.3335559763014355E-01 a        45     0     2     1    20
  1.0767536948079445E-01 a        46     0     2     1    21
 -3.7888994212239441E-01 a        47     0     2     1    22
 -4.2950842381593757E-01 a        48     0     2     1    23
 -3.8275641158018753E-01 a        49     0     2     1    24
  7.2047291982388739E-02 a        50     0     2     1    25
 -3.6015744295888397E-01 a        51     0     3     1     1
  3.5920602426730686E-01 a        52     0     3     1     2
  1.9109446787126369E-01 a        53     0     3     1     3
 -8.0035112643763021E-02 a        54     0     3     1     4
  4.8659662073585552E-01 a        55     0     3     1     5
 -1.6105982716788536E-01 a        56     0     3     1     6
 -1.6139750289438842E-01 a        57     0     3     1     7
  1.5251810174388281E-01 a        58     0     3     1     8
  1.6327767189723627E-01 a        59     0     3     1     9
 -4.5607241283376183E-02 a        60     0     3     1    10
 -2.8238297263893825E-01 a        61     0     3     1    11
 -7.7590350503181403E-03 a        62     0     3     1    12
 -7.6177388416963587E-02 a        63     0     3     1    13
  1.2439796225356865E-02 a        64     0     3     1    14
  2.1278031390435231E-01 a        65     0     3     1    15
 -3.6172227601529029E-02 a        66     0     3     1    16
  2.0933913408550370E-01 a        67     0     3     1    17
 -3.8383892758090572E-02 a        68     0     3     1    18
  3.5455890157063841E-01 a        69     0     3     1    19
 -3.4958015176636609E-01 a        70     0     3     1    20
  4.1592034425932699E-02 a        71     0     3     1    21
  1.9878624266292538E-01 a        72     0     3     1    22
  5.8471729601237447E-03 a        73     0     3     1    23
  1.3352743664890149E-01 a        74     0     3     1    24
 -1.9238597341104030E-01 a        75     0     3     1    25
 -8.1841069011685669E-02 a        76     0     4     1     1
 -8.2137612925954354E-02 a        77     0     4     1     2
