################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8012156578246702E-01 a         1     0     1     1     1
  2.0219946176529860E-01 a         2     0     1     1     2
 -3.1213628656421344E-01 a         3     0     1     1     3
 -1.9960351897616743E-01 a         4     0     1     1     4
 -7.1550351986016225E-02 a         5     0     1     1     5
 -2.2701915864916972E-01 a         6     0     1     1     6
 -2.7935765146460190E-01 a         7     0     1     1     7
  1.5385084121889614E-01 a         8     0     1     1     8
  3.1017802042995513E-01 a         9     0     1     1     9
  1.5352462526611615E-01 a        10     0     1     1    10
 -1.4313808901265787E-01 a        11     0     1     1    11
 -3.2360456129100168E-01 a        12     0     1     1    12
  3.0107162756864286E-01 a        13     0     1     1    13
  2.2400986653206392E-01 a        14     0     1     1    14
  9.0478455995003666E-03 a        15     0     1     1    15
 -2.1645755669190917E-02 a        16     0     1     1    16
  6.3182530419466337E-02 a        17     0     1     1    17
  1.0740636534507769E-01 a        18     0     1     1    18
  3.4787206668799543E-03 a        19     0     1     1    19
  2.4836638160308119E-01 a        20     0     1     1    20
  1.2216260005306925E-01 a        21     0     1     1    21
 -2.1492456898295105E-02 a        22     0     1     1    22
 -9.0324239005030005E-02 a        23     0     1     1    23
 -1.1335730886414987E-01 a        24     0     1     1    24
  1.0841401358308209E-01 a        25     0     1     1    25
 -1.2550426833690626E-01 a        26     0     2     1     1
 -1.4357002069047360E-02 a        27     0     2     1     2
 -2.1813699393760461E-01 a        28     0     2     1     3
  2.2016945739320323E-01 a        29     0     2     1     4
  3.2163141636960485E-01 a        30     0     2     1     5
 -2.0355683094088045E-01 a        31     0     2     1     6
  6.9318880798008728E-02 a        32     0     2     1     7
  1.8915086762738123E-01 a        33     0     2     1     8
  1.9152140732597109E-01 a        34     0     2     1     9
  6.7692095705285810E-02 a        35     0     2     1    10
  1.1586514090070790E-01 a        36     0     2     1    11
  2.6755895801485313E-01 a        37     0     2     1    12
 -2.0780387921138149E-01 a        38     0     2     1    13
  1.4892703021448805E-01 a        39     0     2     1    14
  1.9755396525695706E-01 a        40     0     2     1    15
  6.6426418257592061E-03 a        41     0     2     1    16
  1.1232749176478481E-01 a        42     0     2     1    17
  2.9595592522740084E-02 a        43     0     2     1    18
