################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.5418304726062927E-01 a         1     0     1     1     1
 -5.4539782411966209E-01 a         2     0     1     1     2
 -9.2980549614257529E-02 a         3     0     1     1     3
 -2.7410171634575686E-01 a         4     0     1     1     4
 -2.7432068375417828E-01 a         5     0     1     1     5
 -4.8260375392968496E-01 a         6     0     1     1     6
  2.1534352292927281E-01 a         7     0     1     1     7
 -1.6506855678649379E-01 a         8     0     1     1     8
  7.7289777218600153E-01 a         9     0     1     1     9
  9.5315296613626782E-02 a        10     0     1     1    10
 -8.6639715972993636E-02 a        11     0     1     1    11
 -3.1819764818470703E-01 a        12     0     1     1    12
  3.9163398527636595E-01 a        13     0     1     1    13
  1.7525299717898432E-01 a        14     0     1     1    14
  1.7196712273980391E-01 a        15     0     1     1    15
  2.1293140168171890E-01 a        16     0     1     1    16
  2.2074563967806562E-01 a        17     0     1     1    17
  3.1041421513201584E-01 a        18     0     1     1    18
 -3.9699921232391600E-01 a        19     0     1     1    19
 -2.4403778367328807E-01 a        20     0     1     1    20
  2.9739232989193065E-02 a        21     0     1     1    21
 -2.3517601606070718E-01 a        22     0     1     1    22
  4.3144694769648067E-03 a        23     0     1     1    23
 -3.8334648113134623E-01 a        24     0     1     1    24
  4.2116015853024386E-01 a        25     0     1     1    25
  1.9217371920907365E-02 a        26     0     2     1     1
 -1.0583786822674717E+00 a        27     0     2     1     2
 -3.1281251917363126E-02 a        28     0     2     1     3
  1.0697718650642013E-01 a        29     0     2     1     4
  7.6653698230469917E-03 a        30     0     2     1     5
 -3.5646226536718134E-01 a        31     0     2     1     6
  3.4173022125929592E-01 a        32     0     2     1     7
  1.9593074403333013E-01 a        33     0     2     1     8
  5.0075451954140882E-01 a        34     0     2     1     9
  1.3091187734260382E-01 a        35     0     2     1    10
 -2.2696928219662724E-02 a        36     0     2     1    11
  2.2400677281431683E-01 a        37     0     2     1    12
 -1.2477106907565284E-01 a        38     0     2     1    13
 -9.2834471974833507E-02 a        39     0     2     1    14
  7.0273243244507222E-01 a        40     0     2     1    15
  3.3229454137756659E-01 a        41     0     2     1    16
  1.4900631070885281E-01 a        42     0     2     1    17
  1.2873571707735351E-01 a        43     0     2     1    18
 -1.3851063592163529E-01 a        44     0     2     1    19
  3.6682041224694257E-03 a        45     0     2     1    20
  2.1854682697982666E-01 a        46     0     2     1    21
  5.6352228375675398E-02 a        47     0     2     1    22
  7.1544611963273064E-01 a        48     0     2     1    23
 -3.0456576295588222E-01 a        49     0     2     1    24
  5.1444309727632842E-01 a        50     0     2     1    25
  3.2582985050183788E-01 a        51     0     3     1     1
 -6.8345027810482761E-01 a        52     0     3     1     2
  1.8296768117222151E-01 a        53     0     3     1     3
  2.4439761719083941E-01 a        54     0     3     1     4
 -3.4390886430904111E-01 a        55     0     3     1     5
 -5.2972921971479658E-01 a        56     0     3     1     6
  7.7327434126286776E-01 a        57     0     3     1     7
  7.8459953525674045E-02 a        58     0     3     1     8
  3.3427253867647183E-01 a        59     0     3     1     9
  1.2859613524401392E-01 a        60     0     3     1    10
  9.9869708916742496E-03 a        61     0     3     1    11
 -1.0181911727058948E-01 a        62     0     3     1    12
  6.0912042351405030E-02 a        63     0     3     1    13
 -2.1141786570897003E-01 a        64     0     3     1    14
 -8.1122098495443246E-02 a        65     0     3     1    15
 -1.4134337475286229E-01 a        66     0     3     1    16
  1.3945705617417881E-01 a        67     0     3     1    17
  3.8600313290753974E-01 a        68     0     3     1    18
 -4.6919217164481686E-01 a        69     0     3     1    19
 -3.3675272227839820E-01 a        70     0     3     1    20
  1.3424036593248895E-01 a        71     0     3     1    21
  3.8552693282852962E-03 a        72     0     3     1    22
 -1.9900098519298862E-01 a        73     0     3     1    23
 -3.4037634859048627E-01 a        74     0     3     1    24
  1.1292389197205978E-01 a        75     0     3     1    25
 -6.9012626982541264E-02 a        76     0     4     1     1
 -7.6942038889142295E-01 a        77     0     4     1     2
 -1.7160790685539234E-01 a        78     0     4     1     3
 -3.4138069738547600E-01 a        79     0     4     1     4
 -2.0541281088679672E-01 a        80     0     4     1     5
  2.2390868618136026E-01 a        81     0     4     1     6
  6.7552824180533044E-01 a        82     0     4     1     7
 -8.8819109589501150E-02 a        83     0     4     1     8
  6.0352021174569809E-02 a        84     0     4     1     9
 -2.7130420281452133E-01 a        85     0     4     1    10
 -1.6072859268017733E-01 a        86     0     4     1    11
 -2.8927725754824361E-02 a        87     0     4     1    12
  1.0199790024366268E-01 a        88     0     4     1    13
 -6.2625719974201721E-01 a        89     0     4     1    14
  9.0083363042172016E-01 a        90     0     4     1    15
  2.0676292359655407E-01 a        91     0     4     1    16
  3.0509814702653332E-01 a        92     0     4     1    17
  2.7484679485921690E-02 a        93     0     4     1    18
  5.1022605677159508E-02 a        94     0     4     1    19
 -5.1028897859156463E-01 a        95     0     4     1    20
 -2.4516559094863657E-01 a        96     0     4     1    21
  9.3757730716859944E-02 a        97     0     4     1    22
  6.0388891008564882E-01 a        98     0     4     1    23
 -4.0736443643952841E-01 a        99     0     4     1    24
  6.1485750403981887E-01 a       100     0     4     1    25
  5.7589971253181882E-03 a       101     0     5     1     1
 -3.7317113950095504E-01 a       102     0     5     1     2
  5.5144780469792842E-01 a       103     0     5     1     3
 -2.1648435768978312E-02 a       104     0     5     1     4
 -4.2553865715966749E-01 a       105     0     5     1     5
 -1.6449681442331715E-01 a       106     0     5     1     6
  5.1925292813436841E-01 a       107     0     5     1     7
 -2.3613072701552304E-01 a       108     0     5     1     8
 -1.1480610122229044E-01 a       109     0     5     1     9
 -8.0950868874700682E-02 a       110     0     5     1    10
  4.2259981609347247E-01 a       111     0     5     1    11
  3.2068885497914107E-01 a       112     0     5     1    12
  2.3802973129849336E-01 a       113     0     5     1    13
 -1.0100632082003458E-01 a       114     0     5     1    14
 -1.0715398109131324E-01 a       115     0     5     1    15
 -2.4597085569470656E-01 a       116     0     5     1    16
 -1.0991449698803409E-01 a       117     0     5     1    17
  2.2491925532607376E-01 a       118     0     5     1    18
 -1.7005619552994219E-01 a       119     0     5     1    19
 -9.3198796439989096E-01 a       120     0     5     1    20
