################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.1102423587682154E-01 a         1     0     1     1     1
 -3.6522424293261990E-01 a         2     0     1     1     2
  3.6881482827894232E-02 a         3     0     1     1     3
 -1.4129765597086821E-01 a         4     0     1     1     4
  7.5032936816744597E-02 a         5     0     1     1     5
 -4.4480749772674488E-01 a         6     0     1     1     6
  1.3393394029651270E-02 a         7     0     1     1     7
  3.4280953464580835E-02 a         8     0     1     1     8
  1.0913214503976945E+00 a         9     0     1     1     9
 -9.5927077677847458E-02 a        10     0     1     1    10
  3.9007000374558076E-01 a        11     0     1     1    11
 -1.6236087469873853E-01 a        12     0     1     1    12
  3.0658354181417591E-01 a        13     0     1     1    13
  2.0625495613123318E-01 a        14     0     1     1    14
  4.5321706116575844E-01 a        15     0     1     1    15
  5.7919018805950062E-01 a        16     0     1     1    16
 -4.3578782944164818E-01 a        17     0     1     1    17
  4.6310404375968794E-01 a        18     0     1     1    18
 -4.1459454229165199E-01 a        19     0     1     1    19
 -4.4690161911705345E-01 a        20     0     1     1    20
  2.8060543846303160E-03 a        21     0     1     1    21
 -1.3779159146742676E-01 a        22     0     1     1    22
 -2.6883653733684204E-01 a        23     0     1     1    23
 -4.5791114018536883E-01 a        24     0     1     1    24
  7.3405864150728839E-01 a        25     0     1     1    25
 -4.2090283875908518E-02 a        26     0     2     1     1
 -5.0194674613109280E-01 a        27     0     2     1     2
 -3.4486383051998593E-01 a        28     0     2     1     3
  5.0357913558206047E-01 a        29     0     2     1     4
 -1.4737352066948062E-01 a        30     0     2     1     5
 -2.9295283206317618E-01 a        31     0     2     1     6
  3.7190478605391730E-01 a        32     0     2     1     7
  1.5447291405811656E-01 a        33     0     2     1     8
  7.1817826838872090E-01 a        34     0     2     1     9
  8.5710976322197124E-02 a        35     0     2     1    10
  5.9197590408500733E-01 a        36     0     2     1    11
  5.1523749295444743E-01 a        37     0     2     1    12
 -1.4356530870502432E-01 a        38     0     2     1    13
 -8.8691582366848584E-02 a        39     0     2     1    14
  5.0946749821226600E-01 a        40     0     2     1    15
  3.7178647798359810E-01 a        41     0     2     1    16
  3.7127996241221983E-01 a        42     0     2     1    17
  1.2123947359966998E-01 a        43     0     2     1    18
  9.7102967940665419E-03 a        44     0     2     1    19
 -2.8050156345701738E-01 a        45     0     2     1    20
  7.2853703964168870E-01 a        46     0     2     1    21
 -2.2299542883753048E-02 a        47     0     2     1    22
  7.5106724398469216E-01 a        48     0     2     1    23
 -3.2075492595795285E-01 a        49     0     2     1    24
  4.4125662243742692E-01 a        50     0     2     1    25
  2.2426659570431881E-01 a        51     0     3     1     1
 -5.9676487928042987E-01 a        52     0     3     1     2
  2.4210186378028037E-01 a        53     0     3     1     3
  4.2594810432582103E-01 a        54     0     3     1     4
 -4.3866676598005180E-02 a        55     0     3     1     5
 -5.0364189896788758E-01 a        56     0     3     1     6
  5.8103364877325780E-01 a        57     0     3     1     7
  1.6377399218389352E-01 a        58     0     3     1     8
  6.3054442104908892E-01 a        59     0     3     1     9
 -6.1733142711099351E-02 a        60     0     3     1    10
  4.7371147813234793E-01 a        61     0     3     1    11
  2.7827123500398735E-02 a        62     0     3     1    12
  1.3043171397080236E-01 a        63     0     3     1    13
 -1.4576050078407385E-01 a        64     0     3     1    14
  1.8577574778606587E-01 a        65     0     3     1    15
  1.0963942752379555E-01 a        66     0     3     1    16
 -2.7487345186843648E-01 a        67     0     3     1    17
  5.4435154592286106E-01 a        68     0     3     1    18
 -5.0003396951994050E-01 a        69     0     3     1    19
 -5.2836944274354802E-01 a        70     0     3     1    20
  9.3387345136235048E-02 a        71     0     3     1    21
  9.1645544145983110E-02 a        72     0     3     1    22
 -3.6697026282107009E-01 a        73     0     3     1    23
 -9.2574458052099351E-02 a        74     0     3     1    24
  3.1629004930608551E-01 a        75     0     3     1    25
 -1.2308441231655472E-01 a        76     0     4     1     1
 -3.0842850035711195E-01 a        77     0     4     1     2
 -5.7935418734999400E-01 a        78     0     4     1     3
  1.8898451928296706E-01 a        79     0     4     1     4
 -3.9621750950949625E-01 a        80     0     4     1     5
  2.6833598261135866E-01 a        81     0     4     1     6
  6.9612838279507516E-01 a        82     0     4     1     7
 -2.1727872546998378E-01 a        83     0     4     1     8
  3.0478241448610333E-01 a        84     0     4     1     9
 -2.8172680308634884E-01 a        85     0     4     1    10
  3.4528977816530354E-01 a        86     0     4     1    11
  1.4948772451321538E-01 a        87     0     4     1    12
  1.4159160346039432E-01 a        88     0     4     1    13
 -4.8610706241188084E-01 a        89     0     4     1    14
  7.2179920285742727E-01 a        90     0     4     1    15
  5.7613028106892332E-02 a        91     0     4     1    16
  7.6747114783293424E-01 a        92     0     4     1    17
  5.6876499254670920E-02 a        93     0     4     1    18
  2.2471457445870829E-01 a        94     0     4     1    19
 -7.0812373654922012E-01 a        95     0     4     1    20
  2.0371423275617595E-01 a        96     0     4     1    21
  6.0202452952987477E-03 a        97     0     4     1    22
  7.8278313234805397E-01 a        98     0     4     1    23
 -1.1087593723992985E-01 a        99     0     4     1    24
  4.0614716723771366E-01 a       100     0     4     1    25
 -1.7762106080670681E-01 a       101     0     5     1     1
 -4.0037524462802282E-01 a       102     0     5     1     2
  4.6782158790968481E-01 a       103     0     5     1     3
  6.7437766579440728E-02 a       104     0     5     1     4
 -3.2945629316310565E-01 a       105     0     5     1     5
 -1.5833696143707165E-01 a       106     0     5     1     6
  4.1558228996473817E-01 a       107     0     5     1     7
 -2.6986909078065185E-01 a       108     0     5     1     8
  7.4485274353670569E-02 a       109     0     5     1     9
 -2.4370889048731109E-01 a       110     0     5     1    10
  8.6829296341475026E-01 a       111     0     5     1    11
  4.6460048324133441E-01 a       112     0     5     1    12
  5.2190243376755618E-01 a       113     0     5     1    13
 -5.6619246547405314E-02 a       114     0     5     1    14
  1.7268609676451549E-01 a       115     0     5     1    15
 -1.6237144290039907E-01 a       116     0     5     1    16
 -1.2877187408224922E-01 a       117     0     5     1    17
  3.1517594363812301E-01 a       118     0     5     1    18
 -2.1311760462028592E-01 a       119     0     5     1    19
 -1.0110555277191016E+00 a       120     0     5     1    20
 -7.6261263804881838E-02 a       121     0     5     1    21
 -4.9437009630266304E-01 a       122     0     5     1    22
 -3.0445093543156071E-01 a       123     0     5     1    23
  4.1466914166882801E-01 a       124     0     5     1    24
 -3.3957611243461683E-01 a       125     0     5     1    25
 -1.3158738785804783E-01 a       126     0     6     1     1
 -9.3248589023343181E-02 a       127     0     6     1     2
 -2.2311362122232928E-01 a       128     0     6     1     3
  4.3689455668003818E-01 a       129     0     6     1     4
 -7.9626605398946559E-02 a       130     0     6     1     5
  5.5903027006585497E-02 a       131     0     6     1     6
  5.8622801483433429E-01 a       132     0     6     1     7
 -2.5573236007289904E-02 a       133     0     6     1     8
  3.5260602862804719E-01 a       134     0     6     1     9
 -1.0044951415815050E-01 a       135     0     6     1    10
  3.4734417567989806E-01 a       136     0     6     1    11
  1.5100309875573686E-02 a       137     0     6     1    12
  7.0215496121532994E-01 a       138     0     6     1    13
 -6.1253483501963302E-02 a       139     0     6     1    14
  4.5630556750976298E-01 a       140     0     6     1    15
  6.6651061419919194E-02 a       141     0     6     1    16
  4.2090110193696401E-01 a       142     0     6     1    17
  2.3394722767651455E-01 a       143     0     6     1    18
  2.4780647405647105E-01 a       144     0     6     1    19
 -4.1716679968759041E-01 a       145     0     6     1    20
  2.5502069041827496E-01 a       146     0     6     1    21
 -1.3517459913047594E-01 a       147     0     6     1    22
  6.2339626981748686E-01 a       148     0     6     1    23
 -2.2931012538435941E-01 a       149     0     6     1    24
  4.8559380607769481E-01 a       150     0     6     1    25
 -1.6668234194486911E-01 a       151     0     7     1     1
 -2.5344610762442660E-01 a       152     0     7     1     2
  4.7104822960814058E-02 a       153     0     7     1     3
 -2.3052420256888720E-01 a       154     0     7     1     4
 -2.8991228057316570E-01 a       155     0     7     1     5
 -3.9022639086057798E-01 a       156     0     7     1     6
  2.3028788575142525E-01 a       157     0     7     1     7
 -4.0416620450820656E-01 a       158     0     7     1     8
  2.7155382197329458E-01 a       159     0     7     1     9
 -3.2963857993903678E-01 a       160     0     7     1    10
  7.7959432919491489E-01 a       161     0     7     1    11
  5.8493449375014850E-01 a       162     0     7     1    12
  5.5134190333537081E-01 a       163     0     7     1    13
 -2.3805964381990108E-01 a       164     0     7     1    14
  1.1133016749298776E-01 a       165     0     7     1    15
  3.3841957564550218E-01 a       166     0     7     1    16
  4.1453390043031602E-01 a       167     0     7     1    17
 -2.2196812626533488E-02 a       168     0     7     1    18
 -4.5290136098648232E-01 a       169     0     7     1    19
 -3.7216653883804574E-01 a       170     0     7     1    20
 -1.5588237903115088E-01 a       171     0     7     1    21
 -7.1598628130586184E-01 a       172     0     7     1    22
  2.8473180133015561E-02 a       173     0     7     1    23
  4.8879585315894242E-01 a       174     0     7     1    24
 -9.0303631518248517E-01 a       175     0     7     1    25
  1.5135908615356450E-01 a       176     0     8     1     1
 -4.2139230647542353E-01 a       177     0     8     1     2
  2.8052047706177208E-01 a       178     0     8     1     3
  2.6654549125052079E-01 a       179     0     8     1     4
 -5.2653341006224708E-01 a       180     0     8     1     5
  4.1440213109810953E-01 a       181     0     8     1     6
