################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         2          0   1.90774446E-01   2.61921478E-01
         2          0  -1.15111682E-01  -9.98734872E-01
         2          0   1.89612496E-01   1.73390434E-01
         2          1  -5.27841471E-02  -4.42384436E-01
         2          1   4.15685543E-01   1.14699857E+00
         2          1  -1.00517043E+00  -1.03901660E+00
         2          2   4.15133371E-02   1.48407768E-01
         2          2  -4.03701739E-01  -1.92403861E-01
         2          2   8.70713052E-01   9.63930437E-01
         2          3  -7.05475505E-01  -9.66056857E-01
         2          3  -1.22809459E+00  -1.76597652E+00
         2          3  -4.30303273E-02  -9.65093068E-01
         2          4   7.43186691E-01   1.10193387E+00
         2          4   6.93310556E-01   1.51563256E+00
         2          4   4.71786538E-01   9.89541203E-01
         2          5  -2.83529388E-01  -7.28102622E-02
         2          5   3.59277400E-01   2.10278941E-01
         2          5  -2.75680137E-01   1.26967542E-01
         2          6  -2.28779631E-01  -1.98467033E-01
         2          6   2.12928600E-01  -3.99436550E-01
         2          6   1.34127443E-02   5.86823570E-01
         2          7   1.00388827E+00   1.14932744E+00
         2          7  -7.53757581E-01  -5.19190853E-01
         2          7  -1.34797963E-01  -3.18247340E-01
         2          8  -8.78562266E-01  -9.27495161E-01
         2          8   8.74783426E-01   1.18529705E+00
         2          8   1.44815933E-01  -1.55686506E-01
         2          9  -1.79835702E-01  -2.19029451E-01
         2          9   1.43085504E+00   1.43206211E+00
         2          9   3.19864980E-02  -6.31403004E-01
         2         10   6.19953948E-02   2.70475297E-01
         2         10  -2.61021651E-01  -3.31581997E-01
         2         10  -5.88992673E-01  -5.94278883E-01
         2         11   1.59059944E-01   2.09290250E-01
         2         11  -8.42242738E-01  -1.36608585E+00
         2         11   7.89545894E-01   9.91157847E-01
         2         12  -7.25217335E-01  -1.64668231E+00
         2         12   3.70343793E-01   8.25665063E-02
         2         12  -5.23029898E-02  -2.23386262E-01
         2         13   6.91965221E-01   8.90744333E-01
         2         13  -9.27967292E-01  -9.14207928E-01
         2         13   2.36919408E-01   2.07830871E-01
         2         14  -3.26297582E-01   7.64594719E-02
         2         14   5.06037090E-01   9.03944183E-01
         2         14  -1.75528000E-01  -3.03819220E-02
         2         15  -5.88096032E-01  -1.01080753E+00
         2         15  -2.37657319E-02  -1.71217591E-01
         2         15   4.24417576E-01   9.28418757E-01
         2         16   2.69587931E-01   5.79696613E-01
         2         16   2.43560200E-01   2.99676076E-01
         2         16   1.90856519E-01   2.59976034E-01
         2         17  -2.41651522E-02   1.24170213E-01
         2         17  -2.10455646E-01  -2.50906838E-01
         2         17  -1.01982018E+00  -1.36389896E+00
         2         18  -2.38649033E-01   4.10109379E-01
         2         18   6.64559580E-01   7.86603064E-01
         2         18   3.98041081E-02  -6.92716262E-02
         2         19   6.05281827E-01  -7.69597946E-03
         2         19   7.82124865E-02   3.87037156E-01
         2         19  -2.09974900E-01  -2.81012509E-01
         2         20   1.75704212E-02  -2.55777962E-01
         2         20  -7.23829413E-01  -8.67143434E-01
         2         20  -3.08967590E-02   2.91241037E-02
         2         21   7.72788621E-01   8.06736246E-01
         2         21   5.89948189E-01   8.86363647E-01
         2         21  -2.55027918E-02   2.63225235E-01
         2         22  -5.29980902E-01  -4.61934114E-01
         2         22   1.56002167E-02   4.51990937E-02
         2         22   6.46008389E-01   7.22667478E-01
         2         23  -3.77001545E-01  -2.58378541E-01
         2         23  -7.07637686E-01  -9.23339929E-01
         2         23  -7.32900460E-01  -9.89245930E-01
         2         24  -4.39536150E-01  -6.65781477E-01
         2         24  -3.74276955E-01  -4.01227610E-01
         2         24   1.06199850E-01   6.31609025E-01
         2         25   1.51596029E-01   1.20010584E-01
         2         25  -4.01318404E-02  -1.43735946E-01
         2         25   6.52733758E-01   7.75481725E-01
         2         26   5.24662471E-01   8.83724298E-01
         2         26   3.88898794E-01   7.07068703E-01
         2         26  -8.51683880E-01  -1.22143096E+00
         2         27  -4.69826644E-01  -6.93082423E-01
         2         27   1.06712503E+00   8.08083765E-01
         2         27  -8.88235918E-01  -7.53288681E-01
         2         28   3.41617995E-01  -1.06903383E-03
         2         28  -1.22151562E+00  -1.20708303E+00
         2         28   8.49605415E-01   9.70438000E-01
         2         29   5.15802826E-01   6.79094459E-01
         2         29  -1.91905203E-01   1.01773079E-01
         2         29  -1.37919396E-01  -1.26267145E-01
         2         30  -4.06314856E-01  -4.13678027E-01
         2         30  -2.79954292E-01  -3.25950479E-01
         2         30   7.45172025E-01   8.50549507E-01
         2         31   6.51878732E-01   9.15535016E-01
         2         31   4.72059803E-01   7.06249038E-01
         2         31   4.95286774E-01   5.55531013E-01
         2         32  -3.08766385E-01  -3.11190522E-01
         2         32  -1.81362891E-01  -2.13550991E-01
         2         32  -1.17695437E+00  -1.45608159E+00
         2         33   1.39012609E-01   1.93779182E+00
         2         33   3.18284520E-01  -8.74506425E-01
         2         33  -9.63514653E-01  -2.29550872E+00
         2         34   6.50334658E-01   3.13312432E-01
         2         34  -1.04808873E+00  -5.28637757E-01
         2         34   5.66085815E-01   4.02318963E-01
         2         35  -7.97380053E-01  -2.27873436E+00
         2         35   6.26370299E-01   1.22064061E+00
         2         35   7.99726180E-01   2.18116384E+00
         2         36  -6.33671786E-01  -1.59860731E+00
         2         36  -2.93410744E-01  -1.92124647E-01
         2         36  -8.51427985E-01  -1.43750793E+00
         2         37  -2.59734891E-01  -2.82128376E-01
         2         37  -3.79491871E-02  -3.12416507E-01
         2         37   4.10036727E-01   9.22766695E-01
         2         38   1.27395437E+00   2.24014091E+00
         2         38   3.45477452E-01   6.56955394E-01
         2         38   5.86419603E-01   7.20314990E-01
         2         39  -1.22257013E+00  -1.24229562E+00
         2         39  -1.32433306E-02  -2.47418333E-01
         2         39  -5.09866436E-02   3.80349158E-01
         2         40   8.54325725E-01   9.65911147E-01
         2         40  -5.50581904E-01  -5.29003659E-01
         2         40   3.61769519E-01   2.87336949E-01
         2         41  -1.35572409E-01  -3.08128363E-01
         2         41   2.51507326E-01   4.93464986E-01
         2         41  -4.02302049E-01  -6.91371026E-01
         2         42   3.40799467E-01  -1.22329694E-01
         2         42  -1.86148799E-01   6.12706330E-01
         2         42   3.69847432E-01   8.23617082E-01
