################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.4013544005750118E-02 a         1     0     1     1     1
 -1.4003798722088967E-01 a         2     0     1     1     2
  2.2924725130329332E-01 a         3     0     1     1     3
  8.1334205275167951E-02 a         4     0     1     1     4
  2.2868345461053197E-01 a         5     0     1     1     5
  1.0315071598114467E-01 a         6     0     1     1     6
 -3.6273973410187621E-01 a         7     0     1     1     7
 -1.3025204342868452E-01 a         8     0     1     1     8
 -2.0786278974154049E-01 a         9     0     1     1     9
  2.9718090486010129E-01 a        10     0     1     1    10
 -2.0602449526007072E-01 a        11     0     1     1    11
  3.7216599261359418E-01 a        12     0     1     1    12
  1.1710999900217736E-01 a        13     0     1     1    13
  2.8114421436208953E-01 a        14     0     1     1    14
  6.8641222732712337E-02 a        15     0     1     1    15
  3.0713405732825311E-01 a        16     0     1     1    16
 -4.1830974994160703E-04 a        17     0     1     1    17
  3.9897128522806197E-01 a        18     0     1     1    18
 -8.7610616296447563E-02 a        19     0     1     1    19
 -4.0878277737230723E-01 a        20     0     1     1    20
 -2.0624888220633389E-01 a        21     0     1     1    21
 -1.3233658077142141E-01 a        22     0     1     1    22
 -2.9029885127494881E-01 a        23     0     1     1    23
 -2.6467096779207722E-01 a        24     0     1     1    24
  2.5372536479506785E-01 a        25     0     1     1    25
 -2.0768673923370889E-01 a        26     0     2     1     1
  1.8547854037249650E-01 a        27     0     2     1     2
 -2.8577999526612041E-01 a        28     0     2     1     3
  4.0343728710535331E-01 a        29     0     2     1     4
  2.4691473726899206E-02 a        30     0     2     1     5
 -4.0927468078037993E-01 a        31     0     2     1     6
 -4.5504803320205144E-02 a        32     0     2     1     7
 -2.6152857038875971E-01 a        33     0     2     1     8
 -1.0249059624908330E-01 a        34     0     2     1     9
  1.8313161332531266E-01 a        35     0     2     1    10
 -1.3773313025766754E-01 a        36     0     2     1    11
  1.7459296576073827E-01 a        37     0     2     1    12
  1.1982933923033334E-01 a        38     0     2     1    13
  9.7774785993561715E-03 a        39     0     2     1    14
  2.9347263982109256E-01 a        40     0     2     1    15
  3.0499073485454706E-02 a        41     0     2     1    16
  9.2415115898111772E-02 a        42     0     2     1    17
  6.0316502962883067E-01 a        43     0     2     1    18
 -2.1603641924544953E-01 a        44     0     2     1    19
 -2.7895412369815925E-01 a        45     0     2     1    20
  8.1564314867963346E-03 a        46     0     2     1    21
 -3.8086469515071802E-01 a        47     0     2     1    22
 -5.6960123455658218E-01 a        48     0     2     1    23
 -3.5369990409532615E-01 a        49     0     2     1    24
  5.3868562378903473E-02 a        50     0     2     1    25
 -4.4300433180312671E-01 a        51     0     3     1     1
  4.5077504237377813E-01 a        52     0     3     1     2
  2.1224978718399387E-01 a        53     0     3     1     3
 -4.4555949363471806E-02 a        54     0     3     1     4
  5.3913011275681366E-01 a        55     0     3     1     5
 -2.1703672748657790E-01 a        56     0     3     1     6
 -2.6095960897754233E-01 a        57     0     3     1     7
  1.6885889323172690E-01 a        58     0     3     1     8
  2.0339567171039355E-01 a        59     0     3     1     9
 -1.0861877648103625E-01 a        60     0     3     1    10
 -3.2064802331892717E-01 a        61     0     3     1    11
  4.9053621611014182E-02 a        62     0     3     1    12
 -3.2892523504791861E-02 a        63     0     3     1    13
  7.1732071041641383E-03 a        64     0     3     1    14
  1.9473680889074496E-01 a        65     0     3     1    15
 -1.5631218415819707E-02 a        66     0     3     1    16
  2.6307406122183097E-01 a        67     0     3     1    17
 -1.5728815493717060E-03 a        68     0     3     1    18
  3.9566550870219480E-01 a        69     0     3     1    19
 -3.8092613761347061E-01 a        70     0     3     1    20
 -2.2622948179849604E-02 a        71     0     3     1    21
  1.6213908230417640E-01 a        72     0     3     1    22
 -1.5351710160512747E-01 a        73     0     3     1    23
  8.1869501031830771E-02 a        74     0     3     1    24
 -2.0288475650556320E-01 a        75     0     3     1    25
 -7.5232938177135483E-03 a        76     0     4     1     1
  5.7366947084584147E-02 a        77     0     4     1     2
 -1.1553928656791007E-01 a        78     0     4     1     3
  2.7008420570469133E-01 a        79     0     4     1     4
  2.7891942077922810E-01 a        80     0     4     1     5
  1.9198399630563040E-01 a        81     0     4     1     6
 -7.4419890804752725E-02 a        82     0     4     1     7
 -6.4881788718504141E-02 a        83     0     4     1     8
 -9.3136288196798048E-02 a        84     0     4     1     9
  5.4408311849648028E-01 a        85     0     4     1    10
 -4.9205807888446314E-02 a        86     0     4     1    11
  3.6318196668106939E-01 a        87     0     4     1    12
  1.6077253334796299E-01 a        88     0     4     1    13
 -4.1350817223592198E-02 a        89     0     4     1    14
 -2.0780863381093301E-01 a        90     0     4     1    15
 -2.2412374805141626E-02 a        91     0     4     1    16
 -5.5837818539650197E-02 a        92     0     4     1    17
  4.4617992811389778E-01 a        93     0     4     1    18
  2.1915776125879366E-01 a        94     0     4     1    19
 -3.3749624760536778E-01 a        95     0     4     1    20
 -3.3467498449777239E-01 a        96     0     4     1    21
  1.8439086157296422E-01 a        97     0     4     1    22
 -4.0177710469594818E-01 a        98     0     4     1    23
 -4.9372908286431866E-01 a        99     0     4     1    24
 -3.6435772800173560E-01 a       100     0     4     1    25
 -3.9476093948893376E-01 a       101     0     5     1     1
  3.6476162052836186E-01 a       102     0     5     1     2
  4.1129796314161443E-01 a       103     0     5     1     3
  3.8620894566830904E-01 a       104     0     5     1     4
  4.3412558973097803E-01 a       105     0     5     1     5
  1.0483400083525975E-01 a       106     0     5     1     6
 -1.0553645358593206E-01 a       107     0     5     1     7
 -7.1153359638461977E-03 a       108     0     5     1     8
  2.2503645427580821E-01 a       109     0     5     1     9
  4.4117941970009494E-01 a       110     0     5     1    10
 -1.5811660007479980E-01 a       111     0     5     1    11
  4.1554653549408606E-02 a       112     0     5     1    12
 -1.5416311051818374E-01 a       113     0     5     1    13
 -4.7082208264042545E-02 a       114     0     5     1    14
  2.3335366881459468E-01 a       115     0     5     1    15
  2.7494569607935931E-01 a       116     0     5     1    16
 -1.0141214047289830E-01 a       117     0     5     1    17
 -2.2814794915279643E-01 a       118     0     5     1    18
  3.6554693477959388E-01 a       119     0     5     1    19
 -1.6033368790168306E-01 a       120     0     5     1    20
  1.6699462382926011E-01 a       121     0     5     1    21
 -3.1553426154202258E-01 a       122     0     5     1    22
  5.5433027104652838E-02 a       123     0     5     1    23
 -3.5478044124732649E-01 a       124     0     5     1    24
  3.1316841874020773E-01 a       125     0     5     1    25
 -1.0740690970614142E-01 a       126     0     6     1     1
