################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5274416251247506E-01 a         1     0     1     1     1
 -3.5023795992697099E-01 a         2     0     1     1     2
  9.5873764011422294E-02 a         3     0     1     1     3
 -2.1347808192181947E-01 a         4     0     1     1     4
 -4.8682593592837289E-02 a         5     0     1     1     5
 -4.9026810319755176E-01 a         6     0     1     1     6
  1.8970556915524028E-01 a         7     0     1     1     7
  1.1741667550715684E-01 a         8     0     1     1     8
  1.0883843142978502E+00 a         9     0     1     1     9
 -1.5445565845683698E-01 a        10     0     1     1    10
  3.7675259288421914E-01 a        11     0     1     1    11
 -2.0582457326408499E-01 a        12     0     1     1    12
  4.1700588083912365E-01 a        13     0     1     1    13
  9.5125878063038988E-02 a        14     0     1     1    14
  4.7848081621184513E-01 a        15     0     1     1    15
  4.8788533696609904E-01 a        16     0     1     1    16
 -4.0944189289747734E-01 a        17     0     1     1    17
  3.9440738699837957E-01 a        18     0     1     1    18
 -5.1790110634156805E-01 a        19     0     1     1    19
 -4.0480367352225038E-01 a        20     0     1     1    20
  1.8812827141973604E-01 a        21     0     1     1    21
 -1.7204189784411644E-01 a        22     0     1     1    22
 -3.4085996224423515E-01 a        23     0     1     1    23
 -2.6895535407892324E-01 a        24     0     1     1    24
  6.7830729586705851E-01 a        25     0     1     1    25
 -1.7111826240203354E-01 a        26     0     2     1     1
 -6.1891174035663099E-01 a        27     0     2     1     2
 -2.0707839961366459E-01 a        28     0     2     1     3
  5.8868706989350539E-01 a        29     0     2     1     4
 -3.1855515040750548E-01 a        30     0     2     1     5
 -3.3719877910338142E-01 a        31     0     2     1     6
  4.7002888437353380E-01 a        32     0     2     1     7
  2.6329043122930007E-01 a        33     0     2     1     8
  6.0273020874045069E-01 a        34     0     2     1     9
 -8.8631995967158733E-02 a        35     0     2     1    10
  5.4264955908609069E-01 a        36     0     2     1    11
  5.2008075861037284E-01 a        37     0     2     1    12
 -5.9247345893821843E-02 a        38     0     2     1    13
 -3.6138717765566630E-01 a        39     0     2     1    14
  6.7591080340720811E-01 a        40     0     2     1    15
  5.4811802057483794E-01 a        41     0     2     1    16
