################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         2          0   1.90774446E-01   1.81631457E-01
         2          0  -1.15111682E-01   1.82997184E-01
         2          0   1.89612496E-01  -3.09575468E-02
         2          1  -5.27841471E-02   1.99132180E-01
         2          1   4.15685543E-01  -2.14045101E-01
         2          1  -1.00517043E+00   1.22117668E-01
         2          2   4.15133371E-02   1.68791930E-03
         2          2  -4.03701739E-01   6.64804146E-02
         2          2   8.70713052E-01  -1.28353831E-01
         2          3  -7.05475505E-01  -1.50946274E+00
         2          3  -1.22809459E+00  -2.47592095E+00
         2          3  -4.30303273E-02   1.91980040E-01
         2          4   7.43186691E-01   1.55846590E+00
         2          4   6.93310556E-01   1.33843527E+00
         2          4   4.71786538E-01   1.65581835E+00
         2          5  -2.83529388E-01  -5.70670130E-01
         2          5   3.59277400E-01   9.87228630E-01
         2          5  -2.75680137E-01  -1.65212864E+00
         2          6  -2.28779631E-01  -8.92467238E-01
         2          6   2.12928600E-01   8.10126169E-01
         2          6   1.34127443E-02   2.61993244E-01
         2          7   1.00388827E+00   8.88300506E-01
         2          7  -7.53757581E-01  -1.80065608E-01
         2          7  -1.34797963E-01  -2.08474649E-01
         2          8  -8.78562266E-01  -8.94260180E-02
         2          8   8.74783426E-01   2.34997473E-01
         2          8   1.44815933E-01  -1.00204708E-01
         2          9  -1.79835702E-01  -1.44268192E-01
         2          9   1.43085504E+00   1.17641962E+00
         2          9   3.19864980E-02  -5.47481678E-01
         2         10   6.19953948E-02  -1.60026974E-01
         2         10  -2.61021651E-01   2.37352549E-01
         2         10  -5.88992673E-01   3.69705566E-02
         2         11   1.59059944E-01   9.85297026E-03
         2         11  -8.42242738E-01  -5.99840370E-01
         2         11   7.89545894E-01   6.28119924E-01
         2         12  -7.25217335E-01  -7.33009241E-01
         2         12   3.70343793E-01   2.45514014E-01
         2         12  -5.23029898E-02   2.78038483E-01
         2         13   6.91965221E-01   6.88891050E-01
         2         13  -9.27967292E-01  -5.61149669E-01
         2         13   2.36919408E-01   1.46039740E-01
         2         14  -3.26297582E-01   1.60494620E-01
         2         14   5.06037090E-01   6.52210112E-02
         2         14  -1.75528000E-01   1.08390088E-01
         2         15  -5.88096032E-01   3.78714351E-01
         2         15  -2.37657319E-02   3.25153794E-02
         2         15   4.24417576E-01  -1.26013200E-02
         2         16   2.69587931E-01   9.27127128E-02
         2         16   2.43560200E-01  -7.22317737E-03
         2         16   1.90856519E-01   5.69207259E-02
         2         17  -2.41651522E-02   7.70482038E-02
         2         17  -2.10455646E-01   6.42437464E-02
         2         17  -1.01982018E+00   1.51779192E-01
         2         18  -2.38649033E-01   2.31585784E-01
         2         18   6.64559580E-01  -1.75296606E-01
         2         18   3.98041081E-02   2.20910318E-02
         2         19   6.05281827E-01  -5.84076550E-02
         2         19   7.82124865E-02  -2.06720818E-01
         2         19  -2.09974900E-01   3.59547886E-01
         2         20   1.75704212E-02  -1.37698343E-01
         2         20  -7.23829413E-01  -2.54167663E-01
         2         20  -3.08967590E-02   1.18021883E-01
         2         21   7.72788621E-01  -2.95149253E-01
         2         21   5.89948189E-01  -1.63607637E-01
         2         21  -2.55027918E-02  -5.79270444E-02
         2         22  -5.29980902E-01   9.60028750E-03
         2         22   1.56002167E-02  -4.71150997E-02
         2         22   6.46008389E-01  -2.84579976E-01
         2         23  -3.77001545E-01  -6.39056750E-02
         2         23  -7.07637686E-01   2.04626258E-01
         2         23  -7.32900460E-01   2.04618326E-01
         2         24  -4.39536150E-01   3.01263008E-01
         2         24  -3.74276955E-01  -1.01670237E-01
         2         24   1.06199850E-01   2.73447270E-01
         2         25   1.51596029E-01  -5.43567318E-03
         2         25  -4.01318404E-02   8.78779063E-02
         2         25   6.52733758E-01  -4.37974525E-01
         2         26   5.24662471E-01  -7.32848250E-02
         2         26   3.88898794E-01  -6.73841668E-02
         2         26  -8.51683880E-01   1.74955755E-01
         2         27  -4.69826644E-01   1.94331859E-01
         2         27   1.06712503E+00  -2.74661817E-01
         2         27  -8.88235918E-01   2.23843200E-02
         2         28   3.41617995E-01   2.72225495E-01
         2         28  -1.22151562E+00   2.83198433E-01
         2         28   8.49605415E-01  -1.34421442E-01
         2         29   5.15802826E-01  -5.22720808E-01
         2         29  -1.91905203E-01  -2.72078443E-01
         2         29  -1.37919396E-01   2.31183196E-01
         2         30  -4.06314856E-01  -8.20254647E-02
         2         30  -2.79954292E-01  -2.04467917E-02
         2         30   7.45172025E-01   3.11684095E-01
         2         31   6.51878732E-01  -8.18097218E-02
         2         31   4.72059803E-01  -8.79532923E-02
         2         31   4.95286774E-01  -1.34935113E-02
         2         32  -3.08766385E-01   1.52099029E-02
         2         32  -1.81362891E-01   1.00960574E-01
         2         32  -1.17695437E+00  -1.79397348E-02
         2         33   1.39012609E-01   3.17743370E-01
         2         33   3.18284520E-01   6.45369645E-01
         2         33  -9.63514653E-01  -1.96942171E+00
         2         34   6.50334658E-01   7.06869885E-01
         2         34  -1.04808873E+00  -1.50455691E+00
         2         34   5.66085815E-01   3.72892912E-01
         2         35  -7.97380053E-01  -1.51016169E+00
         2         35   6.26370299E-01   7.39361103E-01
         2         35   7.99726180E-01   1.18689889E+00
         2         36  -6.33671786E-01  -2.50423780E-01
         2         36  -2.93410744E-01  -1.06877194E-01
         2         36  -8.51427985E-01  -1.24965542E-01
         2         37  -2.59734891E-01  -4.96885911E-01
         2         37  -3.79491871E-02  -1.59805762E-01
         2         37   4.10036727E-01  -3.32099235E-01
         2         38   1.27395437E+00   2.30989487E-01
         2         38   3.45477452E-01   2.83833117E-01
         2         38   5.86419603E-01  -3.75964419E-01
         2         39  -1.22257013E+00   1.89837408E-02
         2         39  -1.32433306E-02   1.09884841E-01
         2         39  -5.09866436E-02   6.46753635E-02
