################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -9.85903740E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63102997E-01
         1   0.00000000E+00  -9.86234315E-05         1  -2.22943844E-03  -2.24175704E-03   0.00000000E+00  -4.41866594E-06  -2.61788531E-01  -2.63097271E-01
         2   0.00000000E+00  -9.86234315E-05         2  -2.22943844E-03  -2.24175704E-03   0.00000000E+00   4.41866594E-06  -2.61788531E-01  -2.63097271E-01
         3   0.00000000E+00  -9.95378399E-05         3   4.45887688E-03   4.48525536E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63085858E-01
         4   0.00000000E+00  -1.59472161E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57961255E-03  -2.62168846E-01  -2.63537227E-01
         5   0.00000000E+00  -3.59284363E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56340249E-03  -2.61408215E-01  -2.62662431E-01
         6   0.00000000E+00  -9.72931929E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14482618E-03  -2.61788531E-01  -2.63103539E-01
         7   0.00000000E+00  -1.53979654E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.16424489E-04  -2.62981936E-01  -2.64329152E-01
         8   0.00000000E+00  -1.53979654E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.16424489E-04  -2.62981936E-01  -2.64329152E-01
         9   0.00000000E+00   1.10003502E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60599366E-01
        10   0.00000000E+00  -9.86234315E-05        10   2.22943844E-03   2.24175704E-03   0.00000000E+00  -4.41866594E-06  -2.61788531E-01  -2.63097271E-01
        11   0.00000000E+00  -9.86234315E-05        11   2.22943844E-03   2.24175704E-03   0.00000000E+00   4.41866594E-06  -2.61788531E-01  -2.63097271E-01
        12   0.00000000E+00  -9.95378399E-05        12  -4.45887688E-03  -4.48525536E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63085858E-01
        13   0.00000000E+00  -3.59284363E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56340249E-03  -2.61408215E-01  -2.62662431E-01
        14   0.00000000E+00  -1.59472161E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.57961255E-03  -2.62168846E-01  -2.63537227E-01
        15   0.00000000E+00  -9.72931929E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14482618E-03  -2.61788531E-01  -2.63103539E-01
        16   0.00000000E+00  -4.28657339E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.20623224E-04  -2.60582011E-01  -2.61856708E-01
        17   0.00000000E+00  -4.28657339E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.20623224E-04  -2.60582011E-01  -2.61856708E-01
        18   0.00000000E+00  -2.11154967E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65548009E-01
        19   0.00000000E+00  -9.85903740E-05        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63102997E-01
        20   0.00000000E+00  -9.93462755E-05        20  -1.11471922E-02  -1.11994453E-02  -1.04914750E-04  -1.10268208E-04  -2.61657387E-01  -2.62960098E-01
        21   0.00000000E+00  -9.93462755E-05        21  -1.11471922E-02  -1.11994453E-02   1.04914750E-04   1.10268208E-04  -2.61657387E-01  -2.62960098E-01
        22   0.00000000E+00  -1.22299406E-04        22   2.22681557E-02   2.23930211E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62675410E-01
        23   0.00000000E+00  -3.81214809E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.07194679E-03  -2.63690110E-01  -2.65201933E-01
        24   0.00000000E+00   2.29124885E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.66568927E-03  -2.59860722E-01  -2.60845059E-01
        25   0.00000000E+00  -6.65970751E-05        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57404508E-02  -2.61827874E-01  -2.63115143E-01
        26   0.00000000E+00  -3.68358815E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.53476042E-03  -2.67637528E-01  -2.69046310E-01
        27   0.00000000E+00  -3.68358815E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.53476042E-03  -2.67637528E-01  -2.69046310E-01
        28   0.00000000E+00   4.06699700E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49969439E-01
        29   0.00000000E+00  -9.93462755E-05        29   1.11471922E-02   1.11994453E-02  -1.04914750E-04  -1.10268208E-04  -2.61657387E-01  -2.62960098E-01
        30   0.00000000E+00  -9.93462755E-05        30   1.11471922E-02   1.11994453E-02   1.04914750E-04   1.10268208E-04  -2.61657387E-01  -2.62960098E-01
        31   0.00000000E+00  -1.22299406E-04        31  -2.22681557E-02  -2.23930211E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62675410E-01
        32   0.00000000E+00   2.29124885E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.66568927E-03  -2.59860722E-01  -2.60845059E-01
        33   0.00000000E+00  -3.81214809E-04        33   0.00000000E+00   0.00000000E+00   8.10466446E-03   8.07194679E-03  -2.63690110E-01  -2.65201933E-01
        34   0.00000000E+00  -6.65970751E-05        34   0.00000000E+00   0.00000000E+00  -1.61568715E-02  -1.57404508E-02  -2.61827874E-01  -2.63115143E-01
        35   0.00000000E+00   1.79144590E-04        35   0.00000000E+00   0.00000000E+00   2.20320975E-03   2.63876359E-03  -2.55637903E-01  -2.56656882E-01
        36   0.00000000E+00   1.79144590E-04        36   0.00000000E+00   0.00000000E+00  -2.20320975E-03  -2.63876359E-03  -2.55637903E-01  -2.56656882E-01
        37   0.00000000E+00  -6.79328311E-04        37   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.73355382E-01  -2.74770560E-01
        38   0.00000000E+00  -9.85903740E-05        38   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63102997E-01
        39   0.00000000E+00  -9.38165053E-05        39  -4.40379664E-02  -4.42319917E-02  -1.59994994E-03  -1.71551881E-03  -2.59598435E-01  -2.60880743E-01
        40   0.00000000E+00  -9.38165053E-05        40  -4.40379664E-02  -4.42319917E-02   1.59994994E-03   1.71551881E-03  -2.59598435E-01  -2.60880743E-01
        41   0.00000000E+00  -4.79823318E-04        41   8.69612136E-02   8.75674235E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56477056E-01
        42   0.00000000E+00  -6.35818078E-04        42   0.00000000E+00   0.00000000E+00  -3.24973439E-02  -3.54924632E-02  -2.69303049E-01  -2.69969482E-01
        43   0.00000000E+00   1.30935306E-03        43   0.00000000E+00   0.00000000E+00  -3.17629406E-02  -2.87686918E-02  -2.53696980E-01  -2.53558463E-01
        44   0.00000000E+00   3.11012703E-04        44   0.00000000E+00   0.00000000E+00   6.34078522E-02   6.38759147E-02  -2.62365562E-01  -2.62973665E-01
        45   0.00000000E+00  -9.35977735E-04        45   0.00000000E+00   0.00000000E+00  -1.20258532E-02  -9.28240540E-03  -2.83230483E-01  -2.84721210E-01
        46   0.00000000E+00  -9.35977735E-04        46   0.00000000E+00   0.00000000E+00   1.20258532E-02   9.28240540E-03  -2.83230483E-01  -2.84721210E-01
        47   0.00000000E+00   6.50293661E-04        47   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.04518191E-01  -1.99984186E-01
        48   0.00000000E+00  -9.38165053E-05        48   4.40379664E-02   4.42319917E-02  -1.59994994E-03  -1.71551881E-03  -2.59598435E-01  -2.60880743E-01
        49   0.00000000E+00  -9.38165053E-05        49   4.40379664E-02   4.42319917E-02   1.59994994E-03   1.71551881E-03  -2.59598435E-01  -2.60880743E-01
        50   0.00000000E+00  -4.79823318E-04        50  -8.69612136E-02  -8.75674235E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56477056E-01
        51   0.00000000E+00   1.30935306E-03        51   0.00000000E+00   0.00000000E+00   3.17629406E-02   2.87686918E-02  -2.53696980E-01  -2.53558463E-01
        52   0.00000000E+00  -6.35818078E-04        52   0.00000000E+00   0.00000000E+00   3.24973439E-02   3.54924632E-02  -2.69303049E-01  -2.69969482E-01
        53   0.00000000E+00   3.11012703E-04        53   0.00000000E+00   0.00000000E+00  -6.34078522E-02  -6.38759147E-02  -2.62365562E-01  -2.62973665E-01
        54   0.00000000E+00   7.69387503E-04        54   0.00000000E+00   0.00000000E+00   6.74077270E-03   1.07165310E-02  -2.35376242E-01  -2.33568319E-01
        55   0.00000000E+00   7.69387503E-04        55   0.00000000E+00   0.00000000E+00  -6.74077270E-03  -1.07165310E-02  -2.35376242E-01  -2.33568319E-01
        56   0.00000000E+00  -2.27569826E-03        56   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.03452801E-01  -3.02669791E-01
