################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -7.64322011E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63067931E-01
         1   0.00000000E+00  -7.64582548E-05         1  -2.22943844E-03  -2.24150013E-03   0.00000000E+00  -4.40420426E-06  -2.61788531E-01  -2.63062195E-01
         2   0.00000000E+00  -7.64582548E-05         2  -2.22943844E-03  -2.24150013E-03   0.00000000E+00   4.40420426E-06  -2.61788531E-01  -2.63062195E-01
         3   0.00000000E+00  -7.73638153E-05         3   4.45887688E-03   4.48432201E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63050763E-01
         4   0.00000000E+00  -1.38236654E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.58151166E-03  -2.62168846E-01  -2.63502739E-01
         5   0.00000000E+00  -1.28476680E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56537790E-03  -2.61408215E-01  -2.62626779E-01
         6   0.00000000E+00  -7.50943231E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14828140E-03  -2.61788531E-01  -2.63068518E-01
         7   0.00000000E+00  -1.30872584E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.14682341E-04  -2.62981936E-01  -2.64292134E-01
         8   0.00000000E+00  -1.30872584E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.14682341E-04  -2.62981936E-01  -2.64292134E-01
         9   0.00000000E+00   3.13468061E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60568647E-01
        10   0.00000000E+00  -7.64582548E-05        10   2.22943844E-03   2.24150013E-03   0.00000000E+00  -4.40420426E-06  -2.61788531E-01  -2.63062195E-01
        11   0.00000000E+00  -7.64582548E-05        11   2.22943844E-03   2.24150013E-03   0.00000000E+00   4.40420426E-06  -2.61788531E-01  -2.63062195E-01
        12   0.00000000E+00  -7.73638153E-05        12  -4.45887688E-03  -4.48432201E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63050763E-01
        13   0.00000000E+00  -1.28476680E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56537790E-03  -2.61408215E-01  -2.62626779E-01
        14   0.00000000E+00  -1.38236654E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.58151166E-03  -2.62168846E-01  -2.63502739E-01
        15   0.00000000E+00  -7.50943231E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14828140E-03  -2.61788531E-01  -2.63068518E-01
        16   0.00000000E+00  -2.16187118E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.18971460E-04  -2.60582011E-01  -2.61823641E-01
