################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -1.58783170E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63091796E-01
         1   0.00000000E+00  -1.59070762E-05         1  -2.22943844E-03  -2.24181792E-03   0.00000000E+00  -4.41241382E-06  -2.61788531E-01  -2.63086066E-01
         2   0.00000000E+00  -1.59070762E-05         2  -2.22943844E-03  -2.24181792E-03   0.00000000E+00   4.41241382E-06  -2.61788531E-01  -2.63086066E-01
         3   0.00000000E+00  -1.68170832E-05         3   4.45887688E-03   4.48381370E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63074645E-01
         4   0.00000000E+00  -7.74062728E-05         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.58060450E-03  -2.62168846E-01  -2.63526088E-01
         5   0.00000000E+00   4.74259278E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56442940E-03  -2.61408215E-01  -2.62651161E-01
         6   0.00000000E+00  -1.45660944E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14528184E-03  -2.61788531E-01  -2.63092356E-01
         7   0.00000000E+00  -7.07496389E-05         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.15672450E-04  -2.62981936E-01  -2.64317305E-01
         8   0.00000000E+00  -7.07496389E-05         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.15672450E-04  -2.62981936E-01  -2.64317305E-01
         9   0.00000000E+00   9.27093310E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60591030E-01
        10   0.00000000E+00  -1.59070762E-05        10   2.22943844E-03   2.24181792E-03   0.00000000E+00  -4.41241382E-06  -2.61788531E-01  -2.63086066E-01
        11   0.00000000E+00  -1.59070762E-05        11   2.22943844E-03   2.24181792E-03   0.00000000E+00   4.41241382E-06  -2.61788531E-01  -2.63086066E-01
        12   0.00000000E+00  -1.68170832E-05        12  -4.45887688E-03  -4.48381370E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63074645E-01
        13   0.00000000E+00   4.74259278E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56442940E-03  -2.61408215E-01  -2.62651161E-01
        14   0.00000000E+00  -7.74062728E-05        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.58060450E-03  -2.62168846E-01  -2.63526088E-01
        15   0.00000000E+00  -1.45660944E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14528184E-03  -2.61788531E-01  -2.63092356E-01
        16   0.00000000E+00   3.93434271E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.19907997E-04  -2.60582011E-01  -2.61846175E-01
        17   0.00000000E+00   3.93434271E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.19907997E-04  -2.60582011E-01  -2.61846175E-01
        18   0.00000000E+00  -1.27404162E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65533917E-01
        19   0.00000000E+00  -1.58783170E-05        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63091796E-01
        20   0.00000000E+00  -1.65266498E-05        20  -1.11471922E-02  -1.11997523E-02  -1.04914750E-04  -1.10111585E-04  -2.61657387E-01  -2.62948815E-01
        21   0.00000000E+00  -1.65266498E-05        21  -1.11471922E-02  -1.11997523E-02   1.04914750E-04   1.10111585E-04  -2.61657387E-01  -2.62948815E-01
        22   0.00000000E+00  -3.93694595E-05        22   2.22681557E-02   2.23857721E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62663904E-01
        23   0.00000000E+00  -3.01766051E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.07657461E-03  -2.63690110E-01  -2.65190960E-01
        24   0.00000000E+00   3.15005289E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.67118667E-03  -2.59860722E-01  -2.60833457E-01
        25   0.00000000E+00   1.64888064E-05        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57427387E-02  -2.61827874E-01  -2.63104386E-01
        26   0.00000000E+00  -2.82906207E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.53063314E-03  -2.67637528E-01  -2.69032125E-01
        27   0.00000000E+00  -2.82906207E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.53063314E-03  -2.67637528E-01  -2.69032125E-01
        28   0.00000000E+00   4.84741389E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49972241E-01
        29   0.00000000E+00  -1.65266498E-05        29   1.11471922E-02   1.11997523E-02  -1.04914750E-04  -1.10111585E-04  -2.61657387E-01  -2.62948815E-01
        30   0.00000000E+00  -1.65266498E-05        30   1.11471922E-02   1.11997523E-02   1.04914750E-04   1.10111585E-04  -2.61657387E-01  -2.62948815E-01
        31   0.00000000E+00  -3.93694595E-05        31  -2.22681557E-02  -2.23857721E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62663904E-01
        32   0.00000000E+00   3.15005289E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.67118667E-03  -2.59860722E-01  -2.60833457E-01
        33   0.00000000E+00  -3.01766051E-04        33   0.00000000E+00   0.00000000E+00   8.10466446E-03   8.07657461E-03  -2.63690110E-01  -2.65190960E-01
        34   0.00000000E+00   1.64888064E-05        34   0.00000000E+00   0.00000000E+00  -1.61568715E-02  -1.57427387E-02  -2.61827874E-01  -2.63104386E-01
        35   0.00000000E+00   2.59490643E-04        35   0.00000000E+00   0.00000000E+00   2.20320975E-03   2.63555330E-03  -2.55637903E-01  -2.56649192E-01
        36   0.00000000E+00   2.59490643E-04        36   0.00000000E+00   0.00000000E+00  -2.20320975E-03  -2.63555330E-03  -2.55637903E-01  -2.56649192E-01
        37   0.00000000E+00  -5.91059091E-04        37   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.73355382E-01  -2.74744676E-01
        38   0.00000000E+00  -1.58783170E-05        38   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63091796E-01
        39   0.00000000E+00  -9.35833174E-06        39  -4.40379664E-02  -4.42334105E-02  -1.59994994E-03  -1.71293647E-03  -2.59598435E-01  -2.60868341E-01
        40   0.00000000E+00  -9.35833174E-06        40  -4.40379664E-02  -4.42334105E-02   1.59994994E-03   1.71293647E-03  -2.59598435E-01  -2.60868341E-01
        41   0.00000000E+00  -3.93528913E-04        41   8.69612136E-02   8.75359915E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56461389E-01
        42   0.00000000E+00  -5.66102419E-04        42   0.00000000E+00   0.00000000E+00  -3.24973439E-02  -3.55071693E-02  -2.69303049E-01  -2.69957399E-01
        43   0.00000000E+00   1.40395144E-03        43   0.00000000E+00   0.00000000E+00  -3.17629406E-02  -2.87962764E-02  -2.53696980E-01  -2.53545291E-01
        44   0.00000000E+00   3.99186691E-04        44   0.00000000E+00   0.00000000E+00   6.34078522E-02   6.38855687E-02  -2.62365562E-01  -2.62968702E-01
        45   0.00000000E+00  -8.40229516E-04        45   0.00000000E+00   0.00000000E+00  -1.20258532E-02  -9.26077355E-03  -2.83230483E-01  -2.84703352E-01
        46   0.00000000E+00  -8.40229516E-04        46   0.00000000E+00   0.00000000E+00   1.20258532E-02   9.26077355E-03  -2.83230483E-01  -2.84703352E-01
        47   0.00000000E+00   7.18555922E-04        47   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.04518191E-01  -2.00021758E-01
        48   0.00000000E+00  -9.35833174E-06        48   4.40379664E-02   4.42334105E-02  -1.59994994E-03  -1.71293647E-03  -2.59598435E-01  -2.60868341E-01
        49   0.00000000E+00  -9.35833174E-06        49   4.40379664E-02   4.42334105E-02   1.59994994E-03   1.71293647E-03  -2.59598435E-01  -2.60868341E-01
        50   0.00000000E+00  -3.93528913E-04        50  -8.69612136E-02  -8.75359915E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56461389E-01
        51   0.00000000E+00   1.40395144E-03        51   0.00000000E+00   0.00000000E+00   3.17629406E-02   2.87962764E-02  -2.53696980E-01  -2.53545291E-01
        52   0.00000000E+00  -5.66102419E-04        52   0.00000000E+00   0.00000000E+00   3.24973439E-02   3.55071693E-02  -2.69303049E-01  -2.69957399E-01
        53   0.00000000E+00   3.99186691E-04        53   0.00000000E+00   0.00000000E+00  -6.34078522E-02  -6.38855687E-02  -2.62365562E-01  -2.62968702E-01
        54   0.00000000E+00   8.44581015E-04        54   0.00000000E+00   0.00000000E+00   6.74077270E-03   1.07087784E-02  -2.35376242E-01  -2.33571866E-01
        55   0.00000000E+00   8.44581015E-04        55   0.00000000E+00   0.00000000E+00  -6.74077270E-03  -1.07087784E-02  -2.35376242E-01  -2.33571866E-01
        56   0.00000000E+00  -2.16549029E-03        56   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.03452801E-01  -3.02598180E-01
