################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -7.19743320E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63045829E-01
         1   0.00000000E+00  -7.20113548E-05         1  -2.22943844E-03  -2.24132017E-03   0.00000000E+00  -4.42676421E-06  -2.61788531E-01  -2.63040109E-01
         2   0.00000000E+00  -7.20113548E-05         2  -2.22943844E-03  -2.24132017E-03   0.00000000E+00   4.42676421E-06  -2.61788531E-01  -2.63040109E-01
         3   0.00000000E+00  -7.29274846E-05         3   4.45887688E-03   4.48387913E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63028712E-01
         4   0.00000000E+00  -1.32081957E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57797145E-03  -2.62168846E-01  -2.63479766E-01
         5   0.00000000E+00  -1.00817612E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56171242E-03  -2.61408215E-01  -2.62605565E-01
         6   0.00000000E+00  -7.07035224E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14099239E-03  -2.61788531E-01  -2.63046342E-01
         7   0.00000000E+00  -1.27711712E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.17404170E-04  -2.62981936E-01  -2.64272818E-01
         8   0.00000000E+00  -1.27711712E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.17404170E-04  -2.62981936E-01  -2.64272818E-01
         9   0.00000000E+00   3.82481909E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60541022E-01
        10   0.00000000E+00  -7.20113548E-05        10   2.22943844E-03   2.24132017E-03   0.00000000E+00  -4.42676421E-06  -2.61788531E-01  -2.63040109E-01
        11   0.00000000E+00  -7.20113548E-05        11   2.22943844E-03   2.24132017E-03   0.00000000E+00   4.42676421E-06  -2.61788531E-01  -2.63040109E-01
        12   0.00000000E+00  -7.29274846E-05        12  -4.45887688E-03  -4.48387913E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63028712E-01
        13   0.00000000E+00  -1.00817612E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56171242E-03  -2.61408215E-01  -2.62605565E-01
        14   0.00000000E+00  -1.32081957E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.57797145E-03  -2.62168846E-01  -2.63479766E-01
        15   0.00000000E+00  -7.07035224E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14099239E-03  -2.61788531E-01  -2.63046342E-01
        16   0.00000000E+00  -1.59306004E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.21544059E-04  -2.60582011E-01  -2.61798681E-01
        17   0.00000000E+00  -1.59306004E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.21544059E-04  -2.60582011E-01  -2.61798681E-01
        18   0.00000000E+00  -1.85241655E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65492044E-01
        19   0.00000000E+00  -7.19743320E-05        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63045829E-01
        20   0.00000000E+00  -7.28297069E-05        20  -1.11471922E-02  -1.11972602E-02  -1.04914750E-04  -1.10471250E-04  -2.61657387E-01  -2.62903090E-01
        21   0.00000000E+00  -7.28297069E-05        21  -1.11471922E-02  -1.11972602E-02   1.04914750E-04   1.10471250E-04  -2.61657387E-01  -2.62903090E-01
        22   0.00000000E+00  -9.58268252E-05        22   2.22681557E-02   2.23861949E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62618785E-01
        23   0.00000000E+00  -3.50681306E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.06419694E-03  -2.63690110E-01  -2.65143412E-01
        24   0.00000000E+00   2.51941936E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.65672204E-03  -2.59860722E-01  -2.60789464E-01
        25   0.00000000E+00  -4.06360024E-05        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57212623E-02  -2.61827874E-01  -2.63057252E-01
        26   0.00000000E+00  -3.43778125E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.54024851E-03  -2.67637528E-01  -2.68992991E-01
        27   0.00000000E+00  -3.43778125E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.54024851E-03  -2.67637528E-01  -2.68992991E-01
        28   0.00000000E+00   4.35791792E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49906720E-01
