################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -2.00263682E-04         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63095464E-01
         1   0.00000000E+00  -2.00293511E-04         1  -2.22943844E-03  -2.24150076E-03   0.00000000E+00  -4.41388855E-06  -2.61788531E-01  -2.63089739E-01
         2   0.00000000E+00  -2.00293511E-04         2  -2.22943844E-03  -2.24150076E-03   0.00000000E+00   4.41388855E-06  -2.61788531E-01  -2.63089739E-01
         3   0.00000000E+00  -2.01200996E-04         3   4.45887688E-03   4.48666399E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63078330E-01
         4   0.00000000E+00  -2.61350859E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.58007493E-03  -2.62168846E-01  -2.63529716E-01
         5   0.00000000E+00  -1.37388146E-04         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56387707E-03  -2.61408215E-01  -2.62654884E-01
         6   0.00000000E+00  -1.98964887E-04         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14768440E-03  -2.61788531E-01  -2.63096008E-01
         7   0.00000000E+00  -2.55056453E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.15860703E-04  -2.62981936E-01  -2.64321662E-01
         8   0.00000000E+00  -2.55056453E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.15860703E-04  -2.62981936E-01  -2.64321662E-01
         9   0.00000000E+00  -9.18585958E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60589839E-01
        10   0.00000000E+00  -2.00293511E-04        10   2.22943844E-03   2.24150076E-03   0.00000000E+00  -4.41388855E-06  -2.61788531E-01  -2.63089739E-01
        11   0.00000000E+00  -2.00293511E-04        11   2.22943844E-03   2.24150076E-03   0.00000000E+00   4.41388855E-06  -2.61788531E-01  -2.63089739E-01
        12   0.00000000E+00  -2.01200996E-04        12  -4.45887688E-03  -4.48666399E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63078330E-01
        13   0.00000000E+00  -1.37388146E-04        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56387707E-03  -2.61408215E-01  -2.62654884E-01
        14   0.00000000E+00  -2.61350859E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.58007493E-03  -2.62168846E-01  -2.63529716E-01
        15   0.00000000E+00  -1.98964887E-04        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14768440E-03  -2.61788531E-01  -2.63096008E-01
        16   0.00000000E+00  -1.45133873E-04        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.20065808E-04  -2.60582011E-01  -2.61849149E-01
        17   0.00000000E+00  -1.45133873E-04        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.20065808E-04  -2.60582011E-01  -2.61849149E-01
        18   0.00000000E+00  -3.11631232E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65542463E-01
        19   0.00000000E+00  -2.00263682E-04        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63095464E-01
        20   0.00000000E+00  -2.00938941E-04        20  -1.11471922E-02  -1.11981697E-02  -1.04914750E-04  -1.10148857E-04  -2.61657387E-01  -2.62952594E-01
        21   0.00000000E+00  -2.00938941E-04        21  -1.11471922E-02  -1.11981697E-02   1.04914750E-04   1.10148857E-04  -2.61657387E-01  -2.62952594E-01
        22   0.00000000E+00  -2.23719096E-04        22   2.22681557E-02   2.24000560E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62668001E-01
        23   0.00000000E+00  -4.83826294E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.07413577E-03  -2.63690110E-01  -2.65194578E-01
        24   0.00000000E+00   1.28594381E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.66818266E-03  -2.59860722E-01  -2.60837515E-01
        25   0.00000000E+00  -1.68229740E-04        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57547296E-02  -2.61827874E-01  -2.63107664E-01
        26   0.00000000E+00  -4.67038684E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.53188322E-03  -2.67637528E-01  -2.69039146E-01
        27   0.00000000E+00  -4.67038684E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.53188322E-03  -2.67637528E-01  -2.69039146E-01
        28   0.00000000E+00   2.99223765E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49951864E-01
        29   0.00000000E+00  -2.00938941E-04        29   1.11471922E-02   1.11981697E-02  -1.04914750E-04  -1.10148857E-04  -2.61657387E-01  -2.62952594E-01
        30   0.00000000E+00  -2.00938941E-04        30   1.11471922E-02   1.11981697E-02   1.04914750E-04   1.10148857E-04  -2.61657387E-01  -2.62952594E-01
        31   0.00000000E+00  -2.23719096E-04        31  -2.22681557E-02  -2.24000560E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62668001E-01
        32   0.00000000E+00   1.28594381E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.66818266E-03  -2.59860722E-01  -2.60837515E-01
        33   0.00000000E+00  -4.83826294E-04        33   0.00000000E+00   0.00000000E+00   8.10466446E-03   8.07413577E-03  -2.63690110E-01  -2.65194578E-01
        34   0.00000000E+00  -1.68229740E-04        34   0.00000000E+00   0.00000000E+00  -1.61568715E-02  -1.57547296E-02  -2.61827874E-01  -2.63107664E-01
        35   0.00000000E+00   7.45197313E-05        35   0.00000000E+00   0.00000000E+00   2.20320975E-03   2.63604542E-03  -2.55637903E-01  -2.56649373E-01
        36   0.00000000E+00   7.45197313E-05        36   0.00000000E+00   0.00000000E+00  -2.20320975E-03  -2.63604542E-03  -2.55637903E-01  -2.56649373E-01
        37   0.00000000E+00  -7.74914262E-04        37   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.73355382E-01  -2.74772873E-01
        38   0.00000000E+00  -2.00263682E-04        38   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63095464E-01
        39   0.00000000E+00  -1.94218462E-04        39  -4.40379664E-02  -4.42272419E-02  -1.59994994E-03  -1.71363021E-03  -2.59598435E-01  -2.60873678E-01
        40   0.00000000E+00  -1.94218462E-04        40  -4.40379664E-02  -4.42272419E-02   1.59994994E-03   1.71363021E-03  -2.59598435E-01  -2.60873678E-01
        41   0.00000000E+00  -5.77488010E-04        41   8.69612136E-02   8.75950576E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56471495E-01
        42   0.00000000E+00  -7.39694502E-04        42   0.00000000E+00   0.00000000E+00  -3.24973439E-02  -3.54993849E-02  -2.69303049E-01  -2.69963728E-01
        43   0.00000000E+00   1.21300824E-03        43   0.00000000E+00   0.00000000E+00  -3.17629406E-02  -2.87803319E-02  -2.53696980E-01  -2.53551619E-01
        44   0.00000000E+00   2.10056665E-04        44   0.00000000E+00   0.00000000E+00   6.34078522E-02   6.39322713E-02  -2.62365562E-01  -2.62966966E-01
        45   0.00000000E+00  -1.02578574E-03        45   0.00000000E+00   0.00000000E+00  -1.20258532E-02  -9.27029021E-03  -2.83230483E-01  -2.84717436E-01
        46   0.00000000E+00  -1.02578574E-03        46   0.00000000E+00   0.00000000E+00   1.20258532E-02   9.27029021E-03  -2.83230483E-01  -2.84717436E-01
        47   0.00000000E+00   5.27778134E-04        47   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.04518191E-01  -1.99935804E-01
        48   0.00000000E+00  -1.94218462E-04        48   4.40379664E-02   4.42272419E-02  -1.59994994E-03  -1.71363021E-03  -2.59598435E-01  -2.60873678E-01
        49   0.00000000E+00  -1.94218462E-04        49   4.40379664E-02   4.42272419E-02   1.59994994E-03   1.71363021E-03  -2.59598435E-01  -2.60873678E-01
        50   0.00000000E+00  -5.77488010E-04        50  -8.69612136E-02  -8.75950576E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56471495E-01
        51   0.00000000E+00   1.21300824E-03        51   0.00000000E+00   0.00000000E+00   3.17629406E-02   2.87803319E-02  -2.53696980E-01  -2.53551619E-01
        52   0.00000000E+00  -7.39694502E-04        52   0.00000000E+00   0.00000000E+00   3.24973439E-02   3.54993849E-02  -2.69303049E-01  -2.69963728E-01
        53   0.00000000E+00   2.10056665E-04        53   0.00000000E+00   0.00000000E+00  -6.34078522E-02  -6.39322713E-02  -2.62365562E-01  -2.62966966E-01
        54   0.00000000E+00   6.56504852E-04        54   0.00000000E+00   0.00000000E+00   6.74077270E-03   1.07069069E-02  -2.35376242E-01  -2.33563105E-01
        55   0.00000000E+00   6.56504852E-04        55   0.00000000E+00   0.00000000E+00  -6.74077270E-03  -1.07069069E-02  -2.35376242E-01  -2.33563105E-01
        56   0.00000000E+00  -2.35206600E-03        56   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.03452801E-01  -3.02700057E-01
