################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -1.80267616E-04         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63038919E-01
         1   0.00000000E+00  -1.80303457E-04         1  -2.22943844E-03  -2.24105666E-03   0.00000000E+00  -4.42627529E-06  -2.61788531E-01  -2.63033200E-01
         2   0.00000000E+00  -1.80303457E-04         2  -2.22943844E-03  -2.24105666E-03   0.00000000E+00   4.42627529E-06  -2.61788531E-01  -2.63033200E-01
         3   0.00000000E+00  -1.81217281E-04         3   4.45887688E-03   4.48539853E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63021805E-01
         4   0.00000000E+00  -2.40467623E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57778308E-03  -2.62168846E-01  -2.63472833E-01
         5   0.00000000E+00  -1.18279719E-04         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56152206E-03  -2.61408215E-01  -2.62598680E-01
         6   0.00000000E+00  -1.78999755E-04         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14266013E-03  -2.61788531E-01  -2.63039428E-01
         7   0.00000000E+00  -2.35801183E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.17349308E-04  -2.62981936E-01  -2.64265866E-01
         8   0.00000000E+00  -2.35801183E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.17349308E-04  -2.62981936E-01  -2.64265866E-01
         9   0.00000000E+00  -7.04548820E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60532147E-01
        10   0.00000000E+00  -1.80303457E-04        10   2.22943844E-03   2.24105666E-03   0.00000000E+00  -4.42627529E-06  -2.61788531E-01  -2.63033200E-01
        11   0.00000000E+00  -1.80303457E-04        11   2.22943844E-03   2.24105666E-03   0.00000000E+00   4.42627529E-06  -2.61788531E-01  -2.63033200E-01
        12   0.00000000E+00  -1.81217281E-04        12  -4.45887688E-03  -4.48539853E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63021805E-01
        13   0.00000000E+00  -1.18279719E-04        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56152206E-03  -2.61408215E-01  -2.62598680E-01
        14   0.00000000E+00  -2.40467623E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.57778308E-03  -2.62168846E-01  -2.63472833E-01
        15   0.00000000E+00  -1.78999755E-04        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14266013E-03  -2.61788531E-01  -2.63039428E-01
        16   0.00000000E+00  -1.24429293E-04        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.21484169E-04  -2.60582011E-01  -2.61791814E-01
        17   0.00000000E+00  -1.24429293E-04        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.21484169E-04  -2.60582011E-01  -2.61791814E-01
        18   0.00000000E+00  -2.93126311E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65487093E-01
        19   0.00000000E+00  -1.80267616E-04        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63038919E-01
        20   0.00000000E+00  -1.81093534E-04        20  -1.11471922E-02  -1.11959444E-02  -1.04914750E-04  -1.10459123E-04  -2.61657387E-01  -2.62896205E-01
        21   0.00000000E+00  -1.81093534E-04        21  -1.11471922E-02  -1.11959444E-02   1.04914750E-04   1.10459123E-04  -2.61657387E-01  -2.62896205E-01
        22   0.00000000E+00  -2.04033102E-04        22   2.22681557E-02   2.23937932E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62611969E-01
        23   0.00000000E+00  -4.59404339E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.06327070E-03  -2.63690110E-01  -2.65136421E-01
        24   0.00000000E+00   1.44151660E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.65574658E-03  -2.59860722E-01  -2.60782709E-01
        25   0.00000000E+00  -1.49002307E-04        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57295954E-02  -2.61827874E-01  -2.63050270E-01
        26   0.00000000E+00  -4.51071574E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.54002639E-03  -2.67637528E-01  -2.68985881E-01
        27   0.00000000E+00  -4.51071574E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.54002639E-03  -2.67637528E-01  -2.68985881E-01
        28   0.00000000E+00   3.25446834E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49889951E-01
        29   0.00000000E+00  -1.81093534E-04        29   1.11471922E-02   1.11959444E-02  -1.04914750E-04  -1.10459123E-04  -2.61657387E-01  -2.62896205E-01
        30   0.00000000E+00  -1.81093534E-04        30   1.11471922E-02   1.11959444E-02   1.04914750E-04   1.10459123E-04  -2.61657387E-01  -2.62896205E-01
        31   0.00000000E+00  -2.04033102E-04        31  -2.22681557E-02  -2.23937932E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62611969E-01
        32   0.00000000E+00   1.44151660E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.65574658E-03  -2.59860722E-01  -2.60782709E-01
        33   0.00000000E+00  -4.59404339E-04        33   0.00000000E+00   0.00000000E+00   8.10466446E-03   8.06327070E-03  -2.63690110E-01  -2.65136421E-01
        34   0.00000000E+00  -1.49002307E-04        34   0.00000000E+00   0.00000000E+00  -1.61568715E-02  -1.57295954E-02  -2.61827874E-01  -2.63050270E-01
        35   0.00000000E+00   9.77416954E-05        35   0.00000000E+00   0.00000000E+00   2.20320975E-03   2.64243875E-03  -2.55637903E-01  -2.56588557E-01
        36   0.00000000E+00   9.77416954E-05        36   0.00000000E+00   0.00000000E+00  -2.20320975E-03  -2.64243875E-03  -2.55637903E-01  -2.56588557E-01
