################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -9.58845999E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63072913E-01
         1   0.00000000E+00  -9.59136195E-05         1  -2.22943844E-03  -2.24150584E-03   0.00000000E+00  -4.41027770E-06  -2.61788531E-01  -2.63067185E-01
         2   0.00000000E+00  -9.59136195E-05         2  -2.22943844E-03  -2.24150584E-03   0.00000000E+00   4.41027770E-06  -2.61788531E-01  -2.63067185E-01
         3   0.00000000E+00  -9.68192230E-05         3   4.45887688E-03   4.48470149E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63055771E-01
         4   0.00000000E+00  -1.57012609E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.58061944E-03  -2.62168846E-01  -2.63507378E-01
         5   0.00000000E+00  -3.29670175E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56443844E-03  -2.61408215E-01  -2.62632117E-01
         6   0.00000000E+00  -9.45759756E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14681765E-03  -2.61788531E-01  -2.63073468E-01
         7   0.00000000E+00  -1.50515835E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.15425628E-04  -2.62981936E-01  -2.64298687E-01
         8   0.00000000E+00  -1.50515835E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.15425628E-04  -2.62981936E-01  -2.64298687E-01
         9   0.00000000E+00   1.22147258E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60570115E-01
        10   0.00000000E+00  -9.59136195E-05        10   2.22943844E-03   2.24150584E-03   0.00000000E+00  -4.41027770E-06  -2.61788531E-01  -2.63067185E-01
        11   0.00000000E+00  -9.59136195E-05        11   2.22943844E-03   2.24150584E-03   0.00000000E+00   4.41027770E-06  -2.61788531E-01  -2.63067185E-01
        12   0.00000000E+00  -9.68192230E-05        12  -4.45887688E-03  -4.48470149E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63055771E-01
        13   0.00000000E+00  -3.29670175E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56443844E-03  -2.61408215E-01  -2.62632117E-01
        14   0.00000000E+00  -1.57012609E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.58061944E-03  -2.62168846E-01  -2.63507378E-01
        15   0.00000000E+00  -9.45759756E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14681765E-03  -2.61788531E-01  -2.63073468E-01
        16   0.00000000E+00  -4.09089375E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.19653477E-04  -2.60582011E-01  -2.61827032E-01
        17   0.00000000E+00  -4.09089375E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.19653477E-04  -2.60582011E-01  -2.61827032E-01
        18   0.00000000E+00  -2.06926468E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65517077E-01
        19   0.00000000E+00  -9.58845999E-05        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63072913E-01
        20   0.00000000E+00  -9.65395094E-05        20  -1.11471922E-02  -1.11981955E-02  -1.04914750E-04  -1.10058378E-04  -2.61657387E-01  -2.62929979E-01
        21   0.00000000E+00  -9.65395094E-05        21  -1.11471922E-02  -1.11981955E-02   1.04914750E-04   1.10058378E-04  -2.61657387E-01  -2.62929979E-01
        22   0.00000000E+00  -1.19272441E-04        22   2.22681557E-02   2.23902236E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62645265E-01
