################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -1.21424702E-04         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63076439E-01
         1   0.00000000E+00  -1.21462358E-04         1  -2.22943844E-03  -2.24148753E-03   0.00000000E+00  -4.42784691E-06  -2.61788531E-01  -2.63070715E-01
         2   0.00000000E+00  -1.21462358E-04         2  -2.22943844E-03  -2.24148753E-03   0.00000000E+00   4.42784691E-06  -2.61788531E-01  -2.63070715E-01
         3   0.00000000E+00  -1.22383617E-04         3   4.45887688E-03   4.48514827E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63059309E-01
         4   0.00000000E+00  -1.81781919E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57796996E-03  -2.62168846E-01  -2.63510422E-01
         5   0.00000000E+00  -5.92918209E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56172021E-03  -2.61408215E-01  -2.62636119E-01
         6   0.00000000E+00  -1.20144895E-04         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14193312E-03  -2.61788531E-01  -2.63076960E-01
         7   0.00000000E+00  -1.77494520E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.17523072E-04  -2.62981936E-01  -2.64302876E-01
         8   0.00000000E+00  -1.77494520E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.17523072E-04  -2.62981936E-01  -2.64302876E-01
         9   0.00000000E+00  -1.05151662E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60571794E-01
        10   0.00000000E+00  -1.21462358E-04        10   2.22943844E-03   2.24148753E-03   0.00000000E+00  -4.42784691E-06  -2.61788531E-01  -2.63070715E-01
        11   0.00000000E+00  -1.21462358E-04        11   2.22943844E-03   2.24148753E-03   0.00000000E+00   4.42784691E-06  -2.61788531E-01  -2.63070715E-01
        12   0.00000000E+00  -1.22383617E-04        12  -4.45887688E-03  -4.48514827E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63059309E-01
        13   0.00000000E+00  -5.92918209E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56172021E-03  -2.61408215E-01  -2.62636119E-01
        14   0.00000000E+00  -1.81781919E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.57796996E-03  -2.62168846E-01  -2.63510422E-01
        15   0.00000000E+00  -1.20144895E-04        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14193312E-03  -2.61788531E-01  -2.63076960E-01
        16   0.00000000E+00  -6.50371259E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.21679279E-04  -2.60582011E-01  -2.61829839E-01
        17   0.00000000E+00  -6.50371259E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.21679279E-04  -2.60582011E-01  -2.61829839E-01
        18   0.00000000E+00  -2.35357536E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65522485E-01
        19   0.00000000E+00  -1.21424702E-04        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63076439E-01
        20   0.00000000E+00  -1.22295723E-04        20  -1.11471922E-02  -1.11980927E-02  -1.04914750E-04  -1.10498029E-04  -2.61657387E-01  -2.62933619E-01
        21   0.00000000E+00  -1.22295723E-04        21  -1.11471922E-02  -1.11980927E-02   1.04914750E-04   1.10498029E-04  -2.61657387E-01  -2.62933619E-01
        22   0.00000000E+00  -1.45420544E-04        22   2.22681557E-02   2.23925261E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62649090E-01
