################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -1.17883986E-04         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63078976E-01
         1   0.00000000E+00  -1.17913761E-04         1  -2.22943844E-03  -2.24151594E-03   0.00000000E+00  -4.41278149E-06  -2.61788531E-01  -2.63073251E-01
         2   0.00000000E+00  -1.17913761E-04         2  -2.22943844E-03  -2.24151594E-03   0.00000000E+00   4.41278149E-06  -2.61788531E-01  -2.63073251E-01
         3   0.00000000E+00  -1.18820214E-04         3   4.45887688E-03   4.48513757E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63061842E-01
         4   0.00000000E+00  -1.78904280E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.58025645E-03  -2.62168846E-01  -2.63513253E-01
         5   0.00000000E+00  -5.50737890E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56406183E-03  -2.61408215E-01  -2.62638372E-01
         6   0.00000000E+00  -1.16584062E-04         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14649390E-03  -2.61788531E-01  -2.63079522E-01
         7   0.00000000E+00  -1.72613343E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.15729147E-04  -2.62981936E-01  -2.64305201E-01
         8   0.00000000E+00  -1.72613343E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.15729147E-04  -2.62981936E-01  -2.64305201E-01
         9   0.00000000E+00  -9.60655676E-06         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60574860E-01
        10   0.00000000E+00  -1.17913761E-04        10   2.22943844E-03   2.24151594E-03   0.00000000E+00  -4.41278149E-06  -2.61788531E-01  -2.63073251E-01
        11   0.00000000E+00  -1.17913761E-04        11   2.22943844E-03   2.24151594E-03   0.00000000E+00   4.41278149E-06  -2.61788531E-01  -2.63073251E-01
        12   0.00000000E+00  -1.18820214E-04        12  -4.45887688E-03  -4.48513757E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63061842E-01
        13   0.00000000E+00  -5.50737890E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56406183E-03  -2.61408215E-01  -2.62638372E-01
        14   0.00000000E+00  -1.78904280E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.58025645E-03  -2.62168846E-01  -2.63513253E-01
        15   0.00000000E+00  -1.16584062E-04        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14649390E-03  -2.61788531E-01  -2.63079522E-01
        16   0.00000000E+00  -6.28181457E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.19937550E-04  -2.60582011E-01  -2.61832638E-01
        17   0.00000000E+00  -6.28181457E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.19937550E-04  -2.60582011E-01  -2.61832638E-01
        18   0.00000000E+00  -2.29124409E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65524468E-01
        19   0.00000000E+00  -1.17883986E-04        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63078976E-01
        20   0.00000000E+00  -1.18557905E-04        20  -1.11471922E-02  -1.11982464E-02  -1.04914750E-04  -1.10121172E-04  -2.61657387E-01  -2.62936106E-01
        21   0.00000000E+00  -1.18557905E-04        21  -1.11471922E-02  -1.11982464E-02   1.04914750E-04   1.10121172E-04  -2.61657387E-01  -2.62936106E-01
        22   0.00000000E+00  -1.41312323E-04        22   2.22681557E-02   2.23924223E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62651517E-01
        23   0.00000000E+00  -4.01095989E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.07501247E-03  -2.63690110E-01  -2.65178224E-01
        24   0.00000000E+00   2.10661965E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.66913986E-03  -2.59860722E-01  -2.60820924E-01
        25   0.00000000E+00  -8.58219658E-05        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57487762E-02  -2.61827874E-01  -2.63091213E-01
        26   0.00000000E+00  -3.84347621E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.53119330E-03  -2.67637528E-01  -2.69022830E-01
        27   0.00000000E+00  -3.84347621E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.53119330E-03  -2.67637528E-01  -2.69022830E-01
        28   0.00000000E+00   3.80958857E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49942935E-01
        29   0.00000000E+00  -1.18557905E-04        29   1.11471922E-02   1.11982464E-02  -1.04914750E-04  -1.10121172E-04  -2.61657387E-01  -2.62936106E-01
        30   0.00000000E+00  -1.18557905E-04        30   1.11471922E-02   1.11982464E-02   1.04914750E-04   1.10121172E-04  -2.61657387E-01  -2.62936106E-01
        31   0.00000000E+00  -1.41312323E-04        31  -2.22681557E-02  -2.23924223E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62651517E-01
        32   0.00000000E+00   2.10661965E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.66913986E-03  -2.59860722E-01  -2.60820924E-01
        33   0.00000000E+00  -4.01095989E-04        33   0.00000000E+00   0.00000000E+00   8.10466446E-03   8.07501247E-03  -2.63690110E-01  -2.65178224E-01
        34   0.00000000E+00  -8.58219658E-05        34   0.00000000E+00   0.00000000E+00  -1.61568715E-02  -1.57487762E-02  -2.61827874E-01  -2.63091213E-01
        35   0.00000000E+00   1.56574102E-04        35   0.00000000E+00   0.00000000E+00   2.20320975E-03   2.63543772E-03  -2.55637903E-01  -2.56632806E-01
        36   0.00000000E+00   1.56574102E-04        36   0.00000000E+00   0.00000000E+00  -2.20320975E-03  -2.63543772E-03  -2.55637903E-01  -2.56632806E-01
        37   0.00000000E+00  -6.91903443E-04        37   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.73355382E-01  -2.74748883E-01
        38   0.00000000E+00  -1.17883986E-04        38   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63078976E-01
        39   0.00000000E+00  -1.11816946E-04        39  -4.40379664E-02  -4.42276035E-02  -1.59994994E-03  -1.71318547E-03  -2.59598435E-01  -2.60857182E-01
        40   0.00000000E+00  -1.11816946E-04        40  -4.40379664E-02  -4.42276035E-02   1.59994994E-03   1.71318547E-03  -2.59598435E-01  -2.60857182E-01
        41   0.00000000E+00  -4.94688703E-04        41   8.69612136E-02   8.75644345E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56455101E-01
        42   0.00000000E+00  -6.55641239E-04        42   0.00000000E+00   0.00000000E+00  -3.24973439E-02  -3.55025199E-02  -2.69303049E-01  -2.69947905E-01
        43   0.00000000E+00   1.29431220E-03        43   0.00000000E+00   0.00000000E+00  -3.17629406E-02  -2.87846725E-02  -2.53696980E-01  -2.53534910E-01
        44   0.00000000E+00   2.92852174E-04        44   0.00000000E+00   0.00000000E+00   6.34078522E-02   6.39083964E-02  -2.62365562E-01  -2.62951018E-01
        45   0.00000000E+00  -9.42260208E-04        45   0.00000000E+00   0.00000000E+00  -1.20258532E-02  -9.26711141E-03  -2.83230483E-01  -2.84702304E-01
        46   0.00000000E+00  -9.42260208E-04        46   0.00000000E+00   0.00000000E+00   1.20258532E-02   9.26711141E-03  -2.83230483E-01  -2.84702304E-01
        47   0.00000000E+00   6.07431162E-04        47   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.04518191E-01  -1.99949442E-01
        48   0.00000000E+00  -1.11816946E-04        48   4.40379664E-02   4.42276035E-02  -1.59994994E-03  -1.71318547E-03  -2.59598435E-01  -2.60857182E-01
        49   0.00000000E+00  -1.11816946E-04        49   4.40379664E-02   4.42276035E-02   1.59994994E-03   1.71318547E-03  -2.59598435E-01  -2.60857182E-01
        50   0.00000000E+00  -4.94688703E-04        50  -8.69612136E-02  -8.75644345E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56455101E-01
        51   0.00000000E+00   1.29431220E-03        51   0.00000000E+00   0.00000000E+00   3.17629406E-02   2.87846725E-02  -2.53696980E-01  -2.53534910E-01
        52   0.00000000E+00  -6.55641239E-04        52   0.00000000E+00   0.00000000E+00   3.24973439E-02   3.55025199E-02  -2.69303049E-01  -2.69947905E-01
        53   0.00000000E+00   2.92852174E-04        53   0.00000000E+00   0.00000000E+00  -6.34078522E-02  -6.39083964E-02  -2.62365562E-01  -2.62951018E-01
