################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -3.46047626E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63184816E-01
         1   0.00000000E+00  -3.46480110E-05         1  -2.22943844E-03  -2.24257514E-03   0.00000000E+00  -4.43819380E-06  -2.61788531E-01  -2.63179103E-01
         2   0.00000000E+00  -3.46480110E-05         2  -2.22943844E-03  -2.24257514E-03   0.00000000E+00   4.43819380E-06  -2.61788531E-01  -2.63179103E-01
         3   0.00000000E+00  -3.55688501E-05         3   4.45887688E-03   4.48568355E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63167725E-01
         4   0.00000000E+00  -9.36501507E-05         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57752783E-03  -2.62168846E-01  -2.63618577E-01
         5   0.00000000E+00   2.62310647E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56119771E-03  -2.61408215E-01  -2.62744741E-01
         6   0.00000000E+00  -3.33696442E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.13932833E-03  -2.61788531E-01  -2.63185290E-01
         7   0.00000000E+00  -9.10011235E-05         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.18784304E-04  -2.62981936E-01  -2.64414593E-01
         8   0.00000000E+00  -9.10011235E-05         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.18784304E-04  -2.62981936E-01  -2.64414593E-01
         9   0.00000000E+00   7.68600048E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60675115E-01
        10   0.00000000E+00  -3.46480110E-05        10   2.22943844E-03   2.24257514E-03   0.00000000E+00  -4.43819380E-06  -2.61788531E-01  -2.63179103E-01
        11   0.00000000E+00  -3.46480110E-05        11   2.22943844E-03   2.24257514E-03   0.00000000E+00   4.43819380E-06  -2.61788531E-01  -2.63179103E-01
        12   0.00000000E+00  -3.55688501E-05        12  -4.45887688E-03  -4.48568355E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63167725E-01
        13   0.00000000E+00   2.62310647E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56119771E-03  -2.61408215E-01  -2.62744741E-01
