################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00   4.18728508E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63058517E-01
         1   0.00000000E+00   4.18338841E-05         1  -2.22943844E-03  -2.24164341E-03   0.00000000E+00  -4.42906628E-06  -2.61788531E-01  -2.63052796E-01
         2   0.00000000E+00   4.18338841E-05         2  -2.22943844E-03  -2.24164341E-03   0.00000000E+00   4.42906628E-06  -2.61788531E-01  -2.63052796E-01
         3   0.00000000E+00   4.09121943E-05         3   4.45887688E-03   4.48237426E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63041393E-01
         4   0.00000000E+00  -1.82183741E-05         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57794484E-03  -2.62168846E-01  -2.63492377E-01
         5   0.00000000E+00   1.03740643E-04         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56168704E-03  -2.61408215E-01  -2.62618323E-01
         6   0.00000000E+00   4.31473492E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.13878901E-03  -2.61788531E-01  -2.63059033E-01
         7   0.00000000E+00  -1.43031149E-05         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.17672063E-04  -2.62981936E-01  -2.64285440E-01
         8   0.00000000E+00  -1.43031149E-05         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.17672063E-04  -2.62981936E-01  -2.64285440E-01
         9   0.00000000E+00   1.52976272E-04         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60555991E-01
        10   0.00000000E+00   4.18338841E-05        10   2.22943844E-03   2.24164341E-03   0.00000000E+00  -4.42906628E-06  -2.61788531E-01  -2.63052796E-01
        11   0.00000000E+00   4.18338841E-05        11   2.22943844E-03   2.24164341E-03   0.00000000E+00   4.42906628E-06  -2.61788531E-01  -2.63052796E-01
        12   0.00000000E+00   4.09121943E-05        12  -4.45887688E-03  -4.48237426E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63041393E-01
        13   0.00000000E+00   1.03740643E-04        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56168704E-03  -2.61408215E-01  -2.62618323E-01
        14   0.00000000E+00  -1.82183741E-05        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.57794484E-03  -2.62168846E-01  -2.63492377E-01
        15   0.00000000E+00   4.31473492E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.13878901E-03  -2.61788531E-01  -2.63059033E-01
        16   0.00000000E+00   9.83585567E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.21816447E-04  -2.60582011E-01  -2.61811429E-01
        17   0.00000000E+00   9.83585567E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.21816447E-04  -2.60582011E-01  -2.61811429E-01
        18   0.00000000E+00  -7.22746678E-05        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65502459E-01
        19   0.00000000E+00   4.18728508E-05        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63058517E-01
        20   0.00000000E+00   4.09689921E-05        20  -1.11471922E-02  -1.11988727E-02  -1.04914750E-04  -1.10528643E-04  -2.61657387E-01  -2.62915743E-01
        21   0.00000000E+00   4.09689921E-05        21  -1.11471922E-02  -1.11988727E-02   1.04914750E-04   1.10528643E-04  -2.61657387E-01  -2.62915743E-01
        22   0.00000000E+00   1.78331005E-05        22   2.22681557E-02   2.23786707E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62631310E-01
        23   0.00000000E+00  -2.36841008E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.06405675E-03  -2.63690110E-01  -2.65155626E-01
        24   0.00000000E+00   3.65587412E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.65661183E-03  -2.59860722E-01  -2.60802429E-01
        25   0.00000000E+00   7.33023722E-05        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57102568E-02  -2.61827874E-01  -2.63070020E-01
        26   0.00000000E+00  -2.32084042E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.54153856E-03  -2.67637528E-01  -2.69005292E-01
        27   0.00000000E+00  -2.32084042E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.54153856E-03  -2.67637528E-01  -2.69005292E-01
        28   0.00000000E+00   5.54035933E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49930866E-01
        29   0.00000000E+00   4.09689921E-05        29   1.11471922E-02   1.11988727E-02  -1.04914750E-04  -1.10528643E-04  -2.61657387E-01  -2.62915743E-01
        30   0.00000000E+00   4.09689921E-05        30   1.11471922E-02   1.11988727E-02   1.04914750E-04   1.10528643E-04  -2.61657387E-01  -2.62915743E-01
        31   0.00000000E+00   1.78331005E-05        31  -2.22681557E-02  -2.23786707E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62631310E-01
        32   0.00000000E+00   3.65587412E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.65661183E-03  -2.59860722E-01  -2.60802429E-01
        33   0.00000000E+00  -2.36841008E-04        33   0.00000000E+00   0.00000000E+00   8.10466446E-03   8.06405675E-03  -2.63690110E-01  -2.65155626E-01
        34   0.00000000E+00   7.33023722E-05        34   0.00000000E+00   0.00000000E+00  -1.61568715E-02  -1.57102568E-02  -2.61827874E-01  -2.63070020E-01
        35   0.00000000E+00   3.23158820E-04        35   0.00000000E+00   0.00000000E+00   2.20320975E-03   2.64418773E-03  -2.55637903E-01  -2.56608139E-01
        36   0.00000000E+00   3.23158820E-04        36   0.00000000E+00   0.00000000E+00  -2.20320975E-03  -2.64418773E-03  -2.55637903E-01  -2.56608139E-01
        37   0.00000000E+00  -5.47485861E-04        37   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.73355382E-01  -2.74721025E-01
        38   0.00000000E+00   4.18728508E-05        38   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63058517E-01
        39   0.00000000E+00   4.42269359E-05        39  -4.40379664E-02  -4.42293829E-02  -1.59994994E-03  -1.71978697E-03  -2.59598435E-01  -2.60838124E-01
        40   0.00000000E+00   4.42269359E-05        40  -4.40379664E-02  -4.42293829E-02   1.59994994E-03   1.71978697E-03  -2.59598435E-01  -2.60838124E-01
        41   0.00000000E+00  -3.44878304E-04        41   8.69612136E-02   8.75133468E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56438109E-01
        42   0.00000000E+00  -4.80799609E-04        42   0.00000000E+00   0.00000000E+00  -3.24973439E-02  -3.54658038E-02  -2.69303049E-01  -2.69918999E-01
        43   0.00000000E+00   1.43365609E-03        43   0.00000000E+00   0.00000000E+00  -3.17629406E-02  -2.87245111E-02  -2.53696980E-01  -2.53520751E-01
        44   0.00000000E+00   4.43227450E-04        44   0.00000000E+00   0.00000000E+00   6.34078522E-02   6.37547478E-02  -2.62365562E-01  -2.62920098E-01
        45   0.00000000E+00  -8.15744716E-04        45   0.00000000E+00   0.00000000E+00  -1.20258532E-02  -9.31699080E-03  -2.83230483E-01  -2.84682849E-01
        46   0.00000000E+00  -8.15744716E-04        46   0.00000000E+00   0.00000000E+00   1.20258532E-02   9.31699080E-03  -2.83230483E-01  -2.84682849E-01
        47   0.00000000E+00   8.09141114E-04        47   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.04518191E-01  -1.99971654E-01
        48   0.00000000E+00   4.42269359E-05        48   4.40379664E-02   4.42293829E-02  -1.59994994E-03  -1.71978697E-03  -2.59598435E-01  -2.60838124E-01
        49   0.00000000E+00   4.42269359E-05        49   4.40379664E-02   4.42293829E-02   1.59994994E-03   1.71978697E-03  -2.59598435E-01  -2.60838124E-01
        50   0.00000000E+00  -3.44878304E-04        50  -8.69612136E-02  -8.75133468E-02   0.00000000E+00   0.00000000E+00  -2.55139558E-01  -2.56438109E-01
        51   0.00000000E+00   1.43365609E-03        51   0.00000000E+00   0.00000000E+00   3.17629406E-02   2.87245111E-02  -2.53696980E-01  -2.53520751E-01
        52   0.00000000E+00  -4.80799609E-04        52   0.00000000E+00   0.00000000E+00   3.24973439E-02   3.54658038E-02  -2.69303049E-01  -2.69918999E-01
        53   0.00000000E+00   4.43227450E-04        53   0.00000000E+00   0.00000000E+00  -6.34078522E-02  -6.37547478E-02  -2.62365562E-01  -2.62920098E-01
        54   0.00000000E+00   9.20610779E-04        54   0.00000000E+00   0.00000000E+00   6.74077270E-03   1.07305949E-02  -2.35376242E-01  -2.33505420E-01
        55   0.00000000E+00   9.20610779E-04        55   0.00000000E+00   0.00000000E+00  -6.74077270E-03  -1.07305949E-02  -2.35376242E-01  -2.33505420E-01
        56   0.00000000E+00  -2.17972418E-03        56   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.03452801E-01  -3.02607935E-01
