################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -5.38347253E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63106728E-01
         1   0.00000000E+00  -5.38696710E-05         1  -2.22943844E-03  -2.24187339E-03   0.00000000E+00  -4.42310687E-06  -2.61788531E-01  -2.63101003E-01
         2   0.00000000E+00  -5.38696710E-05         2  -2.22943844E-03  -2.24187339E-03   0.00000000E+00   4.42310687E-06  -2.61788531E-01  -2.63101003E-01
         3   0.00000000E+00  -5.47885258E-05         3   4.45887688E-03   4.48464248E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63089591E-01
         4   0.00000000E+00  -1.14627289E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57906207E-03  -2.62168846E-01  -2.63540735E-01
         5   0.00000000E+00   8.73162505E-06         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56283812E-03  -2.61408215E-01  -2.62666381E-01
         6   0.00000000E+00  -5.25439785E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14286573E-03  -2.61788531E-01  -2.63107263E-01
         7   0.00000000E+00  -1.09598617E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.16953835E-04  -2.62981936E-01  -2.64333113E-01
         8   0.00000000E+00  -1.09598617E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.16953835E-04  -2.62981936E-01  -2.64333113E-01
         9   0.00000000E+00   5.64887682E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60603475E-01
