################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -9.15702251E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63030799E-01
         1   0.00000000E+00  -9.16098635E-05         1  -2.22943844E-03  -2.24115504E-03   0.00000000E+00  -4.43176964E-06  -2.61788531E-01  -2.63025080E-01
         2   0.00000000E+00  -9.16098635E-05         2  -2.22943844E-03  -2.24115504E-03   0.00000000E+00   4.43176964E-06  -2.61788531E-01  -2.63025080E-01
         3   0.00000000E+00  -9.25288952E-05         3   4.45887688E-03   4.48391941E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63013688E-01
         4   0.00000000E+00  -1.51302378E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57706075E-03  -2.62168846E-01  -2.63464748E-01
         5   0.00000000E+00  -3.00524041E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56077405E-03  -2.61408215E-01  -2.62590526E-01
         6   0.00000000E+00  -9.03118355E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.13951379E-03  -2.61788531E-01  -2.63031299E-01
         7   0.00000000E+00  -1.47637064E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.18004421E-04  -2.62981936E-01  -2.64257972E-01
         8   0.00000000E+00  -1.47637064E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.18004421E-04  -2.62981936E-01  -2.64257972E-01
         9   0.00000000E+00   1.92858699E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60525237E-01
        10   0.00000000E+00  -9.16098635E-05        10   2.22943844E-03   2.24115504E-03   0.00000000E+00  -4.43176964E-06  -2.61788531E-01  -2.63025080E-01
        11   0.00000000E+00  -9.16098635E-05        11   2.22943844E-03   2.24115504E-03   0.00000000E+00   4.43176964E-06  -2.61788531E-01  -2.63025080E-01
        12   0.00000000E+00  -9.25288952E-05        12  -4.45887688E-03  -4.48391941E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63013688E-01
        13   0.00000000E+00  -3.00524041E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56077405E-03  -2.61408215E-01  -2.62590526E-01
        14   0.00000000E+00  -1.51302378E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.57706075E-03  -2.62168846E-01  -2.63464748E-01
        15   0.00000000E+00  -9.03118355E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.13951379E-03  -2.61788531E-01  -2.63031299E-01
        16   0.00000000E+00  -3.52085199E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.22118506E-04  -2.60582011E-01  -2.61783449E-01
        17   0.00000000E+00  -3.52085199E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.22118506E-04  -2.60582011E-01  -2.61783449E-01
        18   0.00000000E+00  -2.05498913E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65477776E-01
        19   0.00000000E+00  -9.15702251E-05        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63030799E-01
        20   0.00000000E+00  -9.24910999E-05        20  -1.11471922E-02  -1.11964315E-02  -1.04914750E-04  -1.10596597E-04  -2.61657387E-01  -2.62888097E-01
        21   0.00000000E+00  -9.24910999E-05        21  -1.11471922E-02  -1.11964315E-02   1.04914750E-04   1.10596597E-04  -2.61657387E-01  -2.62888097E-01
        22   0.00000000E+00  -1.15561019E-04        22   2.22681557E-02   2.23864187E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62603907E-01
        23   0.00000000E+00  -3.68395402E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.05990829E-03  -2.63690110E-01  -2.65128486E-01
        24   0.00000000E+00   2.30481556E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.65174497E-03  -2.59860722E-01  -2.60774419E-01
        25   0.00000000E+00  -6.05406189E-05        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57138677E-02  -2.61827874E-01  -2.63041905E-01
        26   0.00000000E+00  -3.65136987E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.54350667E-03  -2.67637528E-01  -2.68978684E-01
        27   0.00000000E+00  -3.65136987E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.54350667E-03  -2.67637528E-01  -2.68978684E-01
        28   0.00000000E+00   4.19094895E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49888025E-01
        29   0.00000000E+00  -9.24910999E-05        29   1.11471922E-02   1.11964315E-02  -1.04914750E-04  -1.10596597E-04  -2.61657387E-01  -2.62888097E-01
        30   0.00000000E+00  -9.24910999E-05        30   1.11471922E-02   1.11964315E-02   1.04914750E-04   1.10596597E-04  -2.61657387E-01  -2.62888097E-01
        31   0.00000000E+00  -1.15561019E-04        31  -2.22681557E-02  -2.23864187E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62603907E-01
        32   0.00000000E+00   2.30481556E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.65174497E-03  -2.59860722E-01  -2.60774419E-01
        33   0.00000000E+00  -3.68395402E-04        33   0.00000000E+00   0.00000000E+00   8.10466446E-03   8.05990829E-03  -2.63690110E-01  -2.65128486E-01
        34   0.00000000E+00  -6.05406189E-05        34   0.00000000E+00   0.00000000E+00  -1.61568715E-02  -1.57138677E-02  -2.61827874E-01  -2.63041905E-01
        35   0.00000000E+00   1.88955744E-04        35   0.00000000E+00   0.00000000E+00   2.20320975E-03   2.64540132E-03  -2.55637903E-01  -2.56579037E-01
        36   0.00000000E+00   1.88955744E-04        36   0.00000000E+00   0.00000000E+00  -2.20320975E-03  -2.64540132E-03  -2.55637903E-01  -2.56579037E-01
        37   0.00000000E+00  -6.80138764E-04        37   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.73355382E-01  -2.74708449E-01
        38   0.00000000E+00  -9.15702251E-05        38   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63030799E-01
        39   0.00000000E+00  -8.95412641E-05        39  -4.40379664E-02  -4.42196290E-02  -1.59994994E-03  -1.72096343E-03  -2.59598435E-01  -2.60811468E-01
