################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -5.38281123E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63070238E-01
         1   0.00000000E+00  -5.38718728E-05         1  -2.22943844E-03  -2.24156242E-03   0.00000000E+00  -4.43933842E-06  -2.61788531E-01  -2.63064524E-01
         2   0.00000000E+00  -5.38718728E-05         2  -2.22943844E-03  -2.24156242E-03   0.00000000E+00   4.43933842E-06  -2.61788531E-01  -2.63064524E-01
         3   0.00000000E+00  -5.47961417E-05         3   4.45887688E-03   4.48402136E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63053140E-01
         4   0.00000000E+00  -1.13020240E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57633871E-03  -2.62168846E-01  -2.63503937E-01
         5   0.00000000E+00   7.14830793E-06         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56001416E-03  -2.61408215E-01  -2.62630219E-01
         6   0.00000000E+00  -5.25883357E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.13731891E-03  -2.61788531E-01  -2.63070717E-01
         7   0.00000000E+00  -1.10453217E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.18914238E-04  -2.62981936E-01  -2.64298582E-01
         8   0.00000000E+00  -1.10453217E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.18914238E-04  -2.62981936E-01  -2.64298582E-01
         9   0.00000000E+00   5.81023078E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60563038E-01
        10   0.00000000E+00  -5.38718728E-05        10   2.22943844E-03   2.24156242E-03   0.00000000E+00  -4.43933842E-06  -2.61788531E-01  -2.63064524E-01
        11   0.00000000E+00  -5.38718728E-05        11   2.22943844E-03   2.24156242E-03   0.00000000E+00   4.43933842E-06  -2.61788531E-01  -2.63064524E-01
        12   0.00000000E+00  -5.47961417E-05        12  -4.45887688E-03  -4.48402136E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63053140E-01
        13   0.00000000E+00   7.14830793E-06        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56001416E-03  -2.61408215E-01  -2.62630219E-01
