################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -3.48240924E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63079135E-01
         1   0.00000000E+00  -3.48531876E-05         1  -2.22943844E-03  -2.24167419E-03   0.00000000E+00  -4.41304265E-06  -2.61788531E-01  -2.63073402E-01
         2   0.00000000E+00  -3.48531876E-05         2  -2.22943844E-03  -2.24167419E-03   0.00000000E+00   4.41304265E-06  -2.61788531E-01  -2.63073402E-01
         3   0.00000000E+00  -3.57654057E-05         3   4.45887688E-03   4.48388421E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63061974E-01
         4   0.00000000E+00  -9.64455204E-05         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.58036351E-03  -2.62168846E-01  -2.63513616E-01
         5   0.00000000E+00   2.85692565E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56419227E-03  -2.61408215E-01  -2.62638307E-01
         6   0.00000000E+00  -3.35060230E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14516168E-03  -2.61788531E-01  -2.63079702E-01
         7   0.00000000E+00  -8.98415530E-05         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.15739940E-04  -2.62981936E-01  -2.64303937E-01
         8   0.00000000E+00  -8.98415530E-05         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.15739940E-04  -2.62981936E-01  -2.64303937E-01
         9   0.00000000E+00   7.40695084E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60579415E-01
        10   0.00000000E+00  -3.48531876E-05        10   2.22943844E-03   2.24167419E-03   0.00000000E+00  -4.41304265E-06  -2.61788531E-01  -2.63073402E-01
        11   0.00000000E+00  -3.48531876E-05        11   2.22943844E-03   2.24167419E-03   0.00000000E+00   4.41304265E-06  -2.61788531E-01  -2.63073402E-01
        12   0.00000000E+00  -3.57654057E-05        12  -4.45887688E-03  -4.48388421E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63061974E-01
        13   0.00000000E+00   2.85692565E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56419227E-03  -2.61408215E-01  -2.62638307E-01
        14   0.00000000E+00  -9.64455204E-05        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.58036351E-03  -2.62168846E-01  -2.63513616E-01
        15   0.00000000E+00  -3.35060230E-05        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14516168E-03  -2.61788531E-01  -2.63079702E-01
        16   0.00000000E+00   2.05504309E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.19988106E-04  -2.60582011E-01  -2.61834218E-01
        17   0.00000000E+00   2.05504309E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.19988106E-04  -2.60582011E-01  -2.61834218E-01
        18   0.00000000E+00  -1.46641779E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65520198E-01
        19   0.00000000E+00  -3.48240924E-05        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63079135E-01
        20   0.00000000E+00  -3.54807043E-05        20  -1.11471922E-02  -1.11990301E-02  -1.04914750E-04  -1.10127095E-04  -2.61657387E-01  -2.62936079E-01
        21   0.00000000E+00  -3.54807043E-05        21  -1.11471922E-02  -1.11990301E-02   1.04914750E-04   1.10127095E-04  -2.61657387E-01  -2.62936079E-01
        22   0.00000000E+00  -5.83784945E-05        22   2.22681557E-02   2.23861098E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62651005E-01
        23   0.00000000E+00  -3.21225651E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.07534217E-03  -2.63690110E-01  -2.65179182E-01
        24   0.00000000E+00   2.96464770E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.67004927E-03  -2.59860722E-01  -2.60819790E-01
        25   0.00000000E+00  -2.31199994E-06        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57421520E-02  -2.61827874E-01  -2.63091896E-01
        26   0.00000000E+00  -3.02512701E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.53084088E-03  -2.67637528E-01  -2.69015918E-01
        27   0.00000000E+00  -3.02512701E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.53084088E-03  -2.67637528E-01  -2.69015918E-01
        28   0.00000000E+00   4.67454806E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49964673E-01
