################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -1.31527196E-04         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63080961E-01
         1   0.00000000E+00  -1.31561775E-04         1  -2.22943844E-03  -2.24150700E-03   0.00000000E+00  -4.42378753E-06  -2.61788531E-01  -2.63075237E-01
         2   0.00000000E+00  -1.31561775E-04         2  -2.22943844E-03  -2.24150700E-03   0.00000000E+00   4.42378753E-06  -2.61788531E-01  -2.63075237E-01
         3   0.00000000E+00  -1.32478751E-04         3   4.45887688E-03   4.48537792E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63063829E-01
         4   0.00000000E+00  -1.92258974E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.57859691E-03  -2.62168846E-01  -2.63514940E-01
         5   0.00000000E+00  -6.90182161E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56236391E-03  -2.61408215E-01  -2.62640645E-01
         6   0.00000000E+00  -1.30242650E-04         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14339460E-03  -2.61788531E-01  -2.63081489E-01
         7   0.00000000E+00  -1.87162223E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.17039624E-04  -2.62981936E-01  -2.64307312E-01
         8   0.00000000E+00  -1.87162223E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.17039624E-04  -2.62981936E-01  -2.64307312E-01
         9   0.00000000E+00  -2.14730684E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60576302E-01
        10   0.00000000E+00  -1.31561775E-04        10   2.22943844E-03   2.24150700E-03   0.00000000E+00  -4.42378753E-06  -2.61788531E-01  -2.63075237E-01
        11   0.00000000E+00  -1.31561775E-04        11   2.22943844E-03   2.24150700E-03   0.00000000E+00   4.42378753E-06  -2.61788531E-01  -2.63075237E-01
        12   0.00000000E+00  -1.32478751E-04        12  -4.45887688E-03  -4.48537792E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63063829E-01
        13   0.00000000E+00  -6.90182161E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56236391E-03  -2.61408215E-01  -2.62640645E-01
        14   0.00000000E+00  -1.92258974E-04        14   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.57859691E-03  -2.62168846E-01  -2.63514940E-01
        15   0.00000000E+00  -1.30242650E-04        15   0.00000000E+00   0.00000000E+00  -3.23924291E-03  -3.14339460E-03  -2.61788531E-01  -2.63081489E-01
        16   0.00000000E+00  -7.55685545E-05        16   0.00000000E+00   0.00000000E+00   4.72116376E-04   5.21210048E-04  -2.60582011E-01  -2.61834460E-01
        17   0.00000000E+00  -7.55685545E-05        17   0.00000000E+00   0.00000000E+00  -4.72116376E-04  -5.21210048E-04  -2.60582011E-01  -2.61834460E-01
        18   0.00000000E+00  -2.44587954E-04        18   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.64175341E-01  -2.65527007E-01
        19   0.00000000E+00  -1.31527196E-04        19   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63080961E-01
        20   0.00000000E+00  -1.32321294E-04        20  -1.11471922E-02  -1.11981936E-02  -1.04914750E-04  -1.10396485E-04  -2.61657387E-01  -2.62938130E-01
        21   0.00000000E+00  -1.32321294E-04        21  -1.11471922E-02  -1.11981936E-02   1.04914750E-04   1.10396485E-04  -2.61657387E-01  -2.62938130E-01
        22   0.00000000E+00  -1.55338981E-04        22   2.22681557E-02   2.23936571E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62653566E-01
        23   0.00000000E+00  -4.13431612E-04        23   0.00000000E+00   0.00000000E+00  -8.10466446E-03  -8.06708153E-03  -2.63690110E-01  -2.65178644E-01
        24   0.00000000E+00   1.95394365E-04        24   0.00000000E+00   0.00000000E+00  -8.06532142E-03  -7.66025360E-03  -2.59860722E-01  -2.60824257E-01
        25   0.00000000E+00  -9.98477998E-05        25   0.00000000E+00   0.00000000E+00   1.61568715E-02   1.57332883E-02  -2.61827874E-01  -2.63092764E-01
        26   0.00000000E+00  -4.02643191E-04        26   0.00000000E+00   0.00000000E+00  -2.53106835E-03  -2.53811816E-03  -2.67637528E-01  -2.69025071E-01
        27   0.00000000E+00  -4.02643191E-04        27   0.00000000E+00   0.00000000E+00   2.53106835E-03   2.53811816E-03  -2.67637528E-01  -2.69025071E-01
        28   0.00000000E+00   3.75762872E-04        28   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.49316790E-01  -2.49942355E-01
        29   0.00000000E+00  -1.32321294E-04        29   1.11471922E-02   1.11981936E-02  -1.04914750E-04  -1.10396485E-04  -2.61657387E-01  -2.62938130E-01
        30   0.00000000E+00  -1.32321294E-04        30   1.11471922E-02   1.11981936E-02   1.04914750E-04   1.10396485E-04  -2.61657387E-01  -2.62938130E-01
        31   0.00000000E+00  -1.55338981E-04        31  -2.22681557E-02  -2.23936571E-02   0.00000000E+00   0.00000000E+00  -2.61355757E-01  -2.62653566E-01
        32   0.00000000E+00   1.95394365E-04        32   0.00000000E+00   0.00000000E+00   8.06532142E-03   7.66025360E-03  -2.59860722E-01  -2.60824257E-01
