################################################################################
# ES comparison.
################################################################################
# Col  Name   Description
################################################################################
# 1    index  Structure index.
# 2    Qref   Reference charge per atom.
# 3    Q      NNP charge per atom 
# 4    index  Structure index.
# 5    MuXRef Reference MuX per atom.
# 6    MuX    NNP MuX per atom 
# 7    MuYRef Reference MuY per atom.
# 8    MuY    NNP MuY per atom 
# 9    MuZRef Reference MuZ per atom.
# 10   MuZ    NNP MuZ per atom 
############################################################################################################################################################
#        1                2                3         4                5                6                7                8                9               10
#    index             Qref                Q     index           MuXRef              MuX           MuYRef              MuY           MuZRef              MuZ
############################################################################################################################################################
         0   0.00000000E+00  -8.68689044E-05         0   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.61788531E-01  -2.63076212E-01
         1   0.00000000E+00  -8.68936160E-05         1  -2.22943844E-03  -2.24155100E-03   0.00000000E+00  -4.40565503E-06  -2.61788531E-01  -2.63070480E-01
         2   0.00000000E+00  -8.68936160E-05         2  -2.22943844E-03  -2.24155100E-03   0.00000000E+00   4.40565503E-06  -2.61788531E-01  -2.63070480E-01
         3   0.00000000E+00  -8.77966684E-05         3   4.45887688E-03   4.48462107E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63059056E-01
         4   0.00000000E+00  -1.48787639E-04         4   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.58134927E-03  -2.62168846E-01  -2.63510719E-01
         5   0.00000000E+00  -2.31684093E-05         5   0.00000000E+00   0.00000000E+00  -1.61306428E-03  -1.56520165E-03  -2.61408215E-01  -2.62635365E-01
         6   0.00000000E+00  -8.55447332E-05         6   0.00000000E+00   0.00000000E+00   3.23924291E-03   3.14814017E-03  -2.61788531E-01  -2.63076786E-01
         7   0.00000000E+00  -1.41088965E-04         7   0.00000000E+00   0.00000000E+00  -4.85230720E-04  -5.14864999E-04  -2.62981936E-01  -2.64301151E-01
         8   0.00000000E+00  -1.41088965E-04         8   0.00000000E+00   0.00000000E+00   4.85230720E-04   5.14864999E-04  -2.62981936E-01  -2.64301151E-01
         9   0.00000000E+00   2.04449075E-05         9   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59375491E-01  -2.60575256E-01
        10   0.00000000E+00  -8.68936160E-05        10   2.22943844E-03   2.24155100E-03   0.00000000E+00  -4.40565503E-06  -2.61788531E-01  -2.63070480E-01
        11   0.00000000E+00  -8.68936160E-05        11   2.22943844E-03   2.24155100E-03   0.00000000E+00   4.40565503E-06  -2.61788531E-01  -2.63070480E-01
        12   0.00000000E+00  -8.77966684E-05        12  -4.45887688E-03  -4.48462107E-03   0.00000000E+00   0.00000000E+00  -2.61775416E-01  -2.63059056E-01
        13   0.00000000E+00  -2.31684093E-05        13   0.00000000E+00   0.00000000E+00   1.61306428E-03   1.56520165E-03  -2.61408215E-01  -2.62635365E-01
